age,ielts_score,CGPA,work_experience,financial_status,interview_country,visa_approved
26,5.3,2.47,5,Medium,USA,0
26,8.5,2.89,3,Medium,Australia,0
21,6.0,2.52,4,Medium,USA,0
22,5.4,3.48,4,Medium,UK,0
21,8.1,3.33,5,High,UK,1
25,6.9,2.24,5,Medium,Canada,0
32,8.1,3.6,2,Medium,USA,1
32,8.6,3.8,3,High,Canada,1
27,6.5,2.13,2,High,USA,0
27,5.2,2.2,3,Medium,Germany,0
34,6.0,2.12,4,Medium,Australia,0
20,5.2,2.52,3,Medium,Australia,0
30,5.6,3.88,4,Medium,USA,0
28,8.4,2.38,5,Medium,Australia,0
30,8.8,3.92,1,High,USA,1
27,7.7,2.61,1,Medium,UK,0
28,7.9,3.55,3,High,USA,1
32,7.9,3.19,0,High,UK,0
33,5.5,2.44,1,Medium,USA,0
32,5.2,3.73,5,High,USA,0
28,7.8,2.09,4,High,UK,0
30,5.1,2.02,3,Medium,USA,0
31,8.2,2.87,4,Medium,USA,0
25,7.4,2.84,1,Medium,USA,0
22,5.5,3.32,1,High,UK,0
20,7.6,2.06,4,Medium,USA,0
30,7.4,3.36,0,Medium,UK,0
27,6.5,3.09,3,High,UK,0
29,8.3,2.65,2,Medium,UK,0
22,6.2,2.95,2,Medium,UK,0
32,6.5,2.13,4,Medium,USA,0
26,7.8,2.89,1,High,USA,0
32,8.0,3.09,2,Medium,Canada,1
29,6.1,3.29,4,Medium,USA,0
25,5.1,2.02,3,High,USA,0
22,5.7,3.53,3,Low,Australia,0
25,6.1,2.6,5,High,UK,0
31,8.6,2.72,3,Medium,UK,0
22,8.6,3.5,5,High,Germany,1
32,7.6,3.97,5,Medium,Canada,1
34,7.8,3.09,0,Low,UK,0
32,7.5,2.21,3,Low,UK,0
33,8.1,3.27,1,Medium,Canada,1
28,6.4,4.0,3,Low,Australia,0
32,7.2,2.01,0,High,Canada,0
20,7.7,2.1,4,Medium,Canada,0
32,6.9,2.89,2,High,UK,0
27,8.1,2.03,0,Medium,Germany,0
24,8.7,2.66,4,Medium,UK,0
34,7.7,2.43,5,High,UK,0
23,5.3,3.2,2,Medium,USA,0
20,7.4,2.44,3,High,Germany,0
28,7.8,2.6,4,Medium,Canada,0
32,6.1,3.87,2,Medium,UK,0
28,6.3,3.3,3,Medium,Australia,0
32,7.4,3.56,1,Medium,USA,1
24,7.8,3.07,1,Medium,Australia,1
33,8.5,2.22,2,Medium,USA,0
30,8.1,2.89,1,High,Australia,0
28,5.5,2.42,1,Low,UK,0
34,6.4,2.53,3,High,Australia,0
29,5.6,3.68,3,High,USA,0
33,8.0,3.79,4,High,UK,1
28,6.1,2.45,1,High,UK,0
26,5.5,2.89,2,High,UK,0
27,5.4,3.94,1,Low,UK,0
20,5.5,3.22,0,Medium,UK,0
23,6.0,3.62,4,High,UK,0
29,8.1,3.08,0,Medium,USA,0
29,6.0,2.98,3,Medium,Canada,0
34,6.1,3.45,3,High,USA,0
23,8.5,2.64,1,Medium,Australia,0
31,6.8,3.29,5,Medium,Australia,1
28,7.0,3.04,2,Medium,UK,1
22,5.0,3.45,5,Medium,USA,0
34,5.3,2.27,1,High,Australia,0
31,8.0,3.35,0,Low,Germany,0
29,6.3,3.28,3,High,Canada,0
34,5.6,3.81,0,Medium,USA,0
29,6.7,2.75,2,Medium,USA,0
20,5.2,3.71,1,Medium,UK,0
34,7.8,2.07,0,High,Australia,0
30,5.3,2.56,1,High,UK,0
24,5.2,2.19,0,High,Australia,0
26,6.7,2.5,4,High,USA,0
31,7.3,2.68,4,Medium,Canada,0
23,8.1,3.24,4,High,Germany,1
28,5.3,2.13,5,Medium,UK,0
25,6.3,2.42,1,High,UK,0
25,6.1,3.45,0,Medium,USA,0
22,8.0,3.38,2,High,Australia,1
29,6.5,3.15,3,Medium,USA,0
29,7.5,3.41,5,High,Canada,1
24,7.0,3.44,3,Medium,Canada,1
29,7.3,2.42,2,High,UK,0
25,6.5,3.06,3,Medium,Canada,0
33,6.0,3.43,4,Medium,USA,0
23,5.2,3.34,0,High,UK,0
32,5.7,2.94,1,Low,UK,0
22,5.7,2.86,3,High,Australia,0
24,8.7,2.51,2,High,USA,0
26,8.7,2.77,1,Low,UK,0
30,6.0,3.32,0,Medium,Canada,0
25,5.4,2.79,1,Medium,UK,0
21,6.1,3.15,1,Low,USA,0
20,8.2,3.89,0,Medium,Canada,0
24,8.5,2.09,5,High,Australia,0
24,7.0,3.51,4,Medium,Australia,1
31,7.2,3.46,0,Medium,Australia,0
31,6.8,3.01,1,Medium,Germany,1
25,5.7,2.29,2,High,USA,0
22,5.2,2.71,0,High,USA,0
20,7.5,2.62,0,Medium,USA,0
34,8.2,3.42,4,Medium,UK,1
23,8.0,3.01,3,Medium,Australia,1
23,8.6,2.7,2,Medium,Germany,0
29,8.3,3.28,2,Medium,USA,1
21,6.2,2.51,5,Medium,USA,0
33,5.5,3.28,3,Medium,USA,0
27,6.7,3.95,5,High,Canada,1
25,6.4,2.41,1,Low,UK,0
31,7.9,2.19,2,High,Canada,0
22,5.3,3.86,3,Medium,Canada,0
34,8.8,2.72,5,High,UK,0
20,8.8,3.33,1,Medium,Australia,1
31,5.4,2.7,4,Medium,Germany,0
30,6.7,3.66,0,High,UK,0
22,8.6,2.98,2,Low,Australia,0
27,5.7,2.63,3,High,UK,0
23,7.8,3.64,1,Low,UK,0
22,7.8,2.52,3,Medium,USA,0
32,5.9,3.45,0,High,UK,0
30,5.0,2.66,5,Low,USA,0
23,7.7,2.89,0,Medium,USA,0
30,7.5,3.25,0,Medium,USA,0
34,7.6,3.31,1,Medium,Australia,1
23,5.6,2.94,3,Medium,Australia,0
21,7.4,2.29,3,Low,Germany,0
23,7.2,3.51,4,Low,UK,0
30,6.8,3.77,5,High,Australia,1
31,8.1,3.83,2,Medium,UK,1
28,6.6,2.2,5,Medium,Australia,0
23,6.4,3.44,1,Medium,Canada,0
31,7.2,2.42,4,Medium,Canada,0
20,8.8,2.2,0,High,UK,0
20,6.4,2.14,1,High,USA,0
20,6.8,2.01,3,Medium,Australia,0
33,6.1,3.84,3,Medium,UK,0
24,7.7,3.21,3,High,UK,1
25,6.5,3.21,2,Medium,Germany,0
31,7.8,3.62,4,Low,Australia,0
25,5.6,3.72,2,High,USA,0
25,6.1,2.01,0,Medium,Germany,0
28,5.8,3.51,2,Medium,Germany,0
20,8.1,2.78,5,Medium,Canada,0
29,5.4,2.66,5,Medium,Australia,0
25,6.0,3.49,2,Medium,UK,0
32,7.0,2.86,1,High,Australia,0
27,5.4,3.97,4,Medium,USA,0
27,5.0,3.69,4,Medium,UK,0
31,7.8,2.38,2,Medium,Australia,0
34,7.5,3.03,5,Medium,USA,1
34,5.0,3.41,3,Medium,USA,0
22,5.2,2.67,5,Low,Germany,0
32,5.9,2.34,5,High,USA,0
24,8.6,2.88,0,Low,Australia,0
29,7.6,2.25,5,High,USA,0
23,8.2,2.47,3,Medium,UK,0
31,8.0,3.44,3,Medium,Canada,1
20,8.9,2.81,2,Medium,Australia,0
28,8.8,2.88,4,High,UK,0
24,5.3,3.26,1,High,UK,0
21,5.1,2.76,5,Medium,USA,0
31,7.0,2.89,3,High,Australia,0
21,6.1,3.51,2,Medium,Canada,0
30,7.0,3.05,2,Medium,USA,1
26,5.4,3.67,1,High,USA,0
23,8.6,3.32,5,Medium,UK,1
20,8.1,2.93,1,Low,USA,0
24,7.2,3.82,4,Medium,UK,1
21,6.9,2.83,3,Low,Germany,0
34,6.9,3.91,4,Medium,UK,1
26,7.5,3.77,4,Medium,UK,1
34,7.2,2.62,0,Low,Australia,0
28,6.9,2.04,2,High,UK,0
32,7.7,2.57,1,High,Australia,0
20,8.1,2.92,2,Low,USA,0
31,7.6,3.8,2,Medium,USA,1
21,6.6,2.4,4,Medium,USA,0
30,6.7,3.91,2,Medium,Australia,1
25,5.4,3.96,5,High,USA,0
27,6.7,2.95,2,High,UK,0
26,8.1,2.29,1,High,Australia,0
28,5.3,3.52,2,Low,Canada,0
33,5.7,2.7,3,High,Canada,0
21,8.4,2.66,0,High,USA,0
31,7.3,2.2,0,High,UK,0
28,7.7,3.95,3,High,USA,1
23,6.3,3.79,0,Medium,UK,0
30,7.0,2.59,2,Low,Australia,0
34,8.0,2.13,1,High,USA,0
22,8.5,2.97,4,Medium,Australia,0
26,8.9,2.35,2,Medium,UK,0
24,8.4,2.99,4,Low,UK,0
32,5.3,3.55,2,Medium,USA,0
24,6.4,2.75,2,High,USA,0
31,8.0,3.15,5,Medium,Australia,1
32,6.7,3.1,2,Medium,UK,1
21,6.7,2.8,1,Medium,USA,0
25,8.2,3.94,1,High,Canada,1
25,8.3,2.68,1,High,UK,0
31,8.2,2.07,5,Medium,Canada,0
23,6.4,3.69,2,Medium,UK,0
24,5.9,3.86,2,Medium,Australia,0
26,6.4,2.97,3,High,Canada,0
33,7.8,2.16,3,High,USA,0
27,6.5,2.18,4,Medium,USA,0
25,5.2,3.14,1,Medium,Australia,0
24,8.2,2.24,5,Low,Canada,0
31,5.3,2.39,0,Medium,Canada,0
22,9.0,3.56,4,Medium,USA,1
26,8.4,2.44,5,Medium,Canada,0
27,8.8,2.77,4,High,Canada,0
22,8.3,2.74,0,Low,Australia,0
24,5.4,2.88,0,Medium,UK,0
30,6.7,2.84,1,Low,Australia,0
21,8.6,3.04,2,Medium,Canada,1
29,5.4,3.06,4,Medium,Canada,0
29,6.2,2.45,5,High,UK,0
31,6.9,2.3,0,Medium,USA,0
23,6.8,2.37,1,Low,UK,0
31,8.8,2.41,4,Low,USA,0
23,6.6,3.64,5,High,UK,1
31,6.0,3.86,2,Medium,USA,0
32,6.8,3.48,5,High,Canada,1
27,6.6,2.08,5,Medium,USA,0
22,7.5,3.2,4,High,USA,1
24,9.0,3.56,0,Medium,Canada,0
30,7.2,3.04,0,High,Canada,0
24,6.8,2.16,3,Medium,UK,0
21,7.4,3.02,1,Medium,UK,1
28,8.9,3.27,5,Low,Canada,0
23,7.5,3.14,5,Low,Canada,0
28,5.5,3.44,1,Medium,UK,0
28,8.7,2.53,2,Medium,USA,0
21,7.4,3.4,4,Medium,Australia,1
28,5.6,2.67,2,Medium,UK,0
28,5.9,3.43,0,Medium,Germany,0
21,5.5,2.98,4,Medium,Australia,0
30,8.8,3.57,3,High,UK,1
32,5.3,3.01,3,High,USA,0
25,8.1,2.58,5,High,USA,0
28,6.4,3.98,4,Medium,Australia,0
23,5.3,2.48,1,Medium,UK,0
21,6.7,2.81,2,Medium,Australia,0
26,5.0,3.55,5,High,Canada,0
34,8.3,3.04,3,Low,Canada,0
28,7.2,3.37,3,Medium,Canada,1
25,6.8,2.98,4,Medium,Germany,0
30,8.3,3.22,3,Low,Canada,0
30,7.1,3.02,5,Medium,UK,1
33,7.4,3.98,0,Low,USA,0
23,8.3,2.41,4,Medium,Germany,0
20,7.9,3.78,0,Low,Australia,0
23,7.6,2.93,4,Low,USA,0
22,7.8,2.05,5,Medium,UK,0
26,6.1,3.96,5,Low,UK,0
30,5.5,3.74,0,High,Australia,0
32,7.5,2.15,5,High,USA,0
30,5.9,2.77,2,High,Australia,0
29,5.2,3.73,2,Low,UK,0
24,6.0,3.01,4,Medium,USA,0
31,7.9,3.85,2,Medium,USA,1
22,7.8,3.19,5,Low,Germany,0
33,8.6,3.62,2,Medium,USA,1
21,7.7,2.9,5,High,Australia,0
32,6.8,2.19,3,High,Canada,0
21,6.0,2.45,4,High,USA,0
24,8.0,2.27,3,High,Australia,0
32,6.6,3.6,0,High,USA,0
32,8.3,3.85,5,High,Australia,1
27,8.4,2.46,3,Medium,Australia,0
27,6.4,2.64,5,High,USA,0
33,6.4,3.48,5,Medium,USA,0
31,8.7,2.87,3,Medium,USA,0
24,6.6,3.62,3,Low,UK,0
32,7.8,2.64,4,Low,USA,0
21,6.5,3.06,1,Medium,UK,0
32,7.9,3.67,3,High,UK,1
23,5.7,2.7,1,Medium,Australia,0
26,8.3,3.28,1,High,UK,1
33,8.9,3.29,1,Medium,Canada,1
25,8.1,2.7,3,High,UK,0
29,6.4,3.49,0,Medium,UK,0
26,7.2,3.06,0,Medium,Germany,0
24,7.7,3.19,3,Low,UK,0
21,5.8,2.78,4,Medium,Australia,0
27,6.1,2.18,2,Low,Australia,0
33,8.2,3.4,4,High,Canada,1
31,8.8,2.69,5,Medium,Canada,0
21,6.1,3.22,5,High,Germany,0
31,5.6,3.82,5,Low,USA,0
27,8.9,3.67,0,Medium,UK,0
34,6.3,3.26,0,Medium,Canada,0
26,8.1,2.45,1,High,USA,0
22,6.5,3.03,3,Medium,UK,0
32,8.8,2.75,3,High,Australia,0
23,7.4,3.18,1,High,Germany,1
32,6.7,3.46,0,Medium,Australia,0
26,5.7,3.45,5,Low,USA,0
23,6.0,2.11,0,Medium,UK,0
28,8.4,2.75,2,Medium,Australia,0
26,5.2,2.78,4,Medium,Canada,0
20,5.6,2.37,5,Low,Australia,0
20,5.8,2.97,4,Low,Australia,0
34,5.3,2.56,3,Medium,Canada,0
23,7.7,2.69,0,Medium,UK,0
33,8.9,3.15,0,High,Canada,0
33,5.6,3.69,1,Medium,USA,0
32,8.2,2.86,4,High,Australia,0
28,5.7,3.08,5,Medium,Australia,0
32,8.9,3.59,1,Medium,UK,1
23,7.0,2.86,5,Low,Australia,0
32,8.4,2.77,1,Medium,Canada,0
24,5.7,3.33,2,Medium,Australia,0
20,8.5,2.54,4,High,UK,0
34,5.3,2.06,0,High,Canada,0
33,5.1,2.27,5,Medium,Australia,0
21,7.8,2.55,1,Medium,USA,0
30,5.4,3.62,4,Low,Australia,0
23,8.5,2.42,5,Medium,Canada,0
31,7.5,3.24,0,Low,USA,0
23,6.3,2.62,4,Medium,Canada,0
30,6.1,2.12,2,High,Australia,0
29,5.3,3.66,4,Medium,Canada,0
25,7.7,3.87,5,High,UK,1
32,8.7,2.33,4,High,USA,0
25,8.0,3.02,2,High,UK,1
27,7.5,2.58,1,Low,Australia,0
31,5.5,3.1,5,Medium,Canada,0
32,8.3,3.4,1,Medium,Canada,1
28,8.9,3.97,3,Low,Canada,0
33,6.1,2.7,3,Medium,Canada,0
20,6.7,2.51,5,High,UK,0
20,5.1,3.34,3,High,USA,0
34,8.3,3.69,5,Medium,UK,1
25,5.1,2.06,1,Medium,USA,0
23,6.9,2.09,0,Low,Australia,0
30,7.3,3.16,1,Low,Australia,0
23,5.2,2.26,3,High,Germany,0
20,5.7,3.26,3,Medium,USA,0
28,8.2,3.13,0,Medium,Germany,0
31,6.0,3.6,0,High,UK,0
30,7.9,3.59,2,Medium,UK,1
22,8.0,3.66,4,High,UK,1
34,6.6,3.87,4,Medium,Germany,1
24,5.3,3.18,1,High,USA,0
29,5.0,2.29,5,Low,Canada,0
20,7.0,3.83,5,Medium,UK,1
27,5.3,3.99,1,High,Germany,0
22,7.9,2.08,2,High,Canada,0
33,6.5,3.2,5,Medium,USA,0
34,7.7,2.75,5,Medium,Canada,0
20,6.6,2.61,3,Medium,Canada,0
29,7.5,3.54,0,Low,Germany,0
25,8.3,2.6,1,Medium,Australia,0
20,8.5,2.3,2,High,Australia,0
34,5.1,2.49,3,Medium,USA,0
34,7.6,3.07,1,High,Australia,1
22,7.3,2.51,0,Low,Germany,0
24,7.5,2.7,2,Low,Canada,0
23,5.2,3.15,2,Medium,USA,0
26,5.3,3.38,2,Medium,Canada,0
25,7.0,2.14,0,High,Australia,0
31,5.2,2.82,2,High,USA,0
22,8.1,3.43,0,Low,USA,0
30,8.1,2.66,5,Medium,UK,0
27,5.5,3.51,3,Low,Australia,0
27,6.8,2.68,5,Medium,Australia,0
33,7.4,3.52,0,High,Australia,0
21,8.4,3.91,1,Medium,USA,1
26,9.0,3.01,5,Low,Canada,0
33,5.1,2.97,0,Medium,USA,0
20,6.9,2.97,2,Medium,Australia,0
21,8.2,3.9,3,High,Canada,1
27,8.2,2.32,2,High,Germany,0
31,7.2,3.48,3,High,Australia,1
20,5.7,3.38,0,Medium,Canada,0
21,7.2,3.26,5,Medium,Canada,1
31,6.6,3.48,2,Medium,USA,1
20,6.6,2.64,0,Medium,Canada,0
24,6.3,3.86,4,Medium,USA,0
26,5.6,3.82,2,Medium,Canada,0
25,8.0,2.46,1,Medium,Australia,0
25,7.8,3.03,1,Medium,USA,1
25,7.2,2.63,2,Low,UK,0
27,6.4,3.58,4,Medium,USA,0
24,8.3,3.8,2,Medium,UK,1
34,5.6,3.07,4,Low,Australia,0
29,6.7,2.64,4,Medium,USA,0
26,7.6,3.29,2,High,UK,1
22,8.3,2.28,2,Medium,USA,0
28,7.6,3.02,0,Medium,Germany,0
29,5.5,3.52,1,Medium,Canada,0
22,5.4,2.53,5,Medium,Canada,0
33,5.2,2.78,1,Medium,Australia,0
33,7.2,3.31,2,High,UK,1
25,6.0,3.92,5,Low,Canada,0
22,5.6,2.16,0,High,Canada,0
20,5.3,2.31,3,Medium,UK,0
20,7.6,2.26,5,High,UK,0
22,8.0,2.44,0,High,USA,0
23,8.4,2.12,0,Medium,Germany,0
33,7.4,2.72,5,High,UK,0
21,6.4,2.56,1,High,Canada,0
28,6.9,2.4,0,Medium,USA,0
34,7.5,2.51,0,Low,Canada,0
30,7.9,3.29,4,High,Australia,1
27,7.6,3.38,4,Medium,Australia,1
31,8.8,3.86,3,Medium,Australia,1
32,8.0,2.42,0,High,UK,0
22,8.0,2.2,5,High,UK,0
26,8.3,2.12,2,High,UK,0
23,6.8,2.99,0,Medium,Australia,0
24,6.1,3.29,4,Medium,Canada,0
23,8.3,2.48,1,High,Germany,0
28,6.9,3.33,3,Medium,Canada,1
30,7.4,2.37,5,High,USA,0
26,6.7,2.44,3,High,Germany,0
32,6.6,3.33,5,Low,Canada,0
23,7.7,3.91,1,Low,Canada,0
32,7.7,3.81,0,Low,Canada,0
27,6.2,2.05,5,Low,UK,0
21,5.8,3.96,3,Medium,Germany,0
26,5.5,2.73,0,High,USA,0
30,5.5,3.11,2,Medium,UK,0
20,8.3,2.69,1,Low,Canada,0
27,6.1,3.65,0,Medium,Canada,0
32,7.7,3.34,2,Medium,Canada,1
33,6.1,3.75,5,Medium,Australia,0
31,7.7,2.42,4,Medium,USA,0
33,8.9,3.28,2,Medium,Germany,1
32,5.3,3.06,5,Medium,Canada,0
34,7.6,3.18,2,Low,USA,0
25,6.1,2.73,3,High,UK,0
31,5.3,2.01,0,Low,USA,0
24,5.3,3.41,2,Low,UK,0
28,6.5,3.43,0,Medium,Australia,0
28,7.2,3.74,3,Medium,UK,1
22,7.6,3.93,3,High,UK,1
28,7.3,2.4,2,High,UK,0
32,8.6,2.14,1,High,USA,0
34,5.6,3.57,4,Medium,Germany,0
32,8.3,3.76,4,High,Canada,1
28,7.1,2.34,0,Medium,Germany,0
21,8.4,2.22,2,Medium,UK,0
24,6.7,3.7,5,Low,Germany,0
30,6.9,3.96,5,Low,Australia,0
21,6.7,2.82,0,Medium,Germany,0
20,5.4,3.81,1,High,Australia,0
26,5.6,3.54,5,Medium,USA,0
23,7.1,2.58,0,Medium,UK,0
24,7.1,2.31,4,High,UK,0
23,6.9,2.39,3,High,Canada,0
25,5.1,3.05,2,Low,Canada,0
30,7.0,2.79,3,High,USA,0
21,5.5,3.92,1,High,USA,0
27,7.3,2.83,4,Medium,Germany,0
23,6.2,2.19,3,Medium,Canada,0
27,9.0,2.24,1,High,Australia,0
22,6.4,3.81,0,High,USA,0
31,8.3,3.04,5,High,USA,1
31,6.0,3.89,3,Low,UK,0
30,5.8,3.9,5,Low,Australia,0
24,5.9,3.93,0,Low,Australia,0
31,6.3,3.84,5,Medium,UK,0
22,8.4,3.78,2,Medium,Australia,1
31,8.1,3.24,0,Medium,UK,0
34,6.7,3.9,2,High,UK,1
32,5.8,3.59,0,High,USA,0
26,5.2,3.36,3,Medium,USA,0
34,7.5,3.79,5,Low,UK,0
22,7.8,3.62,5,Medium,Australia,1
34,7.4,2.76,1,Medium,USA,0
31,7.0,2.56,0,Medium,Germany,0
27,8.9,2.3,0,Medium,Germany,0
28,5.1,3.9,0,Medium,UK,0
32,9.0,2.17,3,Medium,Canada,0
31,6.1,3.54,1,Medium,Canada,0
21,6.5,2.77,1,High,UK,0
22,8.0,2.93,4,High,UK,0
31,5.9,2.24,3,Medium,USA,0
32,7.8,2.24,3,High,Australia,0
26,6.3,2.7,4,Medium,USA,0
24,8.8,3.43,5,High,Canada,1
29,5.7,2.54,5,High,USA,0
26,8.7,3.39,4,Medium,USA,1
21,8.2,3.99,5,High,USA,1
33,5.7,2.85,5,Low,Canada,0
33,6.6,3.87,1,High,Australia,1
23,5.4,2.16,0,Low,UK,0
20,7.4,2.63,4,Medium,UK,0
34,8.8,3.2,0,Low,Australia,0
24,5.3,2.43,3,Low,Australia,0
27,6.0,2.75,3,Medium,Germany,0
20,8.0,2.9,0,High,Australia,0
26,6.8,3.35,0,Medium,USA,0
26,6.4,2.44,5,Medium,Germany,0
26,7.4,2.71,3,High,Australia,0
34,6.2,3.91,0,Medium,UK,0
20,6.3,2.53,4,Low,Canada,0
31,8.2,3.47,2,High,USA,1
30,6.6,3.74,2,Low,Canada,0
22,7.8,3.34,1,High,Australia,1
30,5.6,3.58,0,High,Germany,0
21,6.6,3.97,4,Medium,Australia,1
34,7.2,2.66,0,Medium,USA,0
34,6.1,2.52,1,Medium,Australia,0
24,6.7,2.9,4,Low,UK,0
21,8.0,3.28,3,Low,Canada,0
32,5.6,2.21,3,Medium,UK,0
33,7.0,2.1,5,Medium,USA,0
24,6.0,2.28,2,High,USA,0
24,6.6,2.33,4,High,UK,0
23,6.5,2.08,3,Low,Germany,0
30,7.6,3.18,0,Medium,Canada,0
26,8.1,3.16,4,Low,Germany,0
29,7.0,2.96,3,Medium,USA,0
25,5.7,2.26,1,High,UK,0
21,8.5,3.89,5,Medium,Canada,1
34,5.7,3.41,2,Low,UK,0
23,7.3,2.2,0,Low,USA,0
32,7.1,3.15,0,Medium,UK,0
33,6.1,2.08,4,Medium,Australia,0
30,8.8,2.81,4,High,UK,0
26,7.7,3.62,0,Medium,Australia,0
28,6.9,3.06,5,High,Germany,1
28,6.8,2.19,5,Medium,UK,0
31,5.4,3.69,3,High,UK,0
22,8.1,2.15,1,Medium,UK,0
20,5.3,2.97,4,Medium,UK,0
28,5.8,3.03,5,High,Canada,0
27,5.7,3.55,2,Medium,Germany,0
26,5.3,3.97,5,High,USA,0
25,8.3,2.8,1,High,USA,0
33,8.6,3.28,5,Medium,Germany,1
34,7.5,3.04,1,High,USA,1
29,8.5,2.16,2,Medium,Germany,0
26,7.7,3.59,4,High,Australia,1
30,7.7,3.05,0,Medium,USA,0
28,8.6,3.21,0,Medium,UK,0
25,5.4,2.68,5,High,USA,0
34,5.2,3.83,1,High,Canada,0
33,5.2,3.37,1,Medium,Australia,0
33,6.7,2.71,1,Medium,USA,0
29,8.8,2.99,1,High,USA,0
22,8.5,2.61,2,Medium,Canada,0
32,8.1,3.28,5,Medium,UK,1
33,6.6,3.62,4,Medium,Australia,1
22,8.3,2.69,0,High,Canada,0
23,5.9,3.64,0,High,USA,0
29,7.3,3.85,2,Medium,Australia,1
32,8.0,2.79,3,Medium,USA,0
33,5.4,2.46,5,Medium,Germany,0
34,8.5,3.89,5,Medium,UK,1
33,7.9,2.11,0,Medium,Canada,0
29,7.1,2.97,2,High,Australia,0
27,5.2,3.56,1,Medium,USA,0
29,7.8,2.09,0,High,UK,0
28,6.8,3.28,3,High,Canada,1
33,7.9,3.68,2,Medium,UK,1
27,5.1,2.6,2,Medium,USA,0
30,7.3,2.62,0,High,USA,0
29,6.8,2.07,1,High,UK,0
21,6.7,3.1,4,High,UK,1
23,7.1,2.12,5,Medium,UK,0
23,5.5,2.0,0,High,UK,0
31,8.7,2.25,0,Low,USA,0
21,7.8,2.87,3,Medium,Canada,0
32,5.3,3.49,4,High,UK,0
27,5.3,3.35,1,Medium,Germany,0
22,5.8,2.62,2,Medium,Canada,0
21,6.0,2.64,2,Medium,USA,0
26,7.0,3.32,5,Medium,Australia,1
34,7.1,3.41,2,High,UK,1
20,5.6,3.45,0,Medium,Australia,0
34,8.9,2.32,3,Medium,UK,0
25,8.3,2.13,4,Medium,Canada,0
32,7.5,3.01,5,Medium,Australia,1
32,6.1,2.8,4,High,USA,0
22,8.6,3.86,5,Medium,USA,1
32,6.3,2.01,0,High,USA,0
22,6.3,3.62,1,Low,Australia,0
34,6.4,3.98,1,Medium,USA,0
24,5.2,3.7,5,High,Canada,0
33,5.2,3.63,4,Medium,Germany,0
22,6.9,2.04,4,Low,UK,0
31,8.5,3.73,0,Medium,UK,0
23,8.8,3.17,5,Medium,Australia,1
32,8.1,3.31,4,Medium,Canada,1
32,6.6,2.79,3,Medium,Australia,0
34,6.2,3.89,1,Medium,Canada,0
22,5.9,3.05,3,High,UK,0
26,7.2,3.24,0,Low,USA,0
22,6.9,2.42,5,Medium,Australia,0
33,6.9,3.12,2,Medium,Australia,1
29,6.3,2.44,0,Low,UK,0
23,7.3,2.23,0,Low,UK,0
21,7.4,3.03,2,Medium,UK,1
21,8.5,3.69,4,High,UK,1
28,8.0,3.75,2,Low,Germany,0
30,6.3,3.87,5,Low,Germany,0
20,6.5,3.87,4,Medium,Germany,0
20,6.0,3.94,1,Medium,UK,0
29,5.7,3.44,3,Medium,Australia,0
20,5.4,2.22,1,High,UK,0
33,5.1,3.24,1,Low,Germany,0
22,6.7,3.22,1,Medium,Australia,1
21,8.8,2.21,1,Medium,USA,0
22,7.2,3.41,1,Medium,UK,1
33,8.0,2.83,5,Medium,USA,0
24,6.6,2.14,2,Low,UK,0
28,6.5,3.87,1,Medium,Australia,0
21,5.5,2.38,1,High,USA,0
31,6.2,2.25,0,Medium,USA,0
30,8.7,2.41,5,High,Australia,0
34,7.0,3.53,0,Medium,USA,0
33,5.8,3.54,0,Low,UK,0
20,7.7,2.17,1,High,Germany,0
30,6.6,3.03,1,High,UK,1
25,8.3,3.38,2,Medium,USA,1
22,5.4,3.37,1,Medium,Australia,0
32,7.1,3.34,4,High,Germany,1
26,8.2,2.85,0,Medium,UK,0
25,8.4,2.82,5,High,USA,0
30,6.6,3.84,3,Medium,Australia,1
26,8.0,3.91,0,High,UK,0
32,8.9,2.35,5,Medium,Germany,0
32,7.5,3.99,5,High,USA,1
24,8.2,2.28,2,Medium,USA,0
20,7.3,3.57,2,Medium,Germany,1
33,8.2,2.21,5,Medium,UK,0
22,8.8,3.25,1,High,Germany,1
22,7.8,3.11,4,High,Canada,1
26,5.6,4.0,1,Medium,Canada,0
34,5.3,3.04,0,Medium,Australia,0
33,8.2,3.27,3,Medium,Canada,1
32,6.0,3.44,1,Low,Australia,0
22,8.5,3.45,2,High,USA,1
30,5.8,3.28,3,High,Germany,0
24,8.6,3.57,1,Medium,USA,1
23,8.2,3.46,3,Low,Australia,0
23,8.5,2.74,2,Medium,Canada,0
32,5.9,2.24,2,Low,USA,0
26,8.5,3.81,1,Low,Canada,0
20,7.4,2.02,1,High,Germany,0
26,5.3,2.41,5,Medium,USA,0
34,8.7,3.1,1,High,Canada,1
27,5.8,3.58,1,Low,USA,0
22,5.9,2.43,0,Medium,UK,0
34,7.8,3.27,4,Medium,UK,1
22,7.3,2.76,1,High,Australia,0
23,8.6,2.01,2,Low,USA,0
34,6.2,3.43,1,Medium,Australia,0
32,5.2,3.25,0,Medium,USA,0
25,9.0,2.11,0,Low,USA,0
33,6.3,3.74,2,Medium,Australia,0
26,5.6,2.34,2,High,UK,0
20,8.9,3.61,3,Medium,Germany,1
34,7.3,2.8,5,Medium,USA,0
32,5.6,2.44,1,Medium,UK,0
23,8.3,3.17,0,High,Canada,0
31,8.8,2.9,3,Medium,Canada,0
26,8.5,3.8,1,High,USA,1
30,5.8,3.29,5,High,Canada,0
