student_id,age,hours_studied_per_week,attendance_rate,previous_term_score,assignments_completed,participation_score,sleep_hours_per_night,internet_access,family_support,study_group,practice_tests_taken,screen_time_hours,distractions_score,late_night_study,final_exam_score
3928,22,8.86,75.25,94.42,11,6.87,8.1,1,0,1,13,1.74,4.28,1.97,70.73
3929,19,2.16,61.91,75.71,5,4.64,6.96,0,0,0,12,2.47,5.73,1.47,51.03
3930,19,15.74,78.84,91.51,9,8.71,7.12,1,0,0,7,3.36,3.0,2.27,71.49
3931,23,8.5,83.4,76.85,14,7.4,6.75,0,0,0,7,3.8,3.51,2.68,64.74
3932,18,6.73,88.11,85.49,15,5.24,5.47,0,0,0,14,4.68,7.29,2.69,65.66
3933,26,5.09,79.9,71.37,7,7.0,6.92,1,0,0,5,3.33,7.23,0.69,56.31
3934,21,12.96,84.24,90.58,7,4.74,8.04,0,1,1,14,2.7,5.21,0.36,74.51
3935,26,7.72,86.58,94.85,13,4.85,9.36,0,0,0,10,2.24,3.39,0.72,66.92
3936,16,14.83,69.6,81.55,9,8.18,7.2,0,1,0,7,4.07,5.31,2.28,66.16
3937,27,10.39,100.0,66.63,12,2.89,6.08,1,1,0,2,6.2,8.38,2.1,61.2
3938,22,17.1,73.87,69.01,18,7.04,8.63,1,1,1,3,2.38,5.67,2.46,66.28
3939,27,9.8,87.72,62.11,19,9.98,6.57,0,0,1,11,4.46,4.2,3.81,66.44
3940,25,8.47,95.87,80.72,10,1.63,6.53,0,0,0,13,3.44,7.85,1.64,62.58
3941,27,1.92,77.27,79.72,16,10.0,6.87,0,1,1,12,3.13,2.7,1.78,68.18
3942,25,6.25,85.13,65.1,6,2.21,7.79,1,0,0,14,4.93,5.29,0.92,53.11
3943,17,15.3,100.0,84.5,11,1.57,5.08,1,1,1,1,4.43,2.66,2.86,70.9
3944,29,26.92,82.28,66.57,7,1.84,7.05,1,1,0,9,5.24,6.97,1.73,65.49
3945,21,5.49,95.55,95.34,18,3.74,6.81,0,0,1,5,4.43,9.09,2.58,68.16
3946,28,6.56,88.01,83.42,18,4.89,6.24,0,1,0,9,5.23,6.35,2.56,67.33
3947,23,13.4,87.39,92.61,7,2.24,9.38,1,0,0,0,1.0,3.76,0.68,62.95
3948,24,14.1,92.28,64.99,7,5.68,4.55,1,0,0,11,3.53,5.05,3.78,60.43
3949,18,8.35,82.8,61.6,11,7.73,6.84,0,0,1,6,5.51,6.19,2.06,58.87
3950,28,12.11,83.02,51.65,8,4.51,7.18,1,0,1,7,3.07,5.98,1.29,54.62
3951,27,3.72,94.73,81.33,19,6.32,7.19,0,0,0,1,2.94,6.43,0.34,64.27
3952,22,10.24,87.73,60.09,13,7.33,9.08,0,1,0,1,2.17,5.28,0.55,61.58
3953,21,16.2,90.09,89.71,17,9.59,3.78,0,0,1,1,5.47,8.51,4.08,76.21
3954,27,19.85,73.17,75.33,10,5.9,6.39,1,1,0,13,2.2,2.42,2.02,67.05
3955,18,10.89,85.29,82.78,10,7.54,5.59,1,1,1,13,5.83,6.15,3.41,74.26
3956,19,10.43,97.25,58.23,5,7.12,4.79,1,0,0,4,4.71,6.58,1.98,57.72
3957,17,13.98,94.12,66.52,15,6.19,6.0,0,1,1,14,5.02,5.9,1.9,72.66
3958,23,17.23,88.57,75.84,11,5.39,7.49,0,0,0,14,5.08,9.0,0.52,66.56
3959,21,14.15,79.96,82.49,8,6.81,6.46,0,1,1,8,4.35,5.86,2.1,69.12
3960,29,7.99,79.02,58.21,8,7.49,9.75,0,1,0,8,1.0,2.54,0.0,56.24
3961,28,13.5,89.52,77.77,10,3.4,4.63,1,1,1,13,5.62,6.36,2.37,70.62
3962,24,16.54,99.32,63.74,11,5.32,7.38,0,0,1,6,2.93,6.67,2.54,64.89
3963,26,8.18,85.58,83.39,13,6.77,7.34,1,0,0,9,3.48,8.08,3.06,66.22
3964,23,5.08,98.18,70.94,13,6.68,7.07,0,1,1,10,3.62,5.8,3.35,67.56
3965,21,14.26,82.15,70.1,19,6.75,7.84,1,0,1,8,3.1,6.53,0.88,66.79
3966,27,13.55,97.15,78.9,12,9.4,6.54,1,1,0,8,2.7,5.74,2.61,76.11
3967,21,16.54,75.16,87.53,7,8.21,7.66,0,0,1,12,1.32,4.2,1.55,71.14
3968,20,12.17,87.02,70.78,6,3.52,6.55,1,0,1,1,4.32,2.98,2.01,60.03
3969,17,8.53,74.49,88.35,11,9.3,6.2,1,1,0,4,3.2,6.68,2.98,68.8
3970,27,9.56,91.75,61.73,15,4.64,5.56,1,1,0,11,4.83,4.75,1.95,62.14
3971,27,6.62,90.88,77.07,11,4.38,6.3,1,0,0,14,3.29,6.67,0.33,61.53
3972,16,7.02,75.67,60.28,8,8.27,7.99,1,0,1,13,2.53,5.87,2.62,57.04
3973,27,8.94,77.71,76.23,5,5.4,6.21,1,0,1,6,5.11,6.47,3.43,58.12
3974,19,9.33,80.73,62.75,17,2.63,8.0,1,0,0,2,1.35,6.99,0.48,51.67
3975,28,17.28,70.28,74.09,9,7.33,6.66,0,1,0,14,3.15,5.81,2.19,67.14
3976,18,5.64,75.9,81.12,12,6.98,6.93,0,0,1,8,3.77,7.62,2.51,62.68
3977,18,11.5,76.52,62.11,15,7.16,8.85,0,1,0,11,2.62,4.18,2.28,63.63
3978,19,8.81,92.97,52.68,5,3.2,5.23,1,1,1,0,3.86,5.5,2.89,54.62
3979,29,19.14,98.98,71.57,7,7.7,6.83,1,1,1,4,3.35,9.2,1.91,71.67
3980,29,13.05,80.72,79.9,19,4.8,8.28,0,1,0,2,1.07,5.77,1.84,66.7
3981,25,9.89,82.28,76.43,5,7.9,7.79,1,1,1,8,4.7,4.04,2.26,66.9
3982,16,15.8,87.29,62.78,8,3.52,7.52,0,1,0,13,2.26,6.25,1.99,63.25
3983,24,12.08,79.94,83.64,13,4.1,9.02,1,0,0,1,2.82,5.04,1.78,61.43
3984,20,9.38,82.37,70.18,5,2.05,6.32,0,0,1,10,2.64,6.34,3.16,56.75
3985,26,19.39,93.52,82.8,14,4.47,7.16,0,1,0,5,2.79,3.41,2.6,72.87
3986,24,15.29,87.45,63.07,17,8.23,9.57,1,1,0,8,1.17,5.57,2.66,69.5
3987,28,20.36,84.3,78.9,19,6.54,5.28,1,0,0,12,3.62,6.3,3.43,70.24
3988,25,17.51,79.43,87.69,11,4.9,7.8,0,1,1,14,2.06,4.96,0.11,74.81
3989,20,15.61,99.85,65.69,17,8.85,7.87,1,0,1,0,3.56,4.02,1.8,70.24
3990,26,12.42,79.02,70.13,10,6.48,7.48,1,1,0,6,2.75,5.16,2.27,60.94
3991,19,6.37,86.36,81.03,6,7.63,7.63,0,0,0,11,1.64,6.99,1.89,63.48
3992,21,15.29,74.84,79.86,16,6.74,5.78,0,1,1,12,5.25,8.5,2.35,69.07
3993,19,12.13,79.21,77.85,9,5.85,7.24,0,0,0,5,4.13,4.97,1.58,62.06
3994,19,15.13,86.1,72.12,19,6.33,6.84,1,1,1,2,3.74,5.55,1.55,68.98
3995,21,11.73,81.21,54.9,13,6.94,7.57,0,0,1,9,3.51,7.73,1.94,57.81
3996,27,8.34,90.48,73.5,7,8.37,7.26,1,1,1,9,3.5,7.0,1.73,68.7
3997,22,6.77,85.83,58.13,9,7.28,9.73,1,0,0,7,1.0,3.58,0.77,56.13
3998,17,15.25,71.34,74.55,16,7.86,8.5,0,0,0,9,3.4,7.16,0.9,63.66
3999,26,18.2,62.1,45.6,5,3.78,10.0,0,1,0,3,1.99,4.82,0.69,47.79
4000,16,10.35,95.09,90.69,19,2.21,8.52,1,1,1,2,2.65,5.02,1.45,71.26
4001,23,14.04,79.32,96.23,18,6.7,7.68,0,1,1,9,3.61,4.38,2.1,77.85
4002,19,18.66,99.93,78.83,19,6.36,8.14,0,1,0,8,2.95,6.41,1.22,76.38
4003,28,7.63,85.29,63.4,13,6.94,8.99,0,1,0,1,1.45,5.4,0.07,59.24
4004,22,10.09,77.51,69.89,9,3.99,5.88,1,1,0,7,4.94,7.83,2.64,58.91
4005,21,6.22,90.72,84.1,16,6.33,4.87,1,0,1,8,3.91,6.45,2.66,67.54
4006,29,17.64,82.44,81.36,5,3.87,4.96,0,0,1,13,3.23,5.15,2.95,67.91
4007,22,13.09,85.27,65.18,8,6.22,8.17,0,0,0,8,3.83,4.56,0.52,57.86
4008,26,9.49,75.86,87.81,12,5.89,6.55,0,1,1,2,3.01,4.15,0.97,67.92
4009,22,3.56,91.52,82.13,15,5.68,6.63,0,0,1,1,3.66,6.32,0.7,65.06
4010,23,10.9,96.08,79.87,14,6.67,7.22,0,1,0,3,4.58,5.57,1.17,69.7
4011,22,16.75,79.89,69.29,14,5.02,8.22,0,1,1,14,2.8,5.75,1.15,69.63
4012,23,10.32,100.0,73.46,8,5.99,6.48,0,1,1,7,4.18,3.51,0.41,70.05
4013,22,9.69,79.46,65.01,12,7.47,5.87,1,0,1,8,3.24,5.32,1.51,59.59
4014,25,14.98,87.63,75.71,13,9.13,6.33,1,1,1,3,2.87,5.14,2.08,73.6
4015,22,5.67,68.8,65.6,17,6.87,8.16,1,1,0,10,1.58,4.05,0.87,57.56
4016,24,12.06,65.93,87.43,5,7.71,6.78,0,0,1,8,3.94,5.1,1.24,64.56
4017,26,14.77,100.0,73.93,7,7.23,7.92,1,0,1,12,2.42,3.79,2.91,71.82
4018,20,7.93,99.36,75.97,17,9.44,8.53,1,1,1,14,1.89,2.2,1.9,77.67
4019,18,7.68,96.6,77.39,12,10.0,6.66,0,1,0,0,4.01,8.71,1.77,70.04
4020,17,13.03,68.18,77.28,10,4.74,5.85,1,1,1,13,2.85,4.78,2.55,64.81
4021,24,11.31,87.39,56.5,7,7.45,5.25,0,1,0,10,4.98,7.42,3.16,59.22
4022,18,10.63,89.33,88.69,5,6.66,6.26,0,1,1,10,4.92,9.06,1.66,72.49
4023,21,12.83,85.93,74.6,7,9.28,5.52,1,0,0,6,5.2,6.22,0.98,63.67
4024,26,12.91,88.11,66.9,9,1.04,7.32,1,1,0,14,4.62,7.5,2.86,60.0
4025,22,7.21,75.96,61.91,9,4.72,5.12,1,0,0,7,4.58,9.35,2.59,51.97
4026,24,8.5,83.53,65.32,18,2.49,7.27,1,1,0,13,2.48,6.62,1.53,60.68
4027,18,14.04,73.75,66.15,17,8.86,6.41,1,0,1,10,3.8,5.22,3.78,64.56
4028,27,17.38,81.64,73.58,7,6.61,8.16,1,0,0,11,2.23,3.81,1.99,65.81
4029,24,18.53,88.84,63.18,6,7.4,5.41,0,0,0,14,3.12,5.13,2.25,68.29
4030,16,7.61,77.32,74.72,8,6.88,7.14,0,0,0,2,4.17,7.8,2.27,57.23
4031,22,17.24,82.36,75.15,7,6.62,8.04,0,0,0,0,2.53,10.0,1.44,62.96
4032,28,15.58,80.82,65.19,10,6.88,4.67,1,0,0,5,5.5,5.58,1.84,59.91
4033,22,11.67,85.27,99.69,16,5.19,7.5,0,1,0,3,4.21,6.02,4.05,73.89
4034,21,14.24,94.32,71.98,11,1.87,6.19,0,0,0,5,1.19,6.58,1.41,59.52
4035,16,15.94,87.48,77.38,7,6.71,5.64,1,1,1,7,3.17,4.64,2.11,71.69
4036,28,20.69,89.07,74.69,7,5.92,4.78,1,0,1,3,4.12,7.93,2.87,67.94
4037,19,6.59,70.74,71.46,12,4.89,7.07,0,1,1,0,3.58,7.68,3.58,57.25
4038,24,14.81,81.49,81.37,8,4.8,6.1,1,0,1,9,3.1,4.79,3.72,65.6
4039,21,11.13,93.28,89.74,9,8.71,6.42,0,0,1,1,4.18,6.51,2.4,71.87
4040,23,10.8,76.52,72.47,16,4.53,8.04,0,1,1,2,2.96,6.62,1.89,60.65
4041,17,17.52,80.78,63.12,5,3.88,3.0,1,0,1,5,5.44,4.52,5.81,59.46
4042,27,15.89,75.43,79.81,14,7.39,8.26,1,1,0,5,2.74,4.9,3.1,69.94
4043,18,6.8,98.43,47.7,7,9.03,10.0,0,1,0,14,1.0,3.44,0.42,61.51
4044,24,10.43,80.59,75.16,8,3.39,6.85,0,0,1,6,2.41,3.51,2.15,57.59
4045,19,12.96,77.82,71.04,17,4.01,6.37,1,0,0,0,4.26,7.98,1.88,57.94
4046,25,4.83,91.27,77.13,19,3.89,6.79,1,0,1,12,2.28,4.39,1.68,65.28
4047,17,16.12,96.08,55.3,16,6.82,8.26,0,1,1,7,2.84,5.06,1.71,68.68
4048,18,11.47,90.04,68.05,10,7.18,10.0,1,0,1,14,1.95,5.72,2.12,66.26
4049,28,12.64,94.91,61.02,11,8.92,5.75,1,0,0,7,3.26,7.05,1.88,62.68
4050,24,13.5,87.21,66.79,13,5.92,3.0,1,0,0,2,4.42,6.13,1.66,61.38
4051,27,20.79,83.81,80.16,5,5.53,7.39,1,0,0,3,4.12,6.24,0.41,65.28
4052,20,12.02,80.7,70.8,14,4.8,6.83,0,0,0,5,4.83,8.18,0.51,57.55
4053,26,10.07,80.02,66.03,7,8.34,6.71,1,1,0,13,5.68,6.55,1.68,62.69
4054,17,20.46,79.13,87.16,19,4.81,6.62,0,0,0,14,4.16,7.01,2.17,71.79
4055,26,9.36,88.76,73.24,5,4.34,3.75,1,0,0,5,6.25,6.86,1.63,56.35
4056,17,9.24,83.96,49.01,15,5.56,7.39,0,1,1,1,1.98,5.69,0.0,56.04
4057,25,4.98,85.96,60.65,17,5.97,5.88,0,0,1,11,3.48,5.91,2.65,57.99
4058,22,17.2,91.13,77.88,17,6.84,7.36,1,0,1,13,3.72,7.44,1.96,72.8
4059,24,13.19,84.54,78.17,10,4.74,6.23,0,0,1,4,3.18,5.65,1.52,63.03
4060,19,14.18,71.41,75.59,11,9.59,5.62,1,0,1,9,4.43,6.16,2.32,66.01
4061,17,12.67,77.18,76.03,12,9.94,4.27,0,1,1,2,6.44,4.94,2.81,68.91
4062,26,11.18,73.91,62.24,9,3.73,8.97,0,0,0,2,1.92,2.39,1.75,52.02
4063,22,7.96,66.04,71.75,5,6.32,6.82,0,1,1,12,3.37,8.6,2.85,60.63
4064,17,7.99,86.12,58.76,16,3.97,7.45,1,0,0,6,2.82,6.94,0.0,54.5
4065,21,13.99,73.1,62.91,11,5.45,9.2,0,0,1,7,2.58,2.6,0.21,60.56
4066,16,12.46,72.26,61.99,14,3.51,7.67,1,0,1,8,3.7,8.25,2.39,57.16
4067,28,19.93,74.32,62.81,10,5.44,7.29,0,1,1,0,3.67,3.75,2.25,63.57
4068,29,8.09,93.79,68.69,11,6.57,3.56,0,0,0,11,4.64,6.65,2.8,61.75
4069,21,9.44,81.97,70.02,13,6.37,8.61,0,0,1,8,1.44,6.23,1.12,61.79
4070,20,6.81,95.05,63.19,6,3.28,8.23,1,0,1,4,3.76,8.67,1.17,54.38
4071,24,18.67,84.17,85.44,18,1.93,5.3,1,1,1,12,6.71,9.81,1.99,74.1
4072,23,5.76,80.71,67.23,11,2.24,4.7,1,1,1,10,5.92,7.3,2.21,56.3
4073,26,15.67,90.71,90.8,7,8.51,7.49,1,0,0,10,5.6,6.7,0.78,75.02
4074,18,18.97,91.02,84.43,6,5.65,6.68,1,0,1,5,3.03,4.78,0.92,71.34
4075,21,11.17,86.21,58.19,8,6.17,9.05,0,0,0,1,2.67,3.95,0.87,54.63
4076,18,15.45,74.71,83.03,15,8.99,4.99,1,0,1,3,2.83,3.97,2.27,70.26
4077,29,1.34,80.5,55.94,15,3.97,6.83,0,0,1,9,4.69,4.03,2.55,50.52
4078,21,9.95,73.26,89.6,8,6.87,7.87,1,0,0,5,3.36,6.42,1.01,63.63
4079,24,3.66,82.48,76.32,18,4.64,7.59,0,1,1,6,2.3,4.95,0.0,63.64
4080,27,12.71,85.99,60.66,12,6.4,5.11,0,1,1,12,3.5,4.03,2.93,65.34
4081,24,11.91,99.87,46.45,6,2.18,4.83,1,0,1,13,4.1,8.16,2.0,55.52
4082,16,8.06,99.16,67.61,12,5.2,6.24,1,1,1,3,4.28,2.5,2.32,66.8
4083,29,16.54,91.81,56.31,5,5.87,10.0,0,1,0,11,1.35,5.08,0.61,62.02
4084,27,13.62,94.58,85.25,5,6.24,5.74,1,1,0,7,3.81,5.68,1.47,71.98
4085,20,9.28,87.35,57.53,17,3.08,6.25,1,1,0,9,3.03,4.68,1.11,58.2
4086,29,9.33,100.0,69.51,19,5.51,8.2,1,1,1,13,2.91,1.81,2.04,70.94
4087,28,4.6,100.0,78.0,16,7.82,7.59,1,1,1,5,3.15,6.13,0.59,69.65
4088,23,10.95,100.0,72.3,8,5.83,8.94,0,1,0,11,2.17,5.81,1.42,68.96
4089,22,22.34,88.85,75.24,15,7.76,5.92,1,0,1,3,2.6,3.66,2.96,72.73
4090,21,8.36,89.16,69.2,16,7.37,5.95,1,1,1,10,5.29,8.07,1.74,67.67
4091,19,13.95,95.55,80.66,7,6.51,8.13,1,1,1,2,1.61,3.99,0.86,73.6
4092,19,9.16,86.92,61.07,18,5.26,6.59,1,0,1,6,3.8,6.7,1.84,59.86
4093,17,15.84,88.14,78.82,12,6.17,6.91,1,1,1,10,3.72,4.92,1.7,72.68
4094,18,14.05,75.17,57.84,12,4.11,5.43,1,0,0,0,4.11,5.44,2.51,53.14
4095,29,10.72,94.42,74.16,13,7.37,5.79,1,1,0,12,3.74,5.4,1.37,69.49
4096,20,3.06,86.38,58.58,9,6.68,5.77,1,0,1,10,5.2,7.05,2.04,57.26
4097,18,9.33,93.11,69.64,11,8.44,6.0,1,0,0,11,2.87,4.96,1.93,65.32
4098,27,17.8,82.82,78.97,6,10.0,5.88,0,1,0,3,5.3,8.92,2.69,69.02
4099,24,10.67,67.27,86.64,17,7.75,6.45,1,1,0,13,2.08,5.48,2.34,69.92
4100,16,14.98,90.03,50.71,9,7.17,6.41,0,0,1,5,3.05,4.59,1.04,60.24
4101,19,9.5,96.66,62.92,9,6.41,8.49,0,1,1,6,2.91,3.75,1.47,65.6
4102,27,2.65,72.23,60.45,11,7.76,9.51,0,0,0,10,3.47,3.18,0.0,52.27
4103,19,13.98,75.32,86.31,16,8.84,6.44,1,0,0,14,6.72,9.46,1.19,70.63
4104,25,13.46,82.01,61.72,10,5.44,9.21,1,1,1,10,1.0,6.9,1.13,64.08
4105,24,9.02,82.54,80.29,9,3.43,7.64,1,0,1,10,2.16,5.62,0.0,63.05
4106,16,10.04,68.02,65.86,8,3.23,3.65,1,0,0,11,5.98,7.34,2.83,51.47
4107,17,13.31,100.0,54.88,18,8.05,7.32,1,1,1,12,4.36,4.5,1.81,71.21
4108,16,8.95,95.12,73.25,14,6.97,4.82,1,1,1,2,4.97,7.23,2.9,67.36
4109,27,13.59,78.85,58.46,6,7.11,8.52,1,1,0,14,4.57,5.71,2.0,61.45
4110,26,10.87,66.9,80.57,16,2.58,6.16,1,1,0,12,4.46,7.33,2.52,61.0
4111,17,0.23,88.63,81.71,18,4.86,9.23,0,1,0,13,1.46,3.82,0.91,66.88
4112,25,11.17,100.0,87.67,10,2.83,9.0,1,1,1,10,1.0,8.46,1.31,73.33
4113,18,8.93,93.29,59.91,17,3.67,6.21,0,0,1,14,3.14,5.95,2.06,61.98
4114,20,7.74,96.55,90.53,8,4.85,5.5,1,0,0,7,4.9,5.97,2.17,66.57
4115,25,13.87,75.59,83.34,11,4.61,8.5,1,1,1,9,2.92,6.51,1.38,67.29
4116,28,9.47,87.33,50.68,9,9.25,5.65,1,1,0,1,1.29,3.91,2.91,58.78
4117,20,14.55,70.01,98.11,12,3.42,6.81,0,0,0,8,3.45,4.26,3.42,65.88
4118,18,17.29,100.0,91.82,7,4.74,8.37,1,1,1,3,2.57,5.04,1.9,75.95
4119,16,12.59,90.7,59.6,18,4.48,6.75,1,0,1,4,3.21,4.79,2.48,60.22
4120,21,4.23,63.95,75.77,19,6.16,7.98,0,1,0,3,2.75,7.32,1.33,57.43
4121,23,8.27,66.52,55.99,13,7.51,9.76,1,0,1,8,1.0,6.23,0.33,54.48
4122,17,16.4,89.8,70.28,17,4.37,7.44,1,1,0,14,3.56,7.88,0.91,70.07
4123,25,10.61,86.38,74.07,8,2.6,7.97,1,1,0,12,1.0,5.42,1.3,63.11
4124,25,7.9,81.89,79.2,6,5.14,6.09,1,0,0,1,3.12,8.69,2.99,58.48
4125,18,11.44,91.15,62.11,13,6.83,3.02,0,1,1,12,7.84,9.85,4.29,66.2
4126,17,14.38,100.0,71.55,6,3.79,7.18,1,1,0,10,2.4,6.53,1.87,66.97
4127,18,13.17,88.66,60.83,18,8.0,6.97,1,0,0,12,2.27,7.11,1.06,64.31
4128,18,15.08,66.96,76.4,17,3.92,7.74,0,0,1,14,3.43,6.57,1.9,63.11
4129,18,7.82,83.4,79.73,5,4.69,7.01,1,1,1,4,3.98,7.72,2.18,62.36
4130,26,10.54,71.88,72.72,12,5.09,6.06,0,0,1,7,6.27,5.01,2.26,59.24
4131,19,10.65,76.95,85.47,12,9.93,6.07,1,0,1,1,3.32,4.67,3.09,69.01
4132,23,11.79,88.24,80.81,9,7.61,7.06,1,0,1,11,3.89,9.53,2.95,66.81
4133,26,1.54,83.28,76.26,12,6.73,5.64,1,1,0,4,2.88,5.17,3.62,60.33
4134,25,10.73,74.33,85.62,18,3.94,4.94,1,1,1,4,5.15,5.5,3.28,67.95
4135,21,5.27,84.7,57.13,14,3.72,7.32,1,0,1,11,3.62,5.32,3.56,53.82
4136,26,18.77,76.8,71.42,11,4.58,6.91,0,1,0,9,2.96,5.46,2.01,66.44
4137,16,19.59,90.25,50.85,9,9.29,7.78,1,1,1,12,4.28,7.0,1.62,67.57
4138,24,20.21,82.52,71.64,11,8.68,6.16,1,0,0,0,4.38,6.82,2.32,65.45
4139,20,15.9,88.85,66.28,10,6.31,6.74,0,0,1,2,4.51,4.02,1.17,63.21
4140,18,9.5,82.26,81.65,18,4.56,5.6,0,1,1,2,4.48,7.59,2.79,67.66
4141,18,16.64,92.42,66.61,18,2.4,6.37,0,1,0,10,4.05,8.42,2.76,65.34
4142,25,10.91,83.57,64.26,16,5.08,8.17,0,0,0,2,2.68,7.75,1.18,57.37
4143,29,14.93,84.8,70.73,8,7.07,9.45,1,0,1,2,2.37,6.55,0.6,62.34
4144,17,7.44,79.27,70.29,13,7.15,6.53,0,0,0,10,4.82,8.33,0.32,60.45
4145,20,9.0,86.34,77.96,7,6.81,7.6,1,0,1,8,1.97,5.07,3.14,65.29
4146,19,14.2,67.18,61.49,5,4.57,5.88,0,0,1,1,4.32,5.72,1.88,52.06
4147,22,20.67,100.0,54.07,11,7.05,4.82,1,1,1,9,4.97,6.42,3.01,69.12
4148,22,11.78,78.1,52.98,12,5.68,6.12,0,0,1,5,3.13,3.69,3.18,53.57
4149,25,23.05,85.9,85.51,7,7.81,6.6,1,1,0,7,3.03,4.73,1.96,76.9
4150,17,25.53,80.16,56.89,17,6.53,6.5,1,0,0,3,6.21,6.64,2.81,64.18
4151,23,5.57,80.02,66.36,13,7.59,5.78,0,1,0,2,4.27,6.61,3.02,58.95
4152,17,11.78,88.92,58.75,12,6.69,7.21,1,0,1,0,3.07,5.39,1.61,58.53
4153,27,7.21,79.79,82.31,19,5.04,8.6,0,0,1,1,2.72,6.87,2.08,62.73
4154,25,11.23,80.61,65.17,7,8.42,6.16,0,1,1,14,5.12,7.52,3.36,65.12
4155,28,9.27,71.11,86.43,17,3.89,7.54,0,1,0,5,1.0,3.13,1.94,64.63
4156,26,11.58,75.65,63.5,14,7.38,7.79,1,1,0,0,1.72,4.16,2.33,60.44
4157,25,16.68,73.19,75.39,5,5.11,8.41,0,1,0,5,2.37,2.53,1.81,62.45
4158,21,16.56,100.0,80.86,16,5.26,7.91,1,0,1,14,3.67,7.18,2.49,75.28
4159,27,13.2,71.54,83.35,5,6.57,8.4,0,0,1,0,2.87,6.56,1.54,62.86
4160,21,11.93,74.14,57.71,12,4.95,7.07,0,0,0,12,3.13,6.96,1.66,55.12
4161,19,12.5,86.8,67.52,15,3.92,5.1,1,0,1,12,3.97,5.51,1.97,62.6
4162,18,12.55,99.15,70.93,12,4.12,5.38,0,1,0,5,3.65,4.42,2.43,66.36
4163,23,14.76,67.93,50.17,5,3.71,6.31,1,0,1,2,4.46,5.39,3.24,48.67
4164,23,11.95,69.38,80.33,16,6.07,5.55,1,0,0,8,2.88,6.62,3.36,61.0
4165,19,14.41,86.11,76.52,16,6.66,5.85,1,0,0,13,1.96,6.04,2.02,67.81
4166,24,5.45,88.23,77.94,10,5.84,6.67,1,0,1,14,2.29,6.72,2.23,65.18
4167,18,15.84,70.7,55.36,19,2.84,6.92,1,0,0,6,3.56,5.22,1.17,52.32
4168,29,20.56,66.84,74.08,9,6.28,6.36,1,0,1,2,5.23,7.57,1.76,61.62
4169,16,12.83,75.24,77.08,5,7.94,7.47,0,0,1,11,2.24,8.03,1.02,63.59
4170,16,4.94,92.32,84.13,11,3.69,9.76,0,0,1,7,1.41,1.52,0.0,65.06
4171,20,18.6,84.41,65.71,8,4.17,5.53,0,0,0,9,3.04,4.99,1.55,60.56
4172,28,10.3,92.29,79.95,10,7.88,6.17,1,0,0,8,4.01,6.04,1.43,67.59
4173,18,0.0,83.76,95.22,12,5.67,5.28,1,1,1,7,4.29,7.02,1.95,67.28
4174,29,10.85,84.5,66.75,14,8.21,8.6,1,1,1,10,3.26,4.63,1.88,68.54
4175,20,14.92,90.97,67.03,15,5.33,8.23,1,1,1,14,1.84,6.32,1.28,70.22
4176,20,13.83,83.64,68.08,16,3.09,5.04,0,1,0,4,3.95,3.81,2.1,61.84
4177,17,18.06,87.18,54.22,5,5.93,7.66,1,1,0,1,3.49,6.44,2.22,58.57
4178,26,15.0,75.7,67.62,12,5.9,4.95,0,1,1,0,3.94,5.94,2.79,62.41
4179,28,12.55,78.82,91.22,6,6.61,7.53,0,1,1,1,2.39,3.43,0.46,70.69
4180,27,2.16,89.5,60.91,18,4.28,7.0,1,0,0,7,4.51,6.67,2.61,54.86
4181,18,6.42,82.41,69.64,18,5.07,7.06,1,1,1,9,2.96,7.11,1.75,62.99
4182,25,12.82,77.34,86.14,17,10.0,4.41,0,1,0,9,5.92,6.46,2.97,73.1
4183,22,15.28,91.38,78.65,18,4.88,7.25,1,0,0,1,1.94,3.51,1.69,68.18
4184,20,6.85,90.27,74.66,17,9.24,7.25,1,0,0,9,3.68,6.16,1.41,66.47
4185,26,8.91,84.73,67.98,14,3.72,8.89,0,0,1,12,3.0,4.5,1.41,62.28
4186,24,14.26,77.21,70.59,15,6.48,7.16,1,1,1,2,2.03,4.2,1.83,66.71
4187,28,2.49,93.77,72.09,10,6.77,6.91,0,0,0,0,3.29,7.85,0.77,59.43
4188,28,2.31,100.0,80.12,19,7.79,5.97,0,1,1,7,2.11,5.74,2.99,70.79
4189,27,10.8,76.58,72.89,9,6.01,7.77,0,0,0,10,4.61,7.86,1.99,59.18
4190,17,13.18,69.38,83.12,9,4.69,8.17,0,0,0,7,2.44,1.89,0.25,60.3
4191,24,9.57,77.0,49.83,11,6.23,8.08,1,1,0,10,2.0,3.37,1.56,56.09
4192,22,0.59,75.46,81.7,15,3.0,8.3,0,0,0,13,1.7,3.45,0.57,55.38
4193,18,12.05,72.14,65.7,10,0.94,6.76,0,1,1,9,5.15,5.56,2.63,55.86
4194,16,5.36,72.96,72.12,11,2.87,4.96,1,1,0,1,5.03,5.29,1.62,52.17
4195,18,15.17,93.26,66.95,19,9.21,7.11,1,0,1,12,4.41,6.07,2.84,71.82
4196,27,11.44,93.37,79.6,11,7.71,9.11,1,0,0,11,2.57,6.7,0.26,67.39
4197,25,13.25,99.58,70.58,18,9.77,8.8,1,1,0,13,2.26,7.24,1.71,74.99
4198,26,15.11,92.24,79.4,19,7.02,6.01,1,0,1,11,4.38,5.73,3.13,73.23
4199,28,9.33,80.0,62.44,9,3.03,9.99,0,0,0,5,1.48,4.74,2.34,52.77
