age,income,balance,transactions,loan,credit_score,products,tenure_years,is_active,churn
52,85509,74973,271,1,386,2,14,0,1
36,68393,41305,99,1,434,2,16,0,1
30,158306,35321,116,0,557,3,14,0,0
22,179526,28235,191,1,302,3,17,0,1
61,192061,75670,122,0,611,3,12,1,0
31,48547,65796,268,0,603,4,0,0,0
55,73804,60037,127,0,567,3,15,0,0
39,75941,-4003,7,0,709,2,6,0,1
26,43567,95683,183,0,476,2,11,0,1
66,22325,98352,135,0,846,2,13,1,0
57,91386,37252,214,0,413,2,13,0,1
43,75516,64631,172,0,538,3,14,1,0
62,148192,4559,151,0,449,1,6,0,1
22,41149,90207,20,0,329,3,16,0,1
46,22879,39894,140,1,764,4,4,0,1
39,120492,18409,3,1,689,1,1,0,1
66,104701,27861,220,1,706,2,7,0,1
20,102195,69650,195,1,755,3,17,0,1
45,34908,60123,148,0,338,3,17,0,1
55,37650,39101,72,0,476,2,2,1,0
31,146853,67829,104,1,801,4,5,0,1
64,92112,78829,131,0,386,2,6,0,1
31,56872,88566,24,1,593,4,5,1,0
60,133508,8499,6,0,837,1,15,1,0
28,116003,58993,172,0,820,2,0,1,0
26,101951,22205,4,1,432,1,11,0,1
55,135539,83974,295,0,385,4,3,0,1
64,113311,26031,276,0,419,2,10,0,1
61,75020,60469,161,0,699,1,19,0,0
23,191560,54148,90,0,387,2,7,0,1
18,97272,94462,251,0,542,2,4,1,0
42,112460,92900,60,0,671,2,10,0,0
33,64819,221,201,0,669,4,14,0,0
69,75347,93661,118,0,476,1,14,0,1
32,141019,29986,110,0,398,4,11,0,1
51,142099,51684,204,0,635,2,19,0,0
34,81216,2906,55,1,691,4,17,1,0
20,85228,38019,192,1,564,3,2,0,1
20,163703,69806,72,0,420,2,19,1,0
54,174190,52845,166,0,510,1,16,1,0
34,197846,1074,25,1,539,1,15,0,1
66,80513,94189,273,0,710,2,6,1,0
69,117347,79859,14,1,363,3,16,1,0
55,76141,85714,277,0,601,3,10,0,0
18,89659,40380,3,0,418,1,6,0,1
24,31292,70692,20,0,496,3,11,1,0
43,81265,66354,45,0,737,2,14,0,0
64,65689,11202,88,1,412,2,9,1,0
56,179955,54888,278,0,823,3,15,0,0
36,172239,89523,272,0,504,2,10,0,0
69,20071,29492,95,0,445,1,6,1,0
47,52234,77091,239,0,693,1,14,1,0
60,156588,8701,65,0,399,2,10,0,1
31,65037,32444,238,1,815,4,12,1,0
30,28234,12685,217,1,799,4,1,1,0
37,155432,57784,290,0,339,1,7,1,0
43,120135,11467,59,0,602,2,3,0,0
44,101965,50383,261,0,710,4,0,1,0
42,110094,37131,200,1,521,3,6,1,0
26,113753,42869,83,0,510,2,15,1,0
58,60160,41894,25,0,614,3,9,1,0
65,103595,-172,232,0,359,1,12,0,1
29,125572,67215,161,1,643,3,2,0,1
27,31544,13170,238,0,570,3,9,1,0
23,26381,75199,73,0,391,1,16,1,0
67,174200,56537,221,1,830,4,17,1,0
51,157906,48461,259,1,651,3,9,0,1
69,80514,20382,225,0,402,4,17,0,1
58,49398,19886,264,0,544,2,8,1,0
36,173799,62296,68,1,716,4,9,1,0
23,119316,66027,8,1,537,3,5,0,1
19,106509,90709,280,0,497,4,6,1,0
32,27530,83261,39,1,746,1,7,0,1
34,95733,62518,194,0,595,2,9,1,0
33,182581,20932,280,0,367,3,5,1,0
45,180481,60131,145,1,703,4,18,1,0
38,104095,56330,186,0,318,2,1,1,0
25,65598,1553,161,0,461,4,12,0,1
27,118132,1864,60,1,364,2,5,0,1
27,79130,93660,241,0,307,1,2,1,0
67,195161,6354,239,0,738,4,3,0,0
27,71524,98255,56,0,742,3,19,1,0
26,58996,86310,193,0,449,2,3,1,0
45,172577,5893,70,0,831,2,8,1,0
41,181204,24314,161,0,703,2,10,1,0
36,183630,16444,53,0,782,2,8,0,0
50,77202,48886,64,0,401,1,6,0,1
21,44116,41477,244,0,350,2,0,0,1
20,127960,95615,199,1,347,2,4,0,1
59,96769,16994,296,0,481,4,7,0,1
29,107064,5968,152,1,360,4,5,1,0
35,29250,20102,240,0,335,1,17,0,1
40,45547,47396,220,1,486,4,5,1,0
37,79734,28132,51,1,311,1,9,1,0
23,156527,35330,247,0,440,1,14,1,0
51,199632,-1669,70,1,806,4,1,1,0
59,45474,93416,143,1,643,1,13,0,1
19,62773,72518,276,1,647,3,1,1,0
47,152574,5714,217,1,723,4,9,0,1
26,182189,48726,4,0,316,4,12,0,1
44,27042,41257,72,0,454,3,16,0,1
59,50501,69575,239,1,577,1,3,0,1
51,110454,88919,274,0,311,3,18,1,0
57,171316,79449,190,0,626,4,11,0,0
41,44242,37629,5,0,711,2,0,1,0
66,129847,50723,13,0,343,4,9,0,1
34,76235,2684,207,0,581,2,9,0,0
46,50766,42288,1,0,627,1,15,0,0
53,156082,68687,17,0,645,4,2,1,0
67,173218,91048,34,0,646,2,2,1,0
29,185979,56010,249,0,802,2,3,0,0
48,142023,43861,81,1,620,4,1,0,1
66,131873,8003,280,0,829,2,13,1,0
26,129293,36540,56,0,687,2,5,0,0
36,75270,36335,15,0,603,4,19,0,0
63,114516,42782,132,0,789,4,16,1,0
63,33960,14361,279,0,332,4,15,0,1
34,119456,73269,234,0,575,1,12,1,0
19,187584,41276,127,0,673,2,13,1,0
57,171077,30381,62,0,742,2,2,1,0
22,33472,77404,172,0,632,2,10,0,0
56,140578,74176,124,0,363,3,9,0,1
65,146239,34648,79,0,483,2,14,0,1
33,78316,40732,110,0,668,3,11,1,0
34,134068,47912,166,1,608,1,9,0,1
44,138416,49784,283,1,530,1,8,1,0
24,31603,-3290,122,1,764,1,13,0,1
69,137754,27420,260,0,463,3,8,0,1
25,193323,12544,204,1,650,3,11,1,0
25,114425,99721,14,0,703,1,19,0,0
40,20163,20957,104,0,468,2,11,1,0
49,120018,43980,48,0,460,1,5,0,1
60,88998,41763,259,0,359,4,0,0,1
64,30287,76357,13,0,382,4,1,1,0
35,26227,77150,218,0,804,2,3,1,0
55,104580,83294,86,0,813,2,10,1,0
29,70842,63722,219,1,490,2,2,0,1
32,182862,89014,299,1,303,4,3,1,0
45,53001,-2438,163,0,410,4,2,1,0
55,185716,78951,159,0,319,1,9,1,0
67,192993,27879,64,0,377,3,4,1,0
48,67951,47369,191,1,806,3,17,0,1
69,91875,99211,3,0,802,4,10,0,0
26,131497,86484,125,0,431,2,11,1,0
25,70197,57499,256,1,316,3,9,1,0
63,189931,52347,123,0,751,2,6,0,0
36,183009,34020,209,1,431,4,2,0,1
68,24481,30917,76,0,565,2,1,0,0
25,57227,70490,216,0,839,4,7,0,0
51,37791,-3280,20,1,334,1,11,0,1
21,151279,81754,168,0,538,4,16,1,0
48,188210,53476,296,0,313,4,8,0,1
55,109070,75351,9,0,515,1,13,0,0
20,161016,54060,116,0,644,1,19,1,0
52,118205,72171,196,0,338,1,5,0,1
36,94223,-4479,171,0,797,3,3,0,1
60,168357,71700,186,1,398,4,3,0,1
46,195630,-2577,165,0,349,1,19,0,1
27,46782,242,229,1,438,1,10,1,0
29,103669,1731,279,0,499,1,1,0,1
63,24489,37132,151,0,647,3,11,0,0
47,160180,73848,231,0,592,3,0,1,0
47,84430,92699,274,0,405,1,2,0,1
35,92118,24394,115,0,398,1,11,0,1
41,101274,51837,74,0,709,3,6,0,0
49,159102,93670,86,1,799,1,13,1,0
26,81603,1289,78,0,353,4,5,1,0
64,41118,75484,84,0,582,2,15,1,0
41,31593,31551,99,1,634,3,4,0,1
43,87730,1026,126,0,319,2,1,1,0
20,180511,71612,31,0,373,4,8,0,1
40,128653,97292,265,0,581,2,2,0,0
28,64592,58719,100,0,442,1,1,0,1
27,197333,7906,287,1,535,1,11,0,1
67,66652,38476,83,1,317,2,4,0,1
53,155610,15691,294,0,673,4,14,0,0
30,171514,73088,178,1,330,3,1,0,1
46,155914,49529,143,0,326,1,15,0,1
55,133393,20200,294,0,678,2,19,0,0
30,111978,90875,227,0,620,3,9,1,0
43,191410,62339,191,1,473,4,0,0,1
37,61464,29002,175,0,796,3,0,1,0
22,102639,73840,25,0,335,1,15,0,1
37,25773,86218,50,0,340,1,9,0,1
31,133680,35018,101,1,811,1,10,0,1
62,55646,77681,109,0,422,2,17,0,1
31,196409,36308,153,1,702,2,8,0,1
25,35586,91550,19,0,731,3,8,0,0
65,115651,83251,204,0,310,3,2,0,1
30,194365,84505,70,0,417,2,11,0,1
41,64180,18354,151,0,620,2,8,0,0
32,135091,28663,66,0,813,1,2,0,0
68,146633,37911,194,0,365,4,19,0,1
18,96918,2451,15,1,358,1,3,1,0
39,78039,60866,222,0,843,2,1,1,0
51,143787,23123,160,1,445,3,5,1,0
67,64807,64087,205,0,496,1,9,0,1
68,47740,74912,177,0,546,1,6,1,0
57,26772,88255,88,0,614,2,18,0,0
20,59358,41679,114,0,366,4,19,0,1
43,165719,92011,58,0,800,3,1,0,0
31,36504,12306,296,1,732,2,2,0,1
58,157532,78438,190,0,802,3,9,0,0
25,157353,82348,83,0,388,1,15,0,1
66,173318,14834,129,1,417,2,8,0,1
33,137553,65649,262,0,688,3,0,1,0
59,56499,31106,125,1,524,1,3,0,1
38,66733,21862,204,0,655,3,3,1,0
27,179563,75533,135,1,758,4,10,0,1
42,64536,10471,258,0,731,3,16,0,0
55,198944,35865,32,1,460,1,11,0,1
39,176488,66997,247,0,662,4,3,1,0
66,157707,36006,154,0,774,2,10,0,0
65,39189,74140,266,0,624,2,0,0,0
64,162570,82254,266,0,304,1,15,1,0
63,80777,52642,273,0,818,4,17,1,0
21,123665,19636,91,1,348,1,13,0,1
21,79200,23069,73,1,825,2,14,1,0
47,30427,34909,169,0,468,1,5,1,0
19,69555,38391,258,0,400,2,19,0,1
46,116057,14871,287,1,413,3,16,0,1
60,26570,25532,35,1,336,4,16,0,1
53,44988,72757,212,0,845,2,15,0,0
38,78881,27637,54,1,739,4,8,0,1
38,190186,74768,116,0,798,3,15,0,0
65,28408,78744,24,1,460,4,0,0,1
38,101210,44907,152,0,696,3,13,1,0
21,143904,85687,7,1,726,3,8,0,1
18,198678,51262,52,1,770,2,16,1,0
43,196926,43527,235,0,526,1,18,0,0
68,184645,62760,9,0,533,3,10,1,0
19,178457,7380,77,0,674,1,9,1,0
26,176919,57971,128,0,495,1,6,0,1
62,149443,92914,185,0,641,1,18,1,0
35,158492,21126,275,0,739,1,3,1,0
65,62147,66955,232,0,767,3,19,0,0
65,33806,61069,71,0,637,2,16,0,0
59,24257,46143,253,0,480,1,13,0,1
58,38696,75054,293,0,550,4,12,1,0
28,54763,-4137,169,0,306,2,2,1,0
42,132467,20630,251,1,381,4,8,0,1
43,90531,58702,6,0,367,2,1,0,1
53,169198,63562,205,0,738,3,12,0,0
59,53923,21975,19,0,608,1,19,1,0
52,192425,17345,25,0,666,2,0,0,0
55,108867,72011,88,0,806,1,6,1,0
20,27202,25434,55,0,754,3,9,0,0
58,130138,78128,197,0,791,2,7,0,0
52,123121,45762,254,1,618,2,3,0,1
67,124133,6434,227,1,509,1,0,0,1
57,123519,78017,61,0,587,1,13,0,0
39,199881,55713,240,0,461,4,15,0,1
25,33341,-4567,291,1,405,4,15,0,1
32,141625,78876,275,0,661,3,12,0,0
62,85410,79708,26,0,333,2,6,0,1
24,40640,4414,296,0,671,2,14,0,0
36,176977,55115,84,0,579,1,10,1,0
57,160910,-4917,51,0,580,4,0,0,1
59,44275,85823,250,1,668,3,16,0,1
34,157411,66312,214,0,644,4,3,0,0
18,79999,63581,195,0,332,2,8,1,0
62,120689,85328,119,0,769,1,15,0,0
46,164521,35396,202,0,326,1,13,0,1
30,96565,16740,296,0,669,2,1,0,0
65,198622,31783,229,0,776,2,10,0,0
46,172885,-2442,288,0,415,1,1,1,0
58,42659,38265,227,0,543,1,10,0,0
59,163140,95580,37,1,596,2,2,0,1
23,139602,32161,145,1,309,3,7,0,1
22,197543,14049,48,0,400,3,12,0,1
51,177952,81666,15,0,491,4,11,0,1
28,45847,54091,213,1,793,1,18,1,0
26,185127,58102,84,0,496,2,6,0,1
55,34802,34351,241,0,635,4,14,0,0
57,24944,21796,299,0,671,1,5,0,0
58,20360,-743,30,1,741,4,11,1,0
26,83475,17521,94,0,587,3,3,0,0
25,103894,59964,154,0,541,4,8,1,0
61,145807,32470,168,0,489,4,17,0,1
57,154536,98257,113,0,751,2,6,0,0
20,169682,-3088,258,0,415,2,14,1,0
30,50607,11356,94,0,574,3,2,1,0
36,156116,7307,161,0,347,4,10,0,1
51,189772,18109,215,1,540,4,11,0,1
49,161988,28169,137,0,605,4,3,1,0
66,105825,57151,56,1,366,3,11,1,0
33,89311,74291,165,0,304,2,5,0,1
53,65347,47596,204,1,633,4,11,0,1
35,151889,90926,100,0,748,4,15,0,0
31,153218,21931,261,0,780,1,12,1,0
47,110292,92857,141,0,694,3,5,1,0
19,174552,25040,221,0,618,1,1,1,0
30,52146,-1653,230,1,674,4,13,0,1
44,139157,78269,240,1,717,1,13,1,0
69,183683,9884,294,0,582,3,5,0,0
34,44234,80007,201,0,766,3,6,0,0
48,156030,95534,53,0,390,1,4,0,1
32,75417,49115,153,0,691,3,15,1,0
37,167897,29559,225,1,473,3,16,0,1
22,77036,56261,284,0,691,2,5,0,0
24,128788,84101,61,1,394,1,0,0,1
35,79006,-881,166,0,423,2,6,0,1
28,142346,83869,200,0,376,4,5,1,0
49,78214,22473,277,0,643,4,6,1,0
67,47450,70528,145,1,651,4,19,0,1
44,96227,43883,164,0,818,1,9,1,0
43,83211,87662,160,1,607,2,18,0,1
54,39596,15734,236,1,352,2,10,1,0
62,79000,40432,47,1,570,2,18,0,1
45,150568,97348,248,0,656,2,8,0,0
67,53857,55730,25,0,734,3,17,1,0
19,151380,2474,144,0,552,4,6,1,0
37,176240,86244,259,0,705,1,19,0,0
21,179491,25514,8,0,501,4,17,1,0
30,90029,55690,265,1,325,4,7,0,1
41,32756,61877,240,0,771,4,7,1,0
65,180360,46966,39,0,744,1,10,0,0
55,149415,6508,176,0,505,3,7,1,0
57,163456,33312,18,0,501,1,3,0,0
65,190924,18696,36,1,524,2,12,0,1
62,166267,32082,224,0,344,3,0,1,0
46,106210,37568,241,0,709,2,13,1,0
53,141789,50890,30,0,508,2,7,0,0
19,54125,99284,52,0,764,4,8,1,0
58,20082,65249,32,0,822,1,6,1,0
35,93978,78555,16,1,548,1,13,1,0
66,123715,71471,64,0,475,4,5,0,1
25,71539,73667,254,0,649,1,12,0,0
32,103328,73925,66,0,439,3,16,0,1
58,198875,-3606,172,0,483,1,8,0,1
34,78825,20694,227,1,354,1,12,0,1
40,101036,95139,87,0,763,2,12,1,0
19,80555,71290,232,0,525,2,17,1,0
23,147075,3238,239,0,400,1,8,0,1
46,187568,24422,205,0,731,2,13,0,0
44,25294,35715,36,1,715,4,19,0,1
54,64852,17949,282,0,642,4,14,0,0
66,85858,45203,147,0,423,4,2,1,0
51,35836,98600,107,0,700,2,15,0,0
35,186900,36646,69,1,411,2,13,1,0
59,150093,4802,178,1,597,4,1,0,1
27,105620,30677,109,0,567,2,8,1,0
55,189475,94061,166,0,802,1,6,0,0
61,88920,18819,29,1,841,2,19,0,1
34,160525,38090,46,0,429,3,10,0,1
30,176453,99832,174,0,767,2,13,0,0
69,128537,70663,49,0,590,2,8,0,0
65,23664,99970,283,0,713,2,0,0,0
59,186936,1366,286,0,711,4,18,1,0
44,164943,70616,200,0,405,1,12,0,1
19,93101,15022,251,0,604,4,10,0,0
51,90195,68635,193,0,318,2,14,1,0
48,177001,46485,46,0,463,1,3,1,0
40,134836,87133,172,0,318,1,14,1,0
24,156802,12987,128,0,473,4,7,1,0
55,109083,34735,193,0,810,2,11,1,0
50,177431,85555,118,0,331,4,4,0,1
29,75414,6873,22,0,776,1,2,1,0
62,140241,53896,229,0,480,3,14,0,1
29,96003,92440,88,0,697,3,4,1,0
36,111936,1910,47,1,331,4,5,1,0
26,115385,-636,101,0,712,2,13,0,1
27,102078,12291,134,0,827,1,11,0,0
34,49234,63987,171,0,319,1,16,1,0
67,20547,69783,225,0,805,1,14,0,0
57,71417,58574,103,0,660,2,9,1,0
56,160018,29908,3,1,668,1,6,0,1
58,72943,76405,268,1,402,3,12,0,1
27,31020,71577,281,0,467,4,17,1,0
29,155389,26832,84,0,595,3,8,1,0
32,151595,68881,288,1,838,2,6,0,1
48,111622,35639,262,0,779,1,9,0,0
32,75076,26901,206,0,758,2,16,0,0
45,100195,51185,6,1,639,4,17,1,0
21,159881,60953,298,0,642,3,2,0,0
53,166607,64884,175,0,434,1,19,0,1
18,101834,76184,217,0,509,3,11,1,0
61,70012,67447,153,0,571,1,14,0,0
51,140872,48559,75,1,454,4,13,0,1
64,68951,58037,115,1,502,3,3,1,0
34,109412,18326,183,0,392,2,15,0,1
56,173336,93252,167,0,531,2,3,0,0
55,99114,31631,65,0,406,2,14,0,1
61,109821,57020,103,1,753,4,14,0,1
68,81832,-470,142,1,668,1,10,1,0
50,47476,15416,43,0,576,1,18,0,0
38,71973,-1575,222,0,613,2,14,1,0
43,73017,94309,139,0,332,3,14,1,0
63,35503,81280,133,0,380,1,13,1,0
53,162578,36991,122,1,678,2,1,1,0
22,60994,86129,223,0,419,2,0,1,0
50,167241,99554,99,0,754,1,1,0,0
18,169556,63515,137,1,502,2,0,1,0
23,78723,6868,79,1,364,3,10,0,1
54,139050,40794,39,1,306,2,0,1,0
19,97707,57532,220,0,519,3,8,0,0
22,33920,93743,107,1,554,3,13,1,0
43,116341,45989,112,1,588,2,2,1,0
58,134996,-1791,174,1,762,1,2,0,1
68,130856,10717,13,0,389,2,5,1,0
64,167947,8129,129,0,574,2,2,1,0
30,115814,45046,190,0,462,1,6,0,1
29,123612,12034,292,0,328,2,3,0,1
22,87450,84715,101,0,333,4,8,0,1
19,22925,22143,237,1,625,3,3,1,0
21,144248,87148,277,1,628,3,1,0,1
44,88826,7433,262,1,485,3,4,1,0
67,63101,26993,260,0,525,3,10,1,0
27,170685,71243,153,0,608,4,15,1,0
30,81473,43638,91,1,353,2,9,0,1
61,83903,59249,46,1,572,3,8,0,1
19,171033,51813,65,0,388,3,17,0,1
43,123913,-15,241,0,421,1,15,0,1
32,88107,63098,148,1,742,3,6,1,0
63,167688,59875,252,0,841,4,12,0,0
27,149017,86534,257,0,470,4,12,0,1
39,140938,82995,273,0,687,1,5,1,0
57,53984,58103,230,0,445,4,18,0,1
42,23539,31551,218,0,376,3,18,0,1
32,184361,76974,191,0,448,1,1,1,0
30,104986,5104,196,0,749,4,10,1,0
25,117558,19931,264,0,576,2,3,0,0
38,31391,74135,141,0,439,4,2,0,1
38,102260,-131,67,0,551,3,8,1,0
39,129240,98311,192,1,723,4,5,1,0
63,64906,8296,295,0,378,3,10,1,0
50,97666,6201,149,1,642,4,10,0,1
62,159322,82761,14,0,831,4,17,1,0
44,148991,53604,178,0,302,2,12,0,1
57,172137,95569,159,0,682,1,7,1,0
67,74785,69451,222,0,485,4,16,1,0
39,157775,60039,214,1,541,3,13,1,0
47,131109,43852,144,1,551,4,2,0,1
26,71754,20869,161,0,684,2,11,0,0
62,115376,47541,46,0,568,1,15,0,0
52,89966,8969,169,0,443,1,10,1,0
35,57621,97663,49,1,783,2,12,0,1
59,134595,56060,108,0,745,3,18,0,0
22,54936,23456,180,0,605,2,18,0,0
44,181511,27622,13,0,529,2,6,1,0
23,114071,4692,66,0,360,1,11,1,0
49,121052,42930,229,1,744,3,13,1,0
25,70460,56960,19,0,699,3,16,0,0
56,133089,27755,150,1,848,1,19,1,0
38,114191,2185,22,0,357,2,0,1,0
35,112142,13221,51,0,638,3,12,0,0
31,129748,41970,200,0,756,3,16,0,0
32,35941,76105,21,0,587,4,14,0,0
59,175339,3623,210,1,600,3,6,0,1
43,75590,13203,68,0,673,2,11,0,0
61,59876,76700,195,0,380,3,18,0,1
49,149913,46529,148,0,707,2,6,0,0
56,114631,97675,132,0,415,4,7,1,0
45,135770,12829,230,0,841,2,2,0,0
56,181579,2080,76,0,320,4,19,0,1
60,177129,16206,253,1,727,3,14,0,1
49,118314,46055,217,0,527,1,13,0,0
30,116602,13299,207,0,322,3,18,1,0
32,103926,44085,123,0,643,4,15,0,0
35,149875,42850,10,1,697,4,18,0,1
56,82468,98571,66,1,483,2,8,1,0
23,83180,87054,50,0,802,2,12,0,0
28,165656,87292,57,1,380,1,19,1,0
49,146371,24371,75,0,665,2,10,0,0
57,173704,52928,181,1,558,4,5,0,1
37,38673,6050,254,0,775,3,8,0,0
50,154415,64501,48,0,391,4,3,1,0
57,38950,46304,148,0,435,3,6,0,1
25,100600,11675,234,1,408,2,11,1,0
68,41547,16604,233,0,349,2,11,1,0
52,117305,50554,276,1,614,1,14,0,1
22,73027,92212,80,0,334,1,14,1,0
52,120532,60461,84,1,693,2,1,1,0
64,198603,53659,15,0,305,3,0,0,1
31,192299,56436,147,1,421,3,0,0,1
38,198755,4260,101,0,656,4,2,0,0
64,161462,602,221,0,357,1,13,0,1
41,162951,14612,65,0,808,3,13,0,0
34,166007,75096,61,0,458,4,14,0,1
35,140605,42001,120,0,601,1,14,0,0
51,52574,4109,190,0,353,4,17,0,1
29,103663,6435,159,0,504,1,1,0,0
33,94657,80928,268,0,673,1,7,0,0
21,179579,38743,169,0,756,3,4,1,0
42,142544,84501,265,0,781,4,14,0,0
51,199627,81576,174,0,844,2,1,0,0
45,119752,76131,196,0,478,2,1,1,0
63,167654,8932,218,0,501,4,12,1,0
28,46631,45154,57,0,777,2,19,1,0
30,148902,90094,243,0,690,2,7,1,0
48,169236,43912,249,1,626,3,3,0,1
42,106820,90901,24,1,615,3,6,0,1
56,50646,90470,70,0,698,2,3,1,0
27,171878,29307,60,0,837,3,1,1,0
41,107633,57667,172,0,485,4,9,0,1
18,199046,59930,26,0,736,4,15,0,0
42,162356,13320,186,0,408,3,0,1,0
45,164929,47437,298,0,721,2,9,0,0
53,149278,80382,27,0,353,4,1,1,0
35,105424,13790,276,1,419,4,12,1,0
23,191512,33260,161,0,573,1,1,1,0
19,197178,94901,84,1,812,2,6,0,1
20,38951,36017,46,0,458,4,5,1,0
63,41009,34595,282,1,417,2,1,0,1
25,34835,945,270,1,444,2,9,0,1
48,62290,56876,4,1,587,1,8,0,1
65,170013,41069,272,0,549,2,8,1,0
36,126174,38771,56,0,377,4,14,1,0
67,118727,1983,47,0,624,3,8,0,0
23,183989,22272,238,0,699,2,6,1,0
31,48039,86885,297,0,434,3,2,0,1
20,177161,75389,143,1,575,1,16,0,1
65,80059,22410,84,1,357,4,9,1,0
18,145873,99533,203,0,804,4,17,0,0
61,115278,71947,288,1,636,1,8,0,1
47,132951,70327,167,1,682,2,16,0,1
63,77247,57419,164,0,412,2,9,1,0
36,134826,39506,74,1,742,4,19,1,0
36,59833,1810,27,0,425,3,8,0,1
26,97453,59629,106,0,698,1,4,0,0
24,38254,40319,157,1,822,2,15,0,1
63,103981,83386,114,0,504,3,12,0,0
54,52611,15490,223,0,323,1,5,0,1
67,129314,64475,90,1,455,2,0,1,0
58,66827,35513,252,0,674,2,12,1,0
24,33830,54264,263,0,322,3,16,1,0
26,126485,68990,42,0,770,4,8,0,0
21,132749,16387,288,0,435,2,16,1,0
42,25696,21430,54,1,794,2,8,0,1
66,86278,71615,20,0,300,1,1,0,1
29,182334,3645,15,0,706,3,8,1,0
23,188021,-1329,68,0,319,2,3,1,0
35,163497,6379,146,0,828,2,18,0,0
57,195569,83343,106,0,777,3,8,1,0
38,77420,40605,166,0,734,1,8,0,0
32,172712,85091,29,0,414,3,1,0,1
20,119320,897,27,0,369,1,15,1,0
19,144434,10005,268,0,742,4,5,0,0
58,143912,97118,238,0,544,2,16,1,0
57,126578,82895,66,0,445,2,10,0,1
21,67150,35218,63,1,746,3,2,0,1
49,177183,77205,57,0,615,4,16,0,0
19,188365,94455,265,0,474,1,8,0,1
63,123513,37190,256,1,779,4,2,0,1
46,38306,55276,0,0,535,4,7,0,0
19,115896,44927,79,1,752,2,5,1,0
51,112672,59144,215,0,783,2,19,0,0
44,169370,40615,3,0,303,3,11,0,1
56,24753,28468,271,1,778,1,6,1,0
61,97704,32004,198,1,785,1,12,0,1
55,94374,-4023,24,0,547,4,1,1,0
35,184637,1036,266,0,334,4,8,0,1
53,175724,16219,198,0,830,3,17,1,0
36,108144,23619,52,0,630,3,4,1,0
44,108617,66297,38,0,580,4,14,1,0
62,30875,80886,130,1,469,1,13,0,1
37,110853,62411,198,0,725,1,6,1,0
38,68996,72462,2,0,334,4,7,0,1
40,185065,93516,2,1,799,3,12,0,1
47,117101,23382,22,1,621,3,19,1,0
42,156638,22663,214,0,412,3,12,0,1
48,130698,17156,41,0,653,2,13,1,0
44,99139,81403,132,1,820,4,4,1,0
51,58690,25977,40,0,558,3,13,1,0
25,196813,18665,61,0,825,3,4,1,0
36,123340,20408,27,0,499,1,4,0,1
58,22646,19089,8,0,340,3,12,1,0
43,142372,77717,144,0,310,1,18,0,1
45,61592,-4963,64,1,560,4,9,0,1
21,49339,6155,231,0,552,2,3,0,0
48,123849,20624,270,0,338,3,11,1,0
33,187521,75947,110,0,435,2,15,0,1
68,118718,73674,261,0,728,2,18,0,0
27,129702,53505,246,1,698,2,3,1,0
55,110883,5152,113,0,672,2,4,1,0
65,59967,35144,113,1,762,3,4,0,1
27,194619,-844,221,1,801,3,11,0,1
62,85463,32121,210,0,452,2,7,1,0
26,66851,70964,57,0,411,2,2,0,1
56,45062,-2617,22,1,468,3,15,1,0
53,79123,22248,26,0,341,3,10,0,1
68,109229,75922,74,0,741,4,8,0,0
53,159293,25714,14,0,512,1,12,0,0
36,35234,-1928,280,0,445,2,6,1,0
36,159393,18194,30,0,609,2,4,0,0
29,27945,54471,266,0,771,4,12,0,0
30,25189,34483,279,1,467,1,17,1,0
42,122518,70572,269,1,555,2,3,0,1
53,153446,66203,23,0,813,1,13,0,0
42,162405,92743,68,0,690,3,10,0,0
45,147066,76303,110,0,336,1,4,1,0
59,130711,6042,153,0,511,3,13,0,0
56,191979,68104,93,1,337,2,9,0,1
47,29173,82876,297,1,334,4,19,1,0
22,155374,33354,101,1,555,1,12,1,0
34,130997,83938,111,0,335,3,9,0,1
35,190751,85977,47,0,596,1,7,0,0
60,75842,99024,249,0,787,3,14,1,0
64,177819,12466,115,0,498,1,14,1,0
38,151183,692,85,0,834,3,1,0,0
39,141841,95838,27,0,701,1,5,0,0
56,101102,19858,29,0,822,1,5,0,0
67,123013,32319,1,0,383,2,1,0,1
23,172496,44373,291,0,575,2,4,0,0
67,159969,4742,276,0,587,3,0,0,0
33,58640,95259,61,0,395,3,6,0,1
19,34482,71984,27,0,511,1,2,1,0
68,110052,28483,287,0,838,3,14,1,0
18,140963,28832,185,0,367,2,16,0,1
47,178427,18980,69,1,384,3,7,1,0
60,76145,75554,124,1,678,2,5,0,1
69,171655,-125,150,1,459,4,14,0,1
54,137288,69435,158,0,341,2,15,0,1
65,101718,79674,18,0,614,2,15,0,0
40,24857,74077,199,0,692,3,19,1,0
18,31166,66263,7,0,747,1,14,0,0
36,142494,50001,254,0,832,4,12,0,0
63,27498,52792,215,0,321,3,18,0,1
20,188879,10222,204,1,771,2,4,0,1
19,176495,20086,125,1,506,4,14,1,0
54,126371,67577,40,0,309,4,4,0,1
34,64180,3237,178,0,419,4,6,1,0
45,61128,56770,6,0,517,4,9,0,0
35,108620,50421,179,0,308,2,7,0,1
50,119411,37120,71,0,395,2,4,0,1
32,79911,70399,218,0,671,3,19,0,0
39,77450,84913,234,0,707,4,13,0,0
58,65940,-3106,258,0,764,2,4,0,1
44,76584,86966,144,0,477,3,3,0,1
54,161342,26932,260,1,497,3,12,0,1
49,24342,12550,72,0,676,2,4,0,0
62,63933,78369,69,0,637,2,2,0,0
36,87089,55593,135,0,736,4,4,0,0
45,175560,95701,175,1,462,1,3,1,0
