transaction_id,customer_id,customer_age,customer_tenure_months,merchant_category,merchant_country,is_foreign,is_high_risk_country,transaction_type,card_present,transaction_hour,time_of_day,amount,device_score,num_transactions_30d,avg_monthly_spend,days_since_last_tx,new_card,is_fraud
20075,124022,39,2,restaurants,AE,1,0,online,0,6,morning,144.63,0.023,3,4211.18,1,0,0
17072,688829,40,16,grocery,IN,1,0,in-store,1,3,night,15.32,0.098,4,3626.55,31,0,0
14204,685894,62,11,fashion,PK,0,0,in-store,1,6,morning,11.88,0.162,4,3274.33,26,0,0
613,288751,18,66,grocery,ES,1,0,mobile,0,8,morning,54.36,0.389,12,2827.48,14,0,0
23552,255312,46,37,electronics,IN,1,0,online,0,14,afternoon,4.04,0.234,6,1253.2,8,0,0
21495,218833,28,4,fashion,IN,1,0,online,0,11,morning,13.01,0.232,7,1493.26,14,0,0
19585,401065,53,2,others,IN,1,0,in-store,1,7,morning,15.59,0.011,6,1204.55,10,0,0
11169,145591,43,10,utilities,NG,1,1,in-store,1,8,morning,2.72,0.076,6,4246.59,2,0,0
6630,735311,29,23,utilities,CN,1,1,mobile,0,13,afternoon,393.08,0.056,4,4928.09,10,0,0
4136,279587,56,40,pharmacy,PK,0,0,mobile,0,7,morning,73.36,0.283,4,3003.85,1,0,0
1899,107906,32,13,electronics,Other,1,0,online,0,16,afternoon,23.97,0.178,4,2093.56,6,0,0
13938,971217,37,3,entertainment,Other,1,0,online,0,19,evening,42.88,0.285,4,2500.92,10,0,0
283,122671,45,13,electronics,PK,0,0,online,0,4,night,117.35,0.151,4,3168.87,8,0,0
259,357426,39,54,entertainment,Other,1,0,online,0,14,afternoon,199.55658083700112,0.487,8,4420.93,3,0,0
11117,802682,33,16,services,IN,1,0,in-store,1,12,afternoon,6.25,0.218,5,3894.76,4,0,0
29144,386603,21,11,fashion,PK,0,0,online,0,13,afternoon,15.14,0.054,3,1666.29,1,0,0
4944,410001,31,27,fashion,DE,1,0,online,0,20,evening,25.29,0.282,5,2554.65,9,0,0
19207,469006,28,11,electronics,Other,1,0,online,0,15,afternoon,3.94,0.129,9,1310.54,0,0,0
14722,702292,23,1,utilities,IN,1,0,online,0,4,night,18.95,0.03,7,2175.82,9,1,0
11532,768626,23,17,grocery,PK,0,0,online,0,16,afternoon,115.35,0.203,6,5534.14,5,0,0
19910,235183,34,13,fashion,GB,1,0,online,0,13,afternoon,11.81,0.214,5,3236.65,49,0,0
6972,292458,32,8,grocery,PK,0,0,in-store,1,6,morning,28.53,0.152,8,1018.77,8,0,0
14890,878492,27,14,entertainment,PK,0,0,online,0,15,afternoon,9.71,0.211,5,2922.42,16,0,0
13522,614111,35,19,services,PK,0,0,in-store,1,0,night,11.08,0.167,3,2315.03,3,0,0
5224,728380,23,4,entertainment,PK,0,0,in-store,1,4,night,23.07,0.054,1,2060.58,1,0,0
2286,538716,30,0,electronics,PK,0,0,online,0,8,morning,18.08,0.306,2,2163.33,1,1,0
22448,538201,43,20,travel,IN,1,0,online,0,1,night,17.28,0.45,7,5588.59,9,0,0
8079,655393,31,3,grocery,DE,1,0,in-store,1,5,night,10.5,0.047,7,5928.12,1,0,0
21039,262187,28,19,services,CN,1,1,online,0,9,morning,25.97,0.04,5,1692.56,0,0,0
21385,757003,51,43,utilities,IN,1,0,in-store,1,5,night,16.27,0.32,6,50.0,4,0,0
6711,870655,39,2,entertainment,IN,1,0,mobile,0,17,afternoon,18.64,0.252,7,1064.79,1,0,0
28994,262352,33,24,fashion,PK,0,0,mobile,0,21,evening,44.55,0.079,5,7086.9,5,0,0
25061,886289,27,29,restaurants,FR,1,0,in-store,1,11,morning,94.08,0.415,6,722.73,6,0,0
10404,819005,39,46,pharmacy,PK,0,0,mobile,0,7,morning,28.65,0.456,4,5513.97,0,0,0
21801,316992,39,35,entertainment,US,1,0,online,0,15,afternoon,6.93,0.24,6,2879.6,3,0,0
476,882355,44,8,fashion,IN,1,0,in-store,1,2,night,21.78,0.28,5,2463.48,9,0,0
18940,238923,24,18,grocery,ES,1,0,in-store,1,21,evening,21.52,0.219,7,974.12,20,0,0
24472,841195,25,15,electronics,GB,1,0,mobile,0,10,morning,65.06,0.04,7,3583.33,22,0,0
16392,567018,43,1,grocery,FR,1,0,mobile,0,2,night,13.25,0.362,5,2652.04,10,1,0
6412,730270,38,23,electronics,PK,0,0,online,0,4,night,42.43,0.125,3,1381.35,10,0,0
2552,325049,36,2,entertainment,US,1,0,online,0,15,afternoon,273.64,0.357,5,4634.78,6,0,0
6853,323068,20,14,fashion,PK,0,0,in-store,1,17,afternoon,19.89,0.365,5,1740.91,4,0,0
5547,469360,31,3,restaurants,IN,1,0,mobile,0,20,evening,14.03,0.107,0,4042.98,15,0,0
13490,523207,27,33,restaurants,AE,1,0,mobile,0,5,night,59.62,0.094,1,2905.01,0,0,0
18811,862186,36,10,grocery,PK,0,0,mobile,0,8,morning,39.23,0.0,2,2547.67,2,0,0
23129,672305,34,54,electronics,US,1,0,online,0,4,night,6.82,0.18,3,2443.62,38,0,0
26391,839319,32,9,electronics,DE,1,0,in-store,1,4,night,21.97,0.207,3,2387.3,15,0,0
27041,404995,34,3,restaurants,GB,1,0,online,0,4,night,44.44,0.143,6,2022.38,9,0,0
29450,561118,29,81,services,US,1,0,in-store,1,1,night,3.59,0.124,3,2849.12,11,0,0
18659,132735,44,52,pharmacy,CN,1,1,online,0,4,night,14.34,0.329,3,4877.54,2,0,1
9204,593896,35,32,utilities,CN,1,1,in-store,1,21,evening,59.14,0.266,7,1366.01,0,0,0
17962,296437,33,14,restaurants,IN,1,0,in-store,1,13,afternoon,45.48,0.252,9,3755.82,10,0,0
23649,856935,56,13,pharmacy,US,1,0,mobile,0,13,afternoon,73.11,0.323,7,3709.63,2,0,0
25644,998122,36,26,grocery,PK,0,0,mobile,0,21,evening,88.46,0.232,5,3377.7,2,0,0
10184,586134,25,46,grocery,PK,0,0,online,0,10,morning,57.94,0.119,10,2137.45,0,0,0
20355,982257,42,14,entertainment,NG,1,1,in-store,1,15,afternoon,4.3,0.261,6,4508.46,2,0,0
13566,678843,31,29,travel,PK,0,0,in-store,1,12,afternoon,110.06,0.169,5,3347.48,2,0,0
22264,468102,59,78,grocery,AE,1,0,mobile,0,10,morning,13.27,0.05,7,1911.36,43,0,0
16281,249014,32,5,travel,US,1,0,mobile,0,0,night,101.1,0.186,8,4016.78,18,0,0
27540,553685,20,10,entertainment,US,1,0,online,0,16,afternoon,7.54,0.643,6,2923.8,0,0,1
21361,389669,33,1,others,Other,1,0,online,0,17,afternoon,50.02,0.227,4,3038.95,2,1,0
7194,369515,40,39,restaurants,AE,1,0,in-store,1,9,morning,41.76,0.289,8,1548.53,7,0,0
20252,902670,40,53,grocery,Other,1,0,online,0,15,afternoon,100.0,0.136,5,2357.7,8,0,0
18490,619826,34,12,grocery,PK,0,0,in-store,1,16,afternoon,34.35,0.236,4,3406.41,7,0,0
6824,819846,18,3,others,PK,0,0,online,0,19,evening,11.48,0.221,5,4181.48,13,0,0
23933,140733,18,29,services,PK,0,0,in-store,1,21,evening,5.77,0.367,3,4197.84,13,0,0
29121,116838,32,10,entertainment,PK,0,0,online,0,2,night,23.69,0.142,5,2884.29,13,0,0
782,348683,42,6,grocery,GB,1,0,in-store,1,14,afternoon,5.12,0.433,6,2487.8,17,0,0
14940,257723,18,2,fashion,IN,1,0,online,0,16,afternoon,36.54,0.015,6,470.07,6,0,0
18134,472222,20,12,pharmacy,Other,1,0,mobile,0,13,afternoon,22.85,0.498,4,2959.38,29,0,0
10984,132125,42,3,grocery,GB,1,0,in-store,1,11,morning,52.45,0.235,4,3869.64,8,0,0
6520,794379,37,14,grocery,IN,1,0,online,0,16,afternoon,14.84,0.177,2,1539.23,37,0,0
5775,524671,36,4,pharmacy,DE,1,0,online,0,23,evening,47.34,0.111,7,3388.75,1,0,0
13172,310126,19,42,restaurants,DE,1,0,mobile,0,18,evening,42.07,0.137,4,3559.19,5,0,0
9284,129777,29,16,travel,US,1,0,in-store,1,23,evening,74.61,0.359,3,1941.62,5,0,0
9370,523327,31,15,fashion,Other,1,0,in-store,1,14,afternoon,72.96,0.21,5,2100.84,12,0,0
28724,531083,38,11,electronics,PK,0,0,in-store,1,8,morning,69.28,0.158,6,3105.96,2,0,0
18709,156680,52,23,fashion,CN,1,1,online,0,4,night,27.71,0.169,3,2700.7,10,0,1
10272,579498,29,72,grocery,PK,0,0,in-store,1,22,evening,52.2,0.064,3,3145.85,7,0,0
5056,843859,25,1,travel,ES,1,0,in-store,1,22,evening,123.38,0.166,5,4626.19,16,1,0
10801,609163,32,7,electronics,DE,1,0,online,0,3,night,18.48,0.239,3,1687.32,4,0,0
28508,839354,33,25,restaurants,US,1,0,in-store,1,22,evening,9.48,0.436,2,2052.84,12,0,0
1728,205423,51,65,electronics,BD,1,1,in-store,1,13,afternoon,19.15,0.346,6,4597.4,4,0,0
16995,768043,35,22,utilities,IN,1,0,mobile,0,5,night,14.1,0.337,3,2051.17,19,0,0
16010,671308,31,92,entertainment,DE,1,0,online,0,6,morning,53.66,0.363,3,2533.25,25,0,0
4667,775453,23,21,utilities,GB,1,0,mobile,0,18,evening,29.28,0.263,5,2320.99,5,0,0
21798,528106,41,36,restaurants,PK,0,0,in-store,1,16,afternoon,28.2,0.003,5,1300.58,16,0,0
24488,921362,42,2,grocery,US,1,0,online,0,1,night,9.99,0.266,2,4974.93,4,0,0
24559,853376,38,39,fashion,TR,1,1,in-store,1,18,evening,10.69,0.089,9,3398.69,16,0,0
8536,497798,42,24,restaurants,BD,1,1,mobile,0,23,evening,5.39,0.234,5,4132.1,18,0,0
3751,674578,33,23,fashion,US,1,0,online,0,16,afternoon,8.86,0.181,5,5213.09,8,0,0
12925,649391,35,24,others,US,1,0,online,0,12,afternoon,33.99,0.104,7,2070.25,7,0,0
12723,601994,39,7,travel,US,1,0,online,0,12,afternoon,123.48,0.041,9,4307.32,10,0,0
11408,400318,53,9,fashion,IN,1,0,in-store,1,19,evening,68.04,0.08,3,534.59,2,0,0
98,882038,29,14,electronics,US,1,0,online,0,3,night,23.5,0.075,8,3063.63,4,0,0
23370,197661,49,40,electronics,CN,1,1,online,0,1,night,71.28,0.092,8,1477.49,3,0,1
3138,507507,19,23,fashion,PK,0,0,in-store,1,10,morning,28.96,0.114,2,4721.56,0,0,0
13369,331704,29,46,grocery,DE,1,0,mobile,0,17,afternoon,35.82,0.335,4,2185.9,21,0,0
14358,600549,41,27,utilities,PK,0,0,mobile,0,1,night,9.87,0.132,1,221.75,13,0,0
17922,628883,36,2,services,PK,0,0,online,0,7,morning,48.09,0.173,4,2673.59,16,0,0
13141,914250,33,5,restaurants,PK,0,0,online,0,4,night,2.15,0.018,4,416.12,10,0,0
15178,920047,32,38,grocery,PK,0,0,online,0,16,afternoon,23.56,0.079,3,1758.18,6,0,0
3649,595384,34,12,grocery,CN,1,1,in-store,1,20,evening,8.22,0.136,8,2436.05,13,0,0
10850,390655,18,50,restaurants,Other,1,0,in-store,1,16,afternoon,3.61,0.065,5,5041.0,2,0,0
26853,427716,49,26,pharmacy,DE,1,0,in-store,1,23,evening,8.01,0.183,6,1530.73,17,0,0
17902,495507,30,39,restaurants,CN,1,1,in-store,1,16,afternoon,36.81,0.054,4,98.77,7,0,0
1634,324137,29,13,travel,FR,1,0,mobile,0,15,afternoon,6.06,0.301,7,3195.57,3,0,0
21009,505519,33,21,grocery,Other,1,0,in-store,1,9,morning,36.93,0.232,3,3980.59,23,0,0
12465,255384,45,6,others,PK,0,0,in-store,1,20,evening,68.99,0.463,10,3992.3,35,0,0
11862,266305,32,15,utilities,AE,1,0,online,0,14,afternoon,44.62,0.0,3,2692.96,26,0,0
22951,473722,40,29,electronics,US,1,0,online,0,6,morning,68.23,0.234,7,1542.13,8,0,0
29607,794813,40,24,restaurants,PK,0,0,online,0,4,night,66.29,0.142,6,3127.12,12,0,0
18475,317885,36,8,pharmacy,GB,1,0,in-store,1,3,night,21.0,0.247,6,2168.37,12,0,0
23482,148648,32,17,pharmacy,BD,1,1,online,0,13,afternoon,20.8,0.335,4,5615.0,5,0,0
6172,542136,42,27,restaurants,FR,1,0,online,0,12,afternoon,43.91,0.205,4,1397.43,2,0,0
7522,405273,46,13,pharmacy,CN,1,1,online,0,17,afternoon,16.63,0.396,3,1290.14,3,0,0
573,547556,33,2,services,PK,0,0,mobile,0,17,afternoon,15.94,0.497,6,1707.32,6,0,0
9880,331807,44,0,others,GB,1,0,online,0,22,evening,9.43,0.253,3,1953.7,1,1,0
28599,525987,20,18,grocery,BD,1,1,online,0,4,night,16.8,0.028,5,2339.35,9,0,1
19447,629650,40,38,restaurants,IN,1,0,in-store,1,12,afternoon,18.32,0.07,3,5208.29,20,0,0
598,692673,27,62,services,Other,1,0,mobile,0,18,evening,19.22,0.148,3,5372.39,22,0,0
15353,790200,33,9,grocery,AE,1,0,online,0,21,evening,4.2,0.035,5,3941.99,13,0,0
23018,232430,38,4,services,DE,1,0,in-store,1,3,night,14.46,0.437,6,2849.87,2,0,0
29148,101825,31,63,grocery,DE,1,0,in-store,1,19,evening,9.79,0.063,5,4176.44,5,0,0
24260,553520,41,3,utilities,PK,0,0,in-store,1,14,afternoon,6.49,0.11,4,2530.67,15,0,0
7346,122490,26,26,electronics,US,1,0,mobile,0,4,night,10.49,0.135,5,2526.07,39,0,0
6305,834200,20,37,grocery,DE,1,0,online,0,20,evening,13.11,0.198,4,2039.93,40,0,0
26905,541752,37,194,restaurants,ES,1,0,in-store,1,23,evening,20.05,0.204,8,734.8,10,0,0
29168,386743,49,81,others,DE,1,0,online,0,1,night,73.98,0.029,7,4230.66,37,0,0
16377,494969,30,54,utilities,US,1,0,online,0,23,evening,9.65,0.325,2,4967.98,7,0,0
27129,326270,31,12,restaurants,IN,1,0,online,0,14,afternoon,71.49,0.32,5,2882.39,4,0,0
22361,364813,49,56,grocery,DE,1,0,online,0,9,morning,144.52,0.194,7,3220.0,5,0,0
24947,209446,55,22,grocery,IN,1,0,online,0,20,evening,45.02,0.086,8,5136.68,14,0,0
18323,976143,29,16,grocery,PK,0,0,in-store,1,10,morning,33.2,0.104,4,2743.9,23,0,0
24485,895043,35,16,electronics,Other,1,0,mobile,0,6,morning,3.93,0.166,0,1740.2,11,0,0
1754,442703,30,0,grocery,US,1,0,in-store,1,2,night,53.24,0.312,7,2036.83,4,1,0
20055,968729,22,5,pharmacy,IN,1,0,in-store,1,17,afternoon,27.61,0.16,5,50.0,0,0,0
28532,820406,33,11,grocery,Other,1,0,in-store,1,4,night,1.59,0.409,7,4082.4,10,0,0
18746,919115,39,27,others,US,1,0,in-store,1,6,morning,5.3,0.33,3,2789.22,11,0,0
20645,674529,44,3,utilities,PK,0,0,in-store,1,3,night,58.67,0.302,3,3445.85,3,0,0
5433,959665,39,46,grocery,IN,1,0,online,0,18,evening,23.12,0.225,5,1558.71,2,0,0
22670,142510,27,26,services,PK,0,0,mobile,0,19,evening,4.84,0.268,6,1271.81,15,0,0
13184,461732,31,4,grocery,GB,1,0,online,0,9,morning,4.75,0.0,5,3231.2,27,0,0
26656,976650,40,30,fashion,BD,1,1,mobile,0,17,afternoon,119.08,0.189,3,2327.12,35,0,0
29203,213049,23,33,services,BD,1,1,in-store,1,18,evening,44.33,0.427,7,1422.04,7,0,0
11930,589170,55,17,utilities,NG,1,1,in-store,1,22,evening,2.98,0.212,6,1996.7,5,0,0
26585,593915,29,25,entertainment,Other,1,0,in-store,1,15,afternoon,21.15,0.14,7,3691.2,8,0,0
27771,333420,46,32,fashion,BD,1,1,in-store,1,3,night,11.16,0.128,5,2452.85,1,0,0
9136,595395,49,27,grocery,GB,1,0,mobile,0,0,night,14.66,0.278,7,2512.91,14,0,0
28166,615907,47,9,grocery,BD,1,1,online,0,2,night,6.5,0.019,2,3135.69,6,0,1
21976,448109,33,1,utilities,PK,0,0,online,0,13,afternoon,18.89,0.405,10,4892.07,8,1,0
1172,962755,43,34,others,TR,1,1,online,0,22,evening,15.97,0.035,9,2116.0,11,0,0
15563,523380,47,10,restaurants,PK,0,0,online,0,9,morning,8.92,0.251,8,1281.39,3,0,0
7928,485134,33,13,pharmacy,CN,1,1,in-store,1,11,morning,41.25,0.244,5,3531.89,29,0,0
28898,637145,42,43,grocery,GB,1,0,in-store,1,4,night,12.57,0.014,5,2369.04,6,0,0
28363,557588,43,84,pharmacy,PK,0,0,mobile,0,23,evening,7.48,0.011,4,4020.16,6,0,0
25999,159615,31,16,fashion,GB,1,0,in-store,1,13,afternoon,8.32,0.063,6,6158.99,30,0,0
29335,298878,32,10,electronics,NG,1,1,in-store,1,0,night,21.21,0.133,8,5213.38,0,0,0
26999,560189,34,15,electronics,BD,1,1,online,0,20,evening,1.89,0.002,7,3427.62,1,0,0
14532,279340,18,10,electronics,CN,1,1,in-store,1,7,morning,49.03,0.003,2,3359.45,16,0,0
15893,984237,33,9,electronics,IN,1,0,online,0,11,morning,18.12,0.341,4,2051.08,1,0,0
28737,739951,22,8,grocery,FR,1,0,in-store,1,17,afternoon,3.26,0.276,7,4223.29,2,0,0
17259,593406,30,25,grocery,FR,1,0,mobile,0,20,evening,43.16,0.369,5,3931.17,1,0,0
18682,653452,33,20,services,PK,0,0,mobile,0,14,afternoon,23.66,0.18,3,4058.74,19,0,0
28958,495803,26,11,restaurants,PK,0,0,online,0,1,night,5.76,0.449,2,2197.54,1,0,0
2644,621998,57,6,grocery,BD,1,1,online,0,12,afternoon,9.69,0.297,6,1734.57,3,0,0
26296,227976,47,7,entertainment,US,1,0,in-store,1,11,morning,24.16,0.145,5,1322.23,16,0,0
5348,144816,58,8,grocery,PK,0,0,mobile,0,13,afternoon,10.69,0.187,5,3545.82,2,0,0
9033,947214,41,59,grocery,TR,1,1,online,0,21,evening,33.57,0.126,6,4400.46,0,0,0
22060,833442,39,31,restaurants,IN,1,0,in-store,1,21,evening,8.19,0.0,2,2844.37,5,0,0
16966,916037,50,27,restaurants,US,1,0,online,0,19,evening,78.51,0.138,6,4447.45,33,0,0
205,388249,18,55,grocery,ES,1,0,online,0,20,evening,15.11,0.199,5,3866.88,13,0,0
7897,144130,30,47,fashion,PK,0,0,in-store,1,23,evening,29.32,0.209,10,5299.56,5,0,0
9834,307302,33,2,services,US,1,0,in-store,1,23,evening,3.61,0.279,6,3185.56,2,0,0
2015,700530,37,18,entertainment,Other,1,0,online,0,19,evening,25.23,0.139,5,1161.11,4,0,0
17290,742811,27,9,entertainment,US,1,0,in-store,1,3,night,19.34,0.284,6,4900.74,34,0,0
17016,613611,37,18,services,Other,1,0,online,0,10,morning,19.47,0.394,5,3741.25,2,0,0
8462,931187,37,37,electronics,PK,0,0,in-store,1,23,evening,32.92,0.579,5,3980.28,3,0,0
19676,895736,31,26,utilities,Other,1,0,online,0,16,afternoon,38.84,0.269,5,3399.11,12,0,0
1975,233541,32,26,restaurants,IN,1,0,in-store,1,21,evening,84.4,0.42,3,2616.94,3,0,0
163,997421,32,19,fashion,PK,0,0,online,0,23,evening,11.99,0.135,7,3745.98,6,0,0
4999,447220,35,12,others,PK,0,0,online,0,22,evening,141.59,0.167,7,4078.54,11,0,0
27249,988805,18,10,restaurants,US,1,0,in-store,1,5,night,30.38,0.112,6,2206.27,5,0,0
9558,264404,36,23,others,IN,1,0,online,0,1,night,3.26,0.283,10,2687.95,7,0,0
4714,269530,39,18,entertainment,BD,1,1,in-store,1,2,night,23.48,0.049,6,4144.44,19,0,0
9068,804676,37,34,services,AE,1,0,in-store,1,19,evening,176.03,0.059,5,673.0,2,0,0
1432,226161,18,41,electronics,TR,1,1,in-store,1,15,afternoon,8.93,0.186,2,2153.99,6,0,0
15262,297118,45,12,others,FR,1,0,mobile,0,17,afternoon,53.8,0.312,5,937.47,3,0,0
23253,215925,18,79,fashion,IN,1,0,online,0,17,afternoon,7.47,0.091,4,5524.31,4,0,0
12836,767296,18,5,restaurants,US,1,0,in-store,1,17,afternoon,8.83,0.301,5,1652.63,5,0,0
13976,956509,32,5,pharmacy,GB,1,0,online,0,13,afternoon,42.73,0.148,2,2649.75,44,0,0
28697,541720,29,18,fashion,FR,1,0,mobile,0,3,night,19.66,0.013,4,1343.52,13,0,0
7711,325959,26,0,utilities,PK,0,0,in-store,1,16,afternoon,19.47,0.235,6,3238.51,9,1,0
7737,865328,18,0,pharmacy,IN,1,0,in-store,1,20,evening,115.62,0.37,6,2726.65,1,1,0
4284,244063,23,1,restaurants,US,1,0,in-store,1,15,afternoon,36.82,0.255,13,2075.5,17,1,0
7532,897711,44,19,utilities,US,1,0,mobile,0,8,morning,25.2,0.118,5,4602.14,1,0,0
14140,565432,32,13,travel,PK,0,0,online,0,18,evening,59.1,0.259,4,3717.19,24,0,0
17070,997486,22,5,restaurants,TR,1,1,online,0,4,night,16.45,0.208,7,2318.31,23,0,1
13494,625679,41,25,others,AE,1,0,online,0,15,afternoon,37.34,0.226,7,1529.47,0,0,0
10054,610609,22,4,pharmacy,NG,1,1,mobile,0,7,morning,8.68,0.319,5,2693.32,8,0,0
10852,983435,40,18,services,ES,1,0,mobile,0,21,evening,10.16,0.263,5,3307.8,0,0,0
3385,352164,35,3,entertainment,AE,1,0,online,0,1,night,22.34,0.195,3,3121.55,19,0,0
2840,985296,25,29,fashion,GB,1,0,in-store,1,3,night,27.93,0.076,7,3173.34,1,0,0
27056,225496,25,31,restaurants,US,1,0,in-store,1,6,morning,3.7,0.021,5,3132.8,20,0,0
27396,868693,40,19,restaurants,BD,1,1,in-store,1,3,night,15.26,0.209,4,832.76,13,0,0
23847,614072,52,44,grocery,PK,0,0,online,0,20,evening,5.31,0.163,3,1371.57,5,0,0
15079,310154,47,60,pharmacy,FR,1,0,in-store,1,16,afternoon,6.87,0.114,7,1325.0,15,0,0
19716,209699,40,31,grocery,AE,1,0,online,0,5,night,26.04,0.241,5,2501.31,5,0,0
26202,541652,38,32,grocery,CN,1,1,in-store,1,10,morning,36.19,0.242,7,3845.47,31,0,0
15942,489027,45,35,entertainment,IN,1,0,in-store,1,19,evening,71.51,0.264,2,1608.28,61,0,0
10596,656664,26,28,services,GB,1,0,online,0,14,afternoon,22.61,0.195,8,3095.15,5,0,0
22789,966050,18,112,fashion,PK,0,0,in-store,1,19,evening,99.94,0.146,0,4093.61,2,0,0
25280,429711,38,5,restaurants,US,1,0,online,0,17,afternoon,11.57,0.304,8,232.1,11,0,0
15434,843766,31,50,grocery,IN,1,0,mobile,0,11,morning,43.71,0.08,4,3870.29,19,0,0
2097,521818,30,56,grocery,AE,1,0,in-store,1,4,night,67.79,0.18,5,4325.7,7,0,0
10196,500010,37,37,grocery,US,1,0,online,0,0,night,17.73,0.258,7,1034.56,6,0,0
27503,414867,33,28,entertainment,PK,0,0,in-store,1,11,morning,60.93,0.088,3,2135.06,6,0,0
8000,955126,34,23,grocery,DE,1,0,in-store,1,9,morning,21.21,0.07,2,3188.98,10,0,0
27917,268444,33,26,services,GB,1,0,in-store,1,5,night,68.51,0.386,4,2130.01,6,0,0
5018,944081,18,10,services,PK,0,0,mobile,0,10,morning,10.95,0.25,4,2632.66,3,0,0
25123,583304,38,26,pharmacy,GB,1,0,mobile,0,18,evening,2.49,0.109,7,2878.74,1,0,0
17834,963018,18,37,grocery,BD,1,1,mobile,0,8,morning,14.37,0.378,5,4273.96,19,0,0
23285,547803,45,30,fashion,Other,1,0,online,0,21,evening,6.22,0.244,3,6025.01,8,0,0
18995,810373,38,59,services,FR,1,0,online,0,9,morning,115.28,0.359,5,724.72,12,0,0
18285,496608,35,2,grocery,ES,1,0,mobile,0,11,morning,14.62,0.053,2,3032.46,10,0,0
24571,924850,30,39,services,TR,1,1,online,0,23,evening,47.19,0.098,6,4907.52,22,0,0
20305,306823,27,8,utilities,Other,1,0,online,0,19,evening,14.15,0.139,7,4080.43,32,0,0
2758,719961,35,14,travel,IN,1,0,mobile,0,16,afternoon,55.26,0.13,6,3313.38,0,0,0
6398,860177,32,2,services,GB,1,0,online,0,6,morning,25.63,0.115,7,1659.16,6,0,0
10078,252324,28,21,grocery,FR,1,0,online,0,6,morning,34.19,0.092,5,4730.41,16,0,0
13931,342802,18,0,grocery,IN,1,0,online,0,16,afternoon,14.14,0.216,5,2877.85,4,1,0
27955,159938,18,51,grocery,US,1,0,in-store,1,8,morning,8.72,0.264,3,4974.0,0,0,0
14083,577936,18,0,pharmacy,US,1,0,in-store,1,3,night,4.6,0.267,5,5269.3,21,1,0
2098,808691,40,22,electronics,IN,1,0,in-store,1,14,afternoon,29.2,0.152,6,5019.48,12,0,0
8330,484096,18,10,grocery,PK,0,0,in-store,1,19,evening,1.19,0.212,6,1928.8,10,0,0
25076,775216,29,3,utilities,AE,1,0,online,0,16,afternoon,28.58,0.213,2,2079.41,0,0,0
22009,870157,36,0,restaurants,FR,1,0,in-store,1,9,morning,63.22,0.267,4,5635.82,47,1,0
9029,448848,26,6,electronics,US,1,0,in-store,1,16,afternoon,32.26,0.229,3,3207.09,0,0,0
3472,653343,23,69,fashion,Other,1,0,mobile,0,16,afternoon,364.65194163830415,0.425,4,5127.23,9,0,0
12890,597784,28,47,grocery,IN,1,0,online,0,19,evening,26.6,0.109,4,3224.44,3,0,0
14473,529791,18,6,utilities,GB,1,0,online,0,16,afternoon,8.65,0.181,8,5218.53,6,0,0
16231,139023,53,6,electronics,CN,1,1,in-store,1,20,evening,171.97,0.16,4,5236.03,6,0,0
24651,780050,40,13,electronics,BD,1,1,online,0,20,evening,155.32,0.015,3,1391.24,1,0,1
18556,979753,18,0,restaurants,IN,1,0,mobile,0,3,night,61.38,0.34,5,3470.33,0,1,0
18510,909733,42,31,travel,PK,0,0,online,0,6,morning,50.47,0.056,5,5828.4,23,0,0
1734,875435,22,85,grocery,PK,0,0,mobile,0,14,afternoon,39.99,0.355,6,3099.64,4,0,0
24975,679002,60,5,grocery,GB,1,0,online,0,8,morning,61.4,0.334,6,2076.71,19,0,0
18395,148786,43,16,pharmacy,US,1,0,in-store,1,2,night,23.95,0.384,3,4829.66,51,0,0
29689,612115,30,25,utilities,IN,1,0,in-store,1,22,evening,1.75,0.122,5,531.35,5,0,0
1284,435484,49,1,services,PK,0,0,online,0,20,evening,3.79,0.33,7,3091.59,0,1,0
12486,235797,28,76,grocery,DE,1,0,online,0,21,evening,10.54,0.023,6,3470.86,5,0,0
12449,377311,49,7,electronics,DE,1,0,online,0,21,evening,18.85,0.117,4,3436.13,8,0,0
10029,701158,35,72,pharmacy,DE,1,0,in-store,1,5,night,9.57,0.09,5,3082.7,4,0,0
21622,565342,36,23,grocery,NG,1,1,in-store,1,12,afternoon,55.32,0.265,6,3051.15,3,0,0
1020,529802,23,1,electronics,PK,0,0,in-store,1,15,afternoon,24.09,0.275,3,4065.85,6,1,0
16185,283273,34,28,pharmacy,ES,1,0,online,0,17,afternoon,10.36,0.327,3,4049.56,8,0,0
27652,397691,18,109,entertainment,GB,1,0,in-store,1,1,night,28.66,0.325,7,1679.13,3,0,0
9519,959613,28,12,pharmacy,GB,1,0,online,0,20,evening,22.74,0.264,5,2963.05,2,0,0
25052,727943,33,28,electronics,AE,1,0,online,0,10,morning,19.3,0.351,4,3835.03,5,0,0
19195,696168,18,8,grocery,CN,1,1,in-store,1,16,afternoon,10.94,0.228,5,50.0,13,0,0
17521,347795,18,1,restaurants,GB,1,0,in-store,1,21,evening,40.15,0.16,2,3943.97,13,1,0
1652,808362,33,15,fashion,BD,1,1,online,0,16,afternoon,9.81,0.538,6,2952.18,30,0,0
831,292714,32,5,electronics,AE,1,0,online,0,12,afternoon,149.32,0.096,2,3551.13,14,0,0
1170,856254,43,13,pharmacy,PK,0,0,online,0,11,morning,16.97,0.082,2,5864.08,42,0,0
