Age,Experience_Years,Education_Level,Department,Working_Hours_Per_Week,Remote_Work_Ratio,Training_Hours,Certifications,Gender,Region,High_Performance
58,25,Masters,Operations,59,0.1,55,7,Female,West,1
21,22,Bachelors,IT,43,0.75,64,2,Male,North,1
27,10,PhD,R&D,43,0.38,79,6,Female,South,0
20,28,Masters,IT,53,0.73,29,9,Female,South,1
59,5,High School,HR,39,0.63,31,6,Male,West,0
24,5,Bachelors,R&D,51,0.32,8,3,Female,East,0
55,4,High School,HR,31,0.95,61,5,Female,West,0
36,29,High School,R&D,38,0.61,18,6,Female,East,0
49,29,Masters,Finance,59,0.2,80,1,Female,East,1
34,24,Masters,IT,52,0.23,43,3,Male,North,0
39,0,PhD,IT,36,0.26,48,6,Male,East,0
55,19,PhD,IT,55,0.83,46,4,Female,North,1
21,6,Bachelors,R&D,54,0.68,13,7,Male,East,0
23,15,Masters,Operations,57,0.1,80,4,Female,West,1
43,16,Bachelors,Sales,34,0.48,52,8,Female,South,0
21,28,PhD,Operations,51,0.68,80,3,Female,North,1
21,27,High School,IT,32,0.52,64,1,Female,West,0
20,26,Bachelors,Finance,36,0.18,18,9,Male,West,0
32,14,PhD,Sales,51,0.14,18,5,Male,North,0
25,19,High School,R&D,59,0.98,58,2,Female,South,1
41,21,PhD,Sales,57,0.23,26,8,Female,West,1
36,9,PhD,IT,53,0.04,92,6,Female,West,0
41,7,Masters,Finance,54,0.43,27,3,Male,East,0
25,22,High School,Operations,59,0.85,71,1,Male,East,1
22,27,Masters,HR,31,0.67,42,8,Male,East,1
25,8,PhD,Operations,56,0.23,91,5,Female,South,1
36,22,PhD,Sales,58,0.41,56,3,Female,South,0
54,18,Bachelors,Finance,54,0.59,41,9,Male,South,1
56,9,PhD,IT,42,0.62,20,0,Male,West,0
54,19,Bachelors,Operations,37,0.67,0,2,Male,East,0
42,2,Bachelors,Sales,40,0.69,41,4,Male,West,0
27,24,High School,HR,37,0.07,92,1,Female,East,1
26,10,Masters,IT,44,0.12,81,6,Female,West,0
29,10,Bachelors,IT,42,0.19,66,7,Male,South,0
45,7,PhD,HR,43,0.26,24,0,Male,West,0
29,9,PhD,Operations,31,0.36,44,1,Female,West,0
38,28,High School,R&D,53,0.74,76,1,Female,South,1
42,8,High School,Sales,37,0.68,80,3,Male,South,0
50,9,High School,Operations,53,0.97,13,9,Male,West,0
52,9,Bachelors,HR,40,0.54,89,7,Male,North,0
21,17,High School,Finance,32,0.33,42,6,Male,West,0
47,4,PhD,R&D,30,0.66,33,3,Female,South,0
51,4,Masters,Finance,57,0.53,79,0,Female,West,1
52,6,PhD,HR,55,0.35,88,1,Female,West,0
28,19,Masters,R&D,54,0.14,81,8,Male,West,1
48,19,PhD,IT,56,0.14,70,2,Female,East,1
34,7,Bachelors,Sales,39,0.33,47,7,Male,West,0
37,16,High School,Sales,52,0.41,95,2,Female,West,1
37,5,PhD,IT,56,0.92,51,8,Female,East,1
26,24,PhD,R&D,56,0.42,74,7,Male,West,1
33,12,PhD,R&D,37,0.43,71,5,Female,North,0
48,12,Bachelors,Finance,53,0.55,65,4,Female,West,0
38,12,High School,IT,54,0.45,41,3,Male,East,0
24,15,Bachelors,Finance,55,0.4,4,8,Male,North,1
24,1,PhD,Operations,42,0.82,0,0,Male,West,0
34,4,Bachelors,HR,48,0.62,31,5,Female,West,0
45,9,Masters,Finance,40,0.62,84,9,Female,East,1
43,9,High School,IT,59,0.37,91,0,Female,West,1
38,24,Masters,HR,30,0.41,63,8,Male,East,0
39,10,PhD,Finance,42,0.58,13,5,Male,North,0
28,27,Masters,IT,31,0.03,63,9,Male,West,1
47,19,PhD,Operations,44,0.56,88,4,Female,East,1
35,24,High School,R&D,37,0.0,47,8,Male,West,0
30,23,Bachelors,IT,42,0.97,3,0,Female,South,0
53,8,High School,Operations,55,0.77,27,1,Female,North,0
44,12,High School,HR,31,0.44,74,4,Male,West,0
59,12,Masters,Operations,53,0.42,3,1,Male,West,0
40,28,Masters,Finance,50,0.79,80,8,Female,South,1
24,1,PhD,Operations,30,0.77,42,5,Male,South,0
30,25,High School,IT,34,0.35,72,7,Female,West,1
28,4,PhD,Finance,38,0.61,23,7,Male,South,0
30,25,High School,Operations,38,0.9,41,1,Female,South,1
56,24,Bachelors,IT,50,0.95,51,3,Female,South,1
20,4,Masters,HR,48,0.92,31,2,Female,East,0
45,11,Masters,R&D,41,0.08,63,6,Male,West,0
29,19,PhD,Sales,38,0.65,8,1,Male,East,0
59,7,Masters,R&D,54,0.24,18,5,Male,North,0
38,5,High School,R&D,31,0.58,39,3,Female,West,0
35,17,High School,IT,37,0.03,48,1,Male,East,0
56,7,Bachelors,Finance,53,0.87,7,9,Male,South,0
23,27,Masters,R&D,40,0.78,33,5,Female,West,1
33,20,Masters,R&D,39,0.27,28,1,Female,East,0
49,22,Bachelors,HR,58,0.59,51,8,Male,West,1
26,19,Bachelors,HR,52,0.97,78,2,Female,South,1
31,24,PhD,HR,56,0.95,43,9,Male,East,1
43,1,PhD,Operations,44,0.71,94,2,Male,East,1
58,27,Bachelors,HR,58,0.24,50,2,Female,South,0
41,9,Masters,R&D,34,0.61,21,8,Male,West,0
49,24,Masters,HR,45,0.48,96,6,Male,West,1
58,19,Masters,Sales,40,0.66,37,3,Male,East,0
39,5,Masters,Operations,58,0.89,37,7,Female,South,0
45,4,Bachelors,IT,42,0.72,30,0,Female,East,0
24,15,Bachelors,IT,35,0.01,2,1,Female,East,0
59,2,PhD,Finance,59,0.41,29,4,Male,South,0
25,22,Bachelors,HR,52,0.09,39,8,Female,North,1
53,3,Masters,Finance,33,0.06,33,9,Male,South,0
24,0,Bachelors,IT,48,0.19,62,1,Female,South,0
29,13,PhD,HR,57,0.89,45,5,Female,East,1
47,13,Masters,HR,53,0.82,45,0,Male,East,0
22,23,Bachelors,IT,58,0.55,60,5,Male,North,1
32,18,Bachelors,HR,40,0.84,3,6,Female,North,0
21,5,High School,Operations,57,0.9,66,0,Male,North,1
54,11,Masters,HR,59,0.09,74,6,Male,East,0
47,17,Masters,HR,44,0.9,71,8,Male,East,1
56,8,PhD,Finance,46,0.02,25,5,Male,East,0
42,19,PhD,Sales,59,0.84,99,5,Male,West,1
42,22,PhD,IT,51,0.58,75,9,Female,South,1
54,24,PhD,IT,44,0.02,53,2,Male,South,0
58,12,High School,R&D,32,0.36,22,1,Male,East,0
51,26,PhD,IT,50,0.1,69,2,Female,North,1
21,18,High School,Finance,50,0.52,19,5,Male,South,0
35,12,PhD,R&D,35,0.41,55,1,Female,North,0
35,18,Masters,HR,44,0.18,49,9,Female,North,0
22,18,High School,Sales,48,0.81,39,2,Male,West,1
47,29,Masters,Finance,48,0.56,5,3,Female,South,1
48,20,PhD,Sales,43,0.77,6,5,Female,West,0
39,9,PhD,Operations,38,0.36,99,8,Female,North,0
55,5,High School,R&D,43,0.49,11,1,Female,West,0
52,2,PhD,R&D,41,0.24,89,3,Male,North,0
41,25,PhD,Operations,50,0.01,35,5,Male,East,0
27,15,Masters,Finance,44,0.95,84,4,Female,East,1
43,8,High School,Finance,51,0.88,56,1,Female,North,0
56,16,PhD,Sales,33,0.08,89,2,Female,North,0
39,22,PhD,Finance,52,0.19,26,2,Female,South,0
31,26,PhD,HR,30,0.72,49,7,Female,North,0
39,8,PhD,Finance,45,0.27,62,1,Male,East,0
39,4,PhD,Finance,50,0.68,64,9,Male,South,1
23,18,Masters,R&D,51,0.28,39,6,Male,South,1
49,28,Bachelors,HR,36,0.24,88,3,Male,West,1
50,14,High School,IT,56,0.13,18,8,Male,West,0
41,9,Bachelors,IT,34,0.16,91,5,Male,North,0
34,3,High School,Operations,53,0.86,50,7,Female,East,0
57,23,PhD,Finance,50,0.91,75,0,Female,West,1
56,11,PhD,Operations,31,0.68,18,2,Female,North,0
47,13,PhD,Finance,51,0.74,16,6,Female,South,0
30,14,High School,HR,35,0.93,66,6,Male,West,1
33,18,Masters,Sales,55,0.57,88,4,Female,West,1
30,4,Masters,Finance,46,0.1,86,5,Male,East,0
28,11,Masters,Operations,55,0.99,24,6,Male,East,1
43,2,Masters,Operations,32,0.67,71,9,Female,North,1
29,14,High School,Finance,54,0.92,62,4,Male,North,1
57,29,PhD,Operations,33,0.19,74,2,Male,West,1
56,14,PhD,Operations,43,0.96,70,8,Female,West,1
51,11,Masters,HR,53,0.93,57,5,Male,West,1
39,14,High School,Operations,45,0.07,23,7,Female,North,0
33,5,PhD,IT,41,0.06,24,8,Male,West,0
57,27,Masters,IT,59,0.16,24,4,Male,West,1
23,16,High School,Sales,42,0.19,15,2,Male,West,0
43,22,Bachelors,IT,34,0.3,5,7,Female,East,0
51,14,PhD,IT,57,0.79,1,9,Female,West,1
29,14,Masters,HR,48,0.12,79,1,Male,North,0
35,10,Masters,Finance,31,0.07,30,0,Male,North,0
58,29,Masters,HR,42,0.55,32,1,Male,East,0
51,21,Masters,Operations,35,0.55,92,9,Female,West,1
37,11,Masters,IT,46,0.62,61,0,Female,West,0
44,21,Bachelors,Operations,41,0.76,35,1,Male,South,0
26,18,High School,R&D,37,0.09,22,1,Female,North,0
37,0,High School,R&D,39,0.58,92,4,Female,East,0
37,15,Masters,R&D,50,0.48,42,7,Female,East,1
22,10,PhD,Finance,48,0.37,85,9,Female,East,1
20,0,Bachelors,Finance,47,0.09,61,9,Male,West,0
52,22,Masters,Sales,40,0.53,34,8,Male,North,0
26,3,Masters,Sales,38,0.03,17,9,Female,West,0
29,29,Masters,HR,56,0.97,34,3,Male,South,1
27,5,Masters,IT,43,0.88,40,0,Male,South,0
51,3,High School,R&D,41,0.9,86,1,Female,North,0
42,23,PhD,Operations,49,0.29,82,0,Female,North,1
36,27,PhD,Sales,44,0.17,14,5,Male,East,0
33,24,Masters,Finance,42,0.1,1,7,Male,West,0
36,1,Masters,Finance,35,0.45,96,6,Male,East,0
44,16,Masters,Sales,39,0.04,21,5,Male,North,0
40,0,Masters,Finance,58,0.76,61,0,Male,West,0
25,29,Bachelors,IT,51,0.5,20,4,Female,South,1
39,12,PhD,IT,30,0.71,31,2,Male,South,0
39,11,Bachelors,HR,59,0.71,7,8,Male,West,1
45,27,High School,IT,58,0.51,28,6,Female,South,1
51,22,Bachelors,Sales,40,0.74,52,7,Male,North,0
27,28,Bachelors,Sales,55,0.94,79,4,Female,North,1
48,29,Bachelors,IT,49,0.01,1,5,Female,West,0
36,1,High School,Sales,57,0.24,22,8,Female,West,0
37,18,PhD,HR,50,0.9,18,7,Female,West,1
59,11,Bachelors,HR,47,0.7,50,1,Male,South,1
37,3,PhD,Finance,35,0.57,89,2,Male,North,0
30,24,PhD,HR,45,0.55,37,0,Female,East,0
31,25,High School,Operations,57,0.4,62,6,Male,East,1
34,17,PhD,IT,41,0.6,27,1,Male,South,0
45,29,High School,R&D,46,0.63,74,7,Female,West,1
22,25,Bachelors,Sales,45,0.37,10,9,Male,East,1
22,1,PhD,Sales,49,0.38,56,3,Female,East,0
57,28,Masters,HR,51,0.23,93,7,Male,South,1
54,0,Masters,HR,56,0.57,40,6,Male,West,1
28,23,Masters,HR,58,0.51,47,0,Male,West,1
59,29,Bachelors,Sales,53,0.46,59,1,Female,West,1
23,12,PhD,Operations,35,0.61,24,6,Male,North,0
39,23,PhD,Sales,55,0.65,83,5,Female,West,1
34,4,PhD,HR,52,0.4,48,6,Male,North,0
48,18,PhD,Operations,48,0.8,36,3,Female,West,1
24,0,Masters,HR,46,0.08,90,5,Male,North,0
58,1,Bachelors,Operations,54,0.4,20,6,Female,North,0
59,13,Bachelors,R&D,38,0.6,11,1,Female,North,0
26,8,Bachelors,R&D,43,0.15,25,5,Male,West,0
27,7,PhD,HR,48,0.23,39,7,Male,South,0
51,25,PhD,Operations,31,0.62,23,4,Female,North,0
55,10,High School,IT,55,0.54,32,5,Female,North,0
52,3,PhD,Operations,32,0.21,3,0,Male,West,0
56,28,PhD,R&D,35,0.42,89,1,Male,South,0
51,2,Bachelors,HR,46,0.8,82,2,Female,South,1
55,4,High School,Finance,55,0.55,79,1,Female,South,0
53,23,High School,HR,48,0.78,82,1,Female,West,1
44,13,PhD,Finance,33,0.26,48,7,Male,East,0
51,9,Bachelors,Sales,51,0.09,77,2,Female,East,1
21,5,PhD,Operations,55,0.29,78,6,Male,West,0
28,9,High School,Operations,42,0.07,80,8,Male,South,0
57,10,High School,HR,38,0.34,92,6,Male,East,0
48,19,Bachelors,Sales,59,0.62,1,7,Male,South,0
57,7,Bachelors,R&D,33,0.32,40,9,Male,East,0
37,3,Masters,HR,53,0.18,88,3,Female,East,1
41,20,PhD,IT,53,0.07,37,7,Female,West,0
54,17,PhD,IT,44,0.39,95,3,Female,South,1
34,25,PhD,R&D,52,0.97,50,5,Male,East,1
26,19,High School,Finance,38,0.66,18,0,Male,South,0
32,25,Bachelors,R&D,49,0.8,80,6,Female,West,1
55,13,PhD,Operations,47,0.65,83,3,Female,East,1
35,25,Bachelors,Finance,36,0.7,16,7,Female,East,1
40,2,Bachelors,R&D,33,0.58,12,0,Male,South,0
47,11,PhD,R&D,34,0.57,96,3,Female,West,0
29,14,Bachelors,Finance,31,0.53,64,5,Male,West,0
38,27,Bachelors,Operations,38,0.38,95,6,Male,North,1
36,23,High School,IT,55,0.62,16,4,Male,North,0
20,7,PhD,Finance,46,0.8,4,0,Female,West,0
32,13,PhD,Operations,49,0.64,43,0,Male,West,0
55,22,PhD,R&D,59,0.2,46,2,Female,East,1
39,5,High School,IT,34,0.28,15,0,Female,East,0
59,24,Bachelors,Operations,40,0.7,15,1,Male,East,0
25,13,PhD,Operations,49,0.09,75,8,Male,South,1
42,3,Masters,HR,51,0.61,34,4,Male,North,0
43,19,Masters,IT,47,0.6,88,0,Male,South,1
24,5,High School,Finance,45,0.12,76,7,Female,South,1
51,15,PhD,R&D,35,0.31,43,7,Male,North,0
36,16,Bachelors,Operations,37,0.19,36,3,Male,West,0
30,1,High School,HR,59,0.74,81,5,Female,South,1
46,17,Bachelors,Sales,41,0.9,6,2,Female,South,0
23,12,Bachelors,R&D,55,0.82,98,8,Female,West,1
42,25,Masters,Sales,57,0.46,61,0,Male,West,1
42,19,PhD,HR,49,0.23,47,3,Male,East,0
53,15,Bachelors,IT,37,0.6,12,7,Female,South,0
40,20,Bachelors,Sales,37,0.34,29,4,Male,East,0
41,12,Bachelors,Finance,42,0.05,85,5,Female,West,0
20,13,Bachelors,HR,53,0.46,81,5,Male,North,1
51,29,High School,Operations,31,0.51,81,2,Female,North,1
47,17,Bachelors,HR,37,0.93,31,3,Female,South,0
37,7,Masters,Finance,45,0.44,70,0,Female,East,0
26,4,High School,HR,50,0.26,98,2,Male,East,0
57,23,Masters,Finance,57,0.53,0,4,Female,South,0
25,8,Bachelors,Finance,49,0.2,63,6,Female,South,0
33,14,PhD,HR,52,0.75,40,1,Male,South,0
49,28,Masters,HR,55,0.56,95,8,Male,East,1
33,26,PhD,HR,51,0.1,47,8,Male,West,1
28,8,High School,Operations,50,0.55,35,7,Male,South,0
50,19,Masters,Operations,40,0.29,13,0,Male,East,0
21,9,Bachelors,R&D,50,0.19,66,5,Female,East,0
37,17,Bachelors,Finance,41,0.09,86,1,Male,South,0
24,13,PhD,Sales,53,0.92,27,7,Male,South,1
45,26,PhD,HR,46,0.8,18,9,Male,North,1
42,17,Masters,R&D,59,0.82,22,6,Male,East,1
31,15,PhD,Sales,34,0.07,97,2,Female,North,0
33,27,Bachelors,IT,40,0.99,45,5,Female,West,1
32,4,PhD,IT,37,0.97,56,2,Male,North,0
54,9,High School,HR,35,0.74,12,5,Male,South,0
34,19,High School,IT,38,0.92,97,2,Female,West,0
54,5,High School,Sales,58,0.85,5,4,Female,East,0
38,8,PhD,IT,54,0.71,73,2,Female,South,0
34,22,Masters,HR,57,0.4,67,3,Female,East,1
27,15,Masters,Finance,36,0.64,63,8,Female,South,1
42,27,PhD,Operations,35,0.74,43,4,Male,West,0
32,29,PhD,Operations,35,0.31,58,8,Female,South,1
42,10,High School,Operations,49,0.45,98,4,Male,South,1
50,19,PhD,Finance,56,0.99,87,1,Male,South,1
49,22,Masters,IT,44,0.71,47,0,Male,West,1
21,17,High School,Operations,53,0.55,90,8,Male,South,1
30,4,PhD,Sales,37,0.1,44,7,Female,South,0
44,27,Bachelors,IT,31,0.49,40,2,Female,South,1
48,26,Masters,Finance,54,0.06,75,6,Female,East,1
41,8,High School,R&D,32,0.75,52,1,Male,North,0
38,10,High School,Operations,50,0.08,28,0,Male,East,0
28,29,High School,IT,41,0.72,1,2,Male,East,0
57,8,Masters,Finance,58,0.37,70,3,Female,North,1
48,3,Bachelors,HR,47,0.05,39,6,Male,South,0
29,7,PhD,R&D,38,0.2,67,3,Male,West,0
41,4,Masters,Operations,48,0.62,2,5,Male,East,0
43,2,High School,HR,39,0.71,33,8,Male,North,0
27,28,PhD,HR,54,0.71,9,1,Male,South,1
25,21,Masters,Operations,49,0.62,45,5,Female,South,1
26,3,Bachelors,Sales,31,0.44,77,6,Female,West,0
39,28,Bachelors,HR,58,0.46,85,6,Female,North,1
36,15,PhD,Finance,56,0.01,40,7,Male,West,0
55,12,PhD,Sales,52,0.25,22,4,Female,East,0
27,2,Masters,HR,35,0.68,32,8,Male,East,0
32,3,Bachelors,HR,48,0.58,83,8,Male,South,0
43,28,Masters,Operations,45,0.75,53,2,Female,North,0
50,0,Masters,Operations,44,0.08,85,1,Male,South,0
42,25,PhD,IT,48,0.65,20,9,Female,South,1
36,7,Bachelors,R&D,47,0.05,6,8,Male,East,0
43,8,High School,Operations,55,0.18,0,6,Female,North,0
29,21,Masters,Operations,49,1.0,38,6,Male,North,1
50,4,High School,IT,39,0.78,79,5,Female,South,0
39,11,Bachelors,Sales,51,0.59,94,7,Male,West,1
35,8,High School,R&D,42,0.53,58,9,Female,North,1
33,3,Masters,R&D,35,0.82,30,4,Female,East,0
22,29,Bachelors,IT,34,0.35,89,9,Male,North,1
49,16,Masters,Operations,42,0.09,62,5,Male,North,0
37,11,Bachelors,Sales,45,0.8,28,9,Male,South,0
25,12,Masters,R&D,57,0.47,68,2,Female,South,1
39,10,High School,IT,59,0.9,86,4,Female,West,1
54,22,Masters,IT,38,0.47,18,5,Male,West,0
38,16,High School,R&D,40,0.53,1,3,Female,North,0
45,29,Masters,IT,54,0.74,74,0,Female,West,1
54,14,Masters,Operations,34,0.15,38,8,Male,West,0
31,27,Masters,HR,47,0.09,80,2,Female,East,1
27,8,Masters,IT,48,0.26,49,0,Male,South,0
56,3,PhD,Sales,52,0.88,62,1,Male,South,0
29,11,Masters,Operations,41,0.85,81,9,Male,East,1
40,2,PhD,Sales,31,0.12,94,7,Male,South,0
48,19,Bachelors,HR,30,0.97,33,3,Male,West,0
50,16,High School,R&D,46,0.25,27,9,Male,West,0
59,21,High School,R&D,53,0.81,41,8,Male,West,1
26,6,PhD,Sales,34,0.75,16,7,Female,East,0
53,6,Bachelors,IT,33,0.85,31,0,Male,West,0
53,20,Masters,R&D,58,0.89,86,5,Female,North,1
49,29,High School,Sales,41,0.2,92,6,Female,East,1
23,25,PhD,Sales,49,0.59,37,7,Female,East,0
49,11,Bachelors,Operations,48,0.08,21,3,Male,West,0
44,25,Bachelors,R&D,43,0.09,67,4,Female,West,1
33,20,PhD,Sales,57,0.69,53,7,Male,West,1
43,21,Bachelors,Finance,43,0.6,43,3,Female,North,1
50,9,High School,Finance,37,0.68,28,9,Male,West,0
58,27,PhD,Operations,37,0.0,65,0,Female,West,0
47,7,PhD,Finance,52,0.09,19,9,Female,South,0
44,8,Bachelors,Operations,45,0.1,74,3,Female,East,0
38,13,PhD,Sales,51,0.21,58,2,Female,North,0
23,5,PhD,R&D,54,0.49,25,7,Female,East,0
53,18,Bachelors,Operations,38,0.58,11,7,Female,East,0
51,21,PhD,Finance,46,0.53,25,9,Male,East,1
44,14,High School,IT,46,0.37,73,5,Male,North,0
41,19,PhD,IT,52,0.53,49,5,Male,North,0
47,19,Bachelors,Finance,53,0.42,56,6,Female,East,1
37,26,PhD,IT,39,0.69,47,8,Male,West,1
26,26,High School,Operations,32,0.87,2,8,Male,East,0
30,6,Masters,Finance,44,0.55,15,3,Male,North,0
30,21,High School,HR,58,0.63,18,9,Female,East,1
28,23,PhD,Sales,42,0.79,55,0,Female,West,0
54,26,High School,HR,31,0.78,12,2,Female,East,0
56,7,Masters,Operations,34,0.82,46,7,Female,North,0
42,2,Bachelors,Finance,39,0.28,72,7,Female,South,0
52,10,Bachelors,Sales,42,0.23,68,1,Female,East,0
20,3,Bachelors,HR,42,0.79,31,3,Male,North,0
39,1,High School,Operations,56,0.74,70,8,Male,West,1
24,0,Masters,R&D,33,0.17,73,4,Male,East,0
48,6,Masters,Operations,49,0.16,7,4,Male,East,0
45,23,Bachelors,IT,47,0.1,16,3,Female,West,0
57,11,Bachelors,Sales,45,0.28,87,3,Male,West,1
22,7,Bachelors,Sales,30,0.71,27,5,Female,North,0
40,12,PhD,HR,40,0.87,51,5,Female,South,0
32,5,PhD,Sales,59,1.0,96,1,Male,South,1
50,6,Masters,HR,30,0.85,54,2,Male,North,0
36,23,Bachelors,Finance,44,0.98,34,2,Male,North,1
54,19,Masters,Finance,40,0.15,71,6,Male,South,1
42,23,High School,Finance,54,0.37,47,3,Female,West,1
22,5,PhD,HR,47,0.2,75,5,Male,North,0
21,11,Bachelors,R&D,55,0.29,32,2,Male,West,0
22,6,High School,R&D,45,0.11,19,5,Female,South,0
39,9,Masters,HR,56,0.86,75,2,Male,North,1
28,29,High School,Finance,50,0.06,76,0,Female,South,1
23,6,PhD,Finance,40,0.42,85,6,Male,South,0
44,23,High School,Sales,31,0.12,93,3,Female,North,0
20,26,Bachelors,Sales,41,0.45,33,8,Male,South,1
58,29,Bachelors,HR,42,0.26,31,3,Female,East,0
31,14,PhD,IT,30,0.67,14,4,Female,South,0
59,20,Masters,R&D,58,0.9,38,1,Male,South,1
59,1,Masters,IT,48,0.1,34,6,Male,North,0
43,7,Masters,Sales,41,0.03,35,1,Female,East,0
28,16,Masters,Operations,56,0.47,65,0,Male,North,1
39,15,High School,IT,35,0.07,13,1,Male,West,0
24,28,Masters,HR,37,0.14,56,1,Female,South,0
39,12,PhD,Operations,34,0.66,44,4,Female,North,0
40,17,High School,HR,57,0.77,96,0,Male,East,1
21,20,Masters,Sales,45,0.45,18,2,Female,South,0
40,3,Bachelors,R&D,54,0.64,20,9,Female,North,0
43,11,Masters,HR,48,0.91,67,7,Male,North,1
28,10,High School,IT,52,0.48,64,8,Male,East,1
58,1,High School,Finance,54,0.99,38,7,Female,East,0
49,19,High School,HR,50,0.03,20,0,Male,South,0
37,22,PhD,IT,35,0.18,40,6,Female,West,0
29,20,High School,Finance,48,0.3,77,5,Female,North,1
40,15,PhD,HR,37,0.66,55,0,Female,West,0
41,12,PhD,Operations,44,0.09,57,8,Male,East,0
36,3,PhD,HR,52,0.61,29,8,Female,North,0
24,1,High School,HR,32,0.48,1,1,Female,South,0
25,17,PhD,HR,32,0.12,29,1,Male,West,0
29,0,High School,Operations,37,0.69,10,2,Female,South,0
21,25,High School,HR,41,0.4,2,6,Male,North,0
26,29,Masters,Operations,48,0.86,21,0,Female,East,0
23,21,Masters,HR,59,0.05,18,5,Female,North,0
56,5,PhD,Finance,57,0.15,91,8,Female,South,0
38,19,Masters,Finance,39,0.54,48,2,Male,West,0
47,24,Bachelors,Operations,48,0.9,91,9,Female,East,1
39,28,High School,Finance,47,0.89,61,0,Female,South,1
49,19,Masters,HR,54,0.05,2,6,Female,East,0
57,18,Bachelors,IT,42,0.21,32,1,Male,East,0
21,26,Bachelors,IT,43,0.78,63,3,Male,North,1
22,9,PhD,HR,44,0.31,37,7,Female,West,0
58,8,High School,Finance,40,0.79,99,4,Female,South,1
44,16,Bachelors,Sales,54,0.78,59,9,Female,South,1
21,28,Masters,IT,47,0.58,33,1,Male,East,1
58,14,High School,Finance,45,0.78,63,1,Male,North,1
34,1,Masters,R&D,41,0.73,74,2,Female,East,0
22,16,Masters,R&D,57,0.67,0,1,Female,South,0
24,6,Bachelors,Operations,47,0.67,94,2,Female,East,0
59,27,PhD,Finance,36,0.76,8,2,Female,North,0
55,28,High School,IT,44,0.2,27,5,Female,West,1
59,15,PhD,Sales,46,0.27,14,7,Female,West,0
57,16,Bachelors,Sales,48,0.19,15,6,Male,West,0
56,26,PhD,IT,54,0.15,46,4,Female,West,1
46,26,Bachelors,HR,53,0.81,45,1,Male,East,1
24,0,Masters,IT,41,0.97,29,1,Female,North,0
36,21,Masters,Operations,40,0.03,44,4,Male,West,0
57,21,Bachelors,Finance,39,0.65,4,3,Female,West,0
31,26,Masters,IT,55,0.55,92,1,Female,North,1
50,15,Bachelors,Operations,58,0.17,22,6,Male,North,0
52,27,High School,HR,45,0.3,76,4,Female,North,1
48,20,Masters,Sales,47,0.11,65,2,Male,West,0
57,3,Masters,HR,50,0.63,35,0,Male,West,0
22,15,Bachelors,IT,39,0.86,98,4,Female,West,1
57,23,Bachelors,Sales,57,0.78,18,9,Male,West,1
59,2,Masters,Finance,43,0.18,72,1,Female,North,0
49,0,High School,IT,57,0.03,71,7,Male,West,0
41,16,Masters,R&D,45,0.52,34,5,Female,East,0
57,4,Bachelors,Sales,58,0.58,90,9,Male,East,1
51,2,High School,IT,48,0.22,10,7,Female,South,0
29,18,High School,Finance,58,0.12,41,3,Female,South,1
51,10,High School,IT,44,0.88,20,9,Female,North,0
23,14,PhD,Operations,45,0.3,22,3,Male,North,0
48,1,PhD,HR,54,0.51,95,1,Male,West,1
27,24,Bachelors,IT,54,0.47,11,9,Female,North,1
39,26,Masters,R&D,42,0.95,19,9,Male,West,1
26,28,Masters,R&D,59,0.39,26,7,Female,North,1
20,21,PhD,R&D,45,0.91,72,8,Male,West,1
44,6,High School,Operations,34,0.35,52,7,Female,North,0
45,17,PhD,Operations,48,0.91,59,5,Male,West,1
28,26,Masters,R&D,47,0.0,50,0,Female,West,0
42,0,Bachelors,IT,35,0.22,32,8,Female,South,0
59,7,Masters,R&D,57,0.39,6,1,Female,North,0
21,29,PhD,Sales,55,0.86,94,8,Male,South,1
45,15,Bachelors,Sales,58,0.84,50,8,Female,North,1
33,25,High School,HR,49,0.29,20,8,Female,North,1
50,14,High School,Sales,57,0.51,78,4,Female,North,1
45,3,Bachelors,Finance,34,0.55,83,3,Female,East,0
38,12,High School,IT,41,0.98,80,5,Female,East,0
57,24,Masters,Sales,47,0.34,95,5,Female,East,1
24,11,Masters,Finance,37,0.95,21,9,Female,East,0
25,8,Masters,R&D,57,0.5,73,3,Female,West,0
54,12,Bachelors,Finance,47,0.65,41,1,Female,East,0
35,10,PhD,Operations,35,0.68,72,4,Male,North,0
50,11,Masters,Sales,31,0.59,52,2,Male,South,0
37,3,High School,HR,38,0.63,12,6,Female,North,0
33,25,Masters,Finance,59,0.9,66,6,Female,East,1
44,2,Masters,R&D,41,0.42,88,7,Female,East,0
34,4,Bachelors,Sales,34,0.67,14,1,Male,West,0
45,5,High School,IT,52,0.25,8,3,Female,West,0
55,25,Masters,HR,36,0.72,13,1,Male,East,0
30,3,High School,Sales,56,0.99,48,5,Female,South,1
56,0,Bachelors,IT,46,0.81,62,7,Male,East,0
56,22,PhD,Finance,31,0.1,29,1,Male,North,0
26,4,Bachelors,Finance,35,0.65,53,3,Female,West,0
37,1,Masters,IT,37,0.4,94,3,Male,West,0
39,13,Masters,Sales,46,0.39,74,2,Male,South,1
21,10,High School,Finance,46,0.39,81,6,Male,West,0
45,29,Masters,R&D,35,0.69,2,9,Female,North,0
42,8,Bachelors,Sales,40,0.05,80,2,Male,North,0
51,7,Bachelors,Finance,50,0.39,0,9,Male,West,0
32,25,Bachelors,Operations,56,0.07,22,1,Male,East,0
32,6,Bachelors,R&D,39,0.91,6,9,Female,East,0
