ID,Age,Income,LoanAmount,CreditScore,EmploymentYears,Dependents,Married,OwnHouse,DefaultedBefore,Date,Approved
43923,36,126223,39646,305,10,2,0,0,1,2135-04-04,0
43924,46,27655,23208,742,12,0,0,0,1,2135-04-05,0
43925,58,129073,28843,650,0,1,0,0,1,2135-04-06,1
43926,20,43652,4458,309,16,2,1,0,0,2135-04-07,0
43927,28,64076,42047,656,6,2,0,0,0,2135-04-08,0
43928,25,94135,41246,488,39,0,1,1,0,2135-04-09,0
43929,56,103894,26343,411,14,3,0,0,0,2135-04-10,0
43930,50,135999,11138,321,39,3,1,0,1,2135-04-11,0
43931,25,88614,37154,692,12,3,1,0,0,2135-04-12,0
43932,42,53043,19899,458,33,2,0,1,1,2135-04-13,0
43933,41,26892,28174,512,39,1,1,1,0,2135-04-14,0
43934,43,35329,6995,822,37,0,0,0,0,2135-04-15,0
43935,43,63897,22429,775,29,4,0,0,1,2135-04-16,1
43936,34,42930,19738,644,1,3,1,1,1,2135-04-17,1
43937,44,65421,16901,616,35,1,0,0,1,2135-04-18,1
43938,46,108765,14510,764,8,0,0,1,0,2135-04-19,1
43939,60,49709,24834,361,23,4,0,0,0,2135-04-20,0
43940,56,65983,2955,399,1,3,0,0,1,2135-04-21,0
43941,26,50472,31453,722,39,4,0,1,1,2135-04-22,0
43942,31,88451,5969,502,35,4,0,1,1,2135-04-23,0
43943,22,98512,49311,375,3,4,0,1,1,2135-04-24,0
43944,67,24697,30078,832,3,0,0,1,1,2135-04-25,0
43945,47,31219,15833,593,16,2,0,1,0,2135-04-26,0
43946,45,107644,26806,816,33,2,1,1,1,2135-04-27,1
43947,62,35887,13217,685,5,0,1,1,1,2135-04-28,0
43948,54,86270,2579,742,15,1,0,1,0,2135-04-29,1
43949,25,44215,46300,423,32,1,0,0,1,2135-04-30,0
43950,32,134077,13888,334,32,2,1,0,0,2135-05-01,0
43951,45,77479,11575,825,11,4,1,0,1,2135-05-02,1
43952,53,103673,32226,596,34,0,0,1,1,2135-05-03,0
43953,50,117614,3143,642,11,0,0,1,0,2135-05-04,1
43954,23,70937,40961,396,27,3,1,0,1,2135-05-05,0
43955,68,137617,8236,504,6,0,0,0,1,2135-05-06,0
43956,29,67241,35313,836,36,3,0,1,1,2135-05-07,0
43957,24,114627,4146,551,22,4,0,1,1,2135-05-08,0
43958,62,66566,24904,448,6,2,1,0,1,2135-05-09,0
43959,45,110135,26563,785,39,2,0,1,1,2135-05-10,1
43960,24,21264,21815,363,36,0,0,1,1,2135-05-11,0
43961,58,113831,23955,439,0,1,1,1,0,2135-05-12,0
43962,18,137248,23529,330,10,0,1,1,1,2135-05-13,0
43963,41,115221,44676,799,33,0,0,0,1,2135-05-14,0
43964,62,75028,30291,458,4,4,1,1,0,2135-05-15,0
43965,36,145257,1897,805,6,4,0,0,0,2135-05-16,1
43966,49,121998,15922,518,26,0,1,0,1,2135-05-17,0
43967,47,89078,45450,346,7,0,1,0,1,2135-05-18,0
43968,18,33669,1863,704,12,2,1,0,1,2135-05-19,0
43969,49,61417,12118,320,11,2,0,0,0,2135-05-20,0
43970,37,140829,1959,762,35,3,1,0,0,2135-05-21,1
43971,38,108480,10348,329,19,3,1,1,1,2135-05-22,0
43972,36,58430,9154,496,37,4,1,0,0,2135-05-23,0
43973,47,145669,27827,479,26,1,1,1,1,2135-05-24,0
43974,67,89708,20335,557,13,1,0,1,0,2135-05-25,0
43975,45,146013,44132,367,24,3,1,1,0,2135-05-26,0
43976,49,31810,14954,429,5,2,0,1,1,2135-05-27,0
43977,47,133323,2247,410,5,3,0,0,1,2135-05-28,0
43978,40,145102,5885,519,28,0,1,0,0,2135-05-29,0
43979,44,79295,40230,521,35,0,1,1,0,2135-05-30,0
43980,54,79838,28931,722,0,3,1,1,1,2135-05-31,1
43981,43,42549,22721,806,8,1,0,0,1,2135-06-01,1
43982,20,136358,40468,703,24,4,1,1,1,2135-06-02,0
43983,48,144037,31612,723,10,1,1,0,0,2135-06-03,0
43984,19,80328,7858,596,31,1,0,0,0,2135-06-04,0
43985,27,97775,30802,417,27,2,1,1,0,2135-06-05,0
43986,55,110635,18670,810,15,4,1,1,0,2135-06-06,1
43987,36,131560,10957,616,18,1,0,1,0,2135-06-07,1
43988,48,28103,28464,677,38,4,1,0,1,2135-06-08,0
43989,46,23524,30998,558,8,1,0,1,0,2135-06-09,0
43990,42,38361,43287,803,12,0,1,1,0,2135-06-10,0
43991,49,78242,11081,419,24,4,1,1,1,2135-06-11,0
43992,34,20099,37218,500,27,4,1,0,0,2135-06-12,0
43993,68,138314,27922,844,38,2,1,1,1,2135-06-13,1
43994,62,125289,27649,754,21,1,1,0,0,2135-06-14,1
43995,66,80167,35629,383,6,0,1,1,1,2135-06-15,0
43996,40,117480,37604,519,38,0,0,1,0,2135-06-16,0
43997,35,95404,23777,359,33,0,1,1,1,2135-06-17,0
43998,28,24279,21388,743,31,1,0,1,1,2135-06-18,0
43999,69,142617,49760,466,6,0,0,1,1,2135-06-19,0
44000,37,53938,5145,607,39,0,1,0,1,2135-06-20,1
44001,30,73526,24851,517,25,2,1,1,1,2135-06-21,0
44002,41,104266,28774,722,4,0,1,1,0,2135-06-22,1
44003,60,38711,27486,583,27,4,0,1,1,2135-06-23,0
44004,37,73634,42250,499,23,4,0,0,1,2135-06-24,0
44005,68,20224,35115,552,30,0,1,0,0,2135-06-25,0
44006,59,118006,28057,815,35,1,0,0,1,2135-06-26,1
44007,45,73645,19119,634,5,1,0,1,0,2135-06-27,1
44008,52,32242,35369,359,31,3,0,0,1,2135-06-28,0
44009,38,54208,23027,537,21,4,0,0,0,2135-06-29,0
44010,23,106870,34906,375,8,2,0,1,1,2135-06-30,0
44011,24,77498,13487,496,37,2,0,0,1,2135-07-01,0
44012,46,49323,30946,754,22,2,1,1,0,2135-07-02,0
44013,40,45645,13456,757,27,4,1,1,1,2135-07-03,1
44014,69,68238,45628,749,26,2,0,0,0,2135-07-04,0
44015,22,49382,23238,344,16,1,0,0,0,2135-07-05,0
44016,39,89859,20603,686,6,4,1,0,0,2135-07-06,1
44017,26,28493,49878,605,33,2,0,1,1,2135-07-07,0
44018,49,123505,15418,485,25,0,0,0,0,2135-07-08,0
44019,27,72367,8342,844,27,3,1,1,1,2135-07-09,1
44020,63,120921,11461,687,27,0,0,0,0,2135-07-10,1
44021,60,83629,33840,497,38,4,0,1,1,2135-07-11,0
44022,66,25460,45689,769,5,1,1,0,1,2135-07-12,0
44023,45,143306,34391,547,15,0,0,0,0,2135-07-13,0
44024,28,24570,25763,401,23,2,1,1,0,2135-07-14,0
44025,24,26680,29142,726,23,0,1,0,0,2135-07-15,0
44026,47,50309,19611,485,19,0,0,1,0,2135-07-16,0
44027,60,131758,49946,527,18,1,0,0,0,2135-07-17,0
44028,62,132201,45782,537,9,1,1,0,0,2135-07-18,0
44029,68,37821,23340,428,26,2,0,1,0,2135-07-19,0
44030,55,127563,20011,538,15,4,0,0,0,2135-07-20,0
44031,51,65960,39577,734,36,0,1,0,1,2135-07-21,0
44032,63,145787,49109,399,11,4,0,0,0,2135-07-22,0
44033,45,83728,29218,698,18,1,0,0,0,2135-07-23,1
44034,49,41585,35334,564,38,4,0,1,0,2135-07-24,0
44035,33,63402,36488,550,21,3,1,0,0,2135-07-25,0
44036,56,64901,8920,331,17,2,1,0,1,2135-07-26,0
44037,18,68626,11048,462,32,0,1,1,0,2135-07-27,0
44038,51,109153,10234,622,28,1,1,0,1,2135-07-28,1
44039,58,98101,41334,652,30,0,0,1,0,2135-07-29,0
44040,40,149622,40233,475,28,0,0,1,1,2135-07-30,0
44041,67,112051,49963,470,35,1,1,0,0,2135-07-31,0
44042,37,101772,46927,378,1,2,0,1,0,2135-08-01,0
44043,35,55740,17315,521,10,0,0,1,0,2135-08-02,0
44044,35,65913,13458,485,11,3,1,1,0,2135-08-03,0
44045,59,105950,6684,321,25,2,1,1,0,2135-08-04,0
44046,57,92232,27437,406,6,1,0,1,0,2135-08-05,0
44047,38,100762,25062,546,30,0,1,0,0,2135-08-06,0
44048,25,89323,21374,818,6,1,1,1,0,2135-08-07,1
44049,51,118159,18640,405,8,4,1,0,1,2135-08-08,0
44050,67,123772,30104,554,19,2,1,0,0,2135-08-09,0
44051,28,34162,20726,311,7,2,1,0,1,2135-08-10,0
44052,60,61697,47700,619,39,0,0,0,0,2135-08-11,0
44053,68,128591,35734,808,10,2,1,1,1,2135-08-12,0
44054,60,116538,45145,783,24,2,0,0,1,2135-08-13,0
44055,27,66429,47288,686,2,0,0,0,1,2135-08-14,0
44056,25,37124,26608,312,19,2,1,1,0,2135-08-15,0
44057,64,83390,7849,395,17,2,0,1,0,2135-08-16,0
44058,25,79227,22297,713,4,3,0,0,0,2135-08-17,1
44059,36,68536,49564,470,15,0,1,1,0,2135-08-18,0
44060,18,86480,6468,625,27,3,0,1,0,2135-08-19,1
44061,69,130277,44378,567,12,0,0,1,0,2135-08-20,0
44062,20,62687,46919,386,7,3,1,1,0,2135-08-21,0
44063,61,144215,1759,356,8,0,1,0,0,2135-08-22,0
44064,49,60326,17640,550,39,3,0,0,1,2135-08-23,0
44065,65,22629,2629,640,34,2,0,1,0,2135-08-24,0
44066,33,114114,28388,357,30,4,1,1,0,2135-08-25,0
44067,47,82424,8385,441,9,3,0,0,0,2135-08-26,0
44068,66,54324,33849,689,18,2,1,0,0,2135-08-27,0
44069,45,48206,35551,755,37,1,1,1,1,2135-08-28,0
44070,45,140635,13712,563,29,4,1,1,0,2135-08-29,0
44071,33,84367,23899,625,28,2,1,0,1,2135-08-30,1
44072,58,26032,28951,710,5,1,0,1,1,2135-08-31,0
44073,68,106248,23994,735,34,0,0,0,0,2135-09-01,1
44074,50,141945,6986,732,1,4,0,0,1,2135-09-02,1
44075,42,114952,23087,448,15,3,0,1,1,2135-09-03,0
44076,35,41264,3035,751,31,2,1,0,1,2135-09-04,1
44077,43,74012,6104,684,39,4,1,0,0,2135-09-05,1
44078,23,119014,42818,751,7,0,1,1,0,2135-09-06,0
44079,55,115896,29516,664,6,1,1,0,1,2135-09-07,1
44080,61,124097,42129,690,9,3,0,1,0,2135-09-08,0
44081,20,120121,40815,786,25,3,0,1,0,2135-09-09,0
44082,60,83493,22611,515,37,0,0,0,1,2135-09-10,0
44083,23,143913,14423,799,25,0,0,1,0,2135-09-11,1
44084,31,127856,1223,775,1,0,1,0,1,2135-09-12,1
44085,35,36333,11962,733,6,4,1,1,1,2135-09-13,0
44086,33,30882,26059,688,22,2,0,0,0,2135-09-14,0
44087,41,121690,33379,594,2,0,0,1,1,2135-09-15,0
44088,30,42639,10993,460,24,4,1,0,1,2135-09-16,0
44089,18,87663,27559,458,15,2,0,1,0,2135-09-17,0
44090,55,133092,9099,543,29,1,1,0,0,2135-09-18,0
44091,31,38479,19690,430,25,4,0,0,0,2135-09-19,0
44092,34,68790,44861,785,31,2,1,1,1,2135-09-20,0
44093,30,52858,29658,812,1,3,0,1,1,2135-09-21,1
44094,30,79012,18373,372,7,4,1,0,1,2135-09-22,0
44095,26,139479,46722,432,10,3,1,0,1,2135-09-23,0
44096,23,44292,13865,306,2,2,1,1,0,2135-09-24,0
44097,23,24005,4015,540,38,1,0,0,1,2135-09-25,0
44098,47,138737,8594,818,16,0,1,0,1,2135-09-26,1
44099,54,46699,26750,749,28,3,0,1,0,2135-09-27,1
44100,63,121460,12814,713,30,1,0,1,0,2135-09-28,1
44101,31,44838,45453,548,7,0,0,0,1,2135-09-29,0
44102,21,49072,16720,452,1,0,1,1,1,2135-09-30,0
44103,51,54025,8587,508,33,0,0,0,1,2135-10-01,0
44104,19,142632,15989,720,29,0,1,0,0,2135-10-02,1
44105,34,57864,31068,688,30,4,1,0,1,2135-10-03,0
44106,59,52983,31079,304,32,0,1,0,1,2135-10-04,0
44107,31,42474,28486,386,1,1,0,1,0,2135-10-05,0
44108,68,74616,23456,614,25,1,0,1,0,2135-10-06,1
44109,34,78541,20630,380,21,4,0,0,1,2135-10-07,0
44110,47,58948,29210,746,8,4,1,1,1,2135-10-08,1
44111,60,70054,40570,728,10,2,0,1,1,2135-10-09,0
44112,46,29744,6405,496,37,4,1,0,1,2135-10-10,0
44113,24,39318,6195,804,19,0,1,1,0,2135-10-11,0
44114,26,62792,49703,621,10,0,1,0,0,2135-10-12,0
44115,63,55135,48931,488,38,1,0,1,1,2135-10-13,0
44116,40,136562,10257,598,28,3,1,0,0,2135-10-14,0
44117,53,35672,5517,438,10,4,1,1,1,2135-10-15,0
44118,31,67572,37063,680,34,2,0,0,1,2135-10-16,0
44119,37,87628,41497,749,38,3,0,0,0,2135-10-17,0
44120,69,35432,33530,540,13,3,1,1,1,2135-10-18,0
44121,34,56204,15909,522,38,1,0,1,0,2135-10-19,0
44122,49,98701,9004,556,38,0,0,0,1,2135-10-20,0
44123,42,78247,34086,763,21,4,1,0,0,2135-10-21,0
44124,68,116109,38934,588,36,1,1,1,1,2135-10-22,0
44125,47,123532,25961,419,5,3,0,0,1,2135-10-23,0
44126,66,32634,24167,396,17,0,0,1,0,2135-10-24,0
44127,44,59766,37570,461,19,0,1,0,1,2135-10-25,0
44128,44,33449,18409,751,23,2,0,1,1,2135-10-26,0
44129,63,101077,7948,354,14,1,1,1,1,2135-10-27,0
44130,48,90593,29836,314,12,4,1,0,0,2135-10-28,0
44131,62,22859,3488,318,14,2,1,1,0,2135-10-29,0
44132,43,27471,46205,839,2,3,1,1,1,2135-10-30,0
44133,31,46950,11081,630,35,1,1,0,1,2135-10-31,1
44134,65,51233,2087,370,32,3,1,1,0,2135-11-01,0
44135,38,132719,32654,637,30,3,1,0,0,2135-11-02,0
44136,45,135829,17982,309,16,3,0,1,0,2135-11-03,0
44137,32,67365,44593,583,18,1,0,1,0,2135-11-04,0
44138,47,103023,42877,600,20,0,1,0,1,2135-11-05,0
44139,42,49272,43766,443,11,0,0,1,1,2135-11-06,0
44140,68,139340,24996,822,7,0,0,0,1,2135-11-07,1
44141,28,34601,14243,719,7,3,0,0,0,2135-11-08,0
44142,61,100890,24996,622,14,0,1,0,0,2135-11-09,1
44143,28,82195,31141,435,32,0,0,0,0,2135-11-10,0
44144,45,61352,14351,621,37,2,0,1,0,2135-11-11,1
44145,22,36351,8843,364,13,1,1,0,0,2135-11-12,0
44146,45,113471,37202,314,34,0,1,0,1,2135-11-13,0
44147,25,34337,14990,629,39,1,1,1,1,2135-11-14,0
44148,43,38196,8695,636,28,3,1,0,1,2135-11-15,0
44149,23,83983,25694,653,2,3,1,1,1,2135-11-16,1
44150,49,28066,42762,363,4,0,1,1,0,2135-11-17,0
44151,65,142613,27615,367,14,0,0,1,0,2135-11-18,0
44152,49,116993,1927,830,35,0,1,0,1,2135-11-19,1
44153,29,113532,37915,314,30,2,1,0,0,2135-11-20,0
44154,23,92425,19222,535,6,3,0,1,0,2135-11-21,0
44155,30,139416,14527,585,12,1,0,0,0,2135-11-22,0
44156,56,25075,39804,386,38,1,1,0,1,2135-11-23,0
44157,57,147510,24272,633,2,0,0,0,1,2135-11-24,1
44158,61,149444,6970,632,14,1,1,1,1,2135-11-25,1
44159,51,23783,17543,342,14,3,0,0,0,2135-11-26,0
44160,40,75019,13723,797,8,1,0,0,0,2135-11-27,1
44161,58,91203,21817,751,5,4,1,0,1,2135-11-28,1
44162,62,110637,9458,457,8,1,0,1,1,2135-11-29,0
44163,34,30710,31080,327,11,2,0,1,0,2135-11-30,0
44164,62,122362,3983,448,28,0,0,0,0,2135-12-01,0
44165,65,99374,30126,607,17,0,1,1,0,2135-12-02,0
44166,18,98580,5469,837,27,1,1,0,0,2135-12-03,1
44167,24,126786,37816,606,21,2,0,0,1,2135-12-04,0
44168,30,23703,18712,543,18,4,1,0,0,2135-12-05,0
44169,31,80949,30323,359,2,3,0,0,0,2135-12-06,0
44170,34,120014,24232,468,15,3,1,0,1,2135-12-07,0
44171,47,25411,31146,573,2,0,1,1,0,2135-12-08,0
44172,65,83246,15446,585,9,0,0,0,0,2135-12-09,0
44173,64,43160,17221,692,25,1,1,1,1,2135-12-10,1
44174,66,64127,33327,730,35,4,0,0,1,2135-12-11,0
44175,51,109064,31736,746,23,0,1,1,0,2135-12-12,0
44176,44,34289,2157,491,4,4,0,1,1,2135-12-13,0
44177,42,42201,36387,357,18,0,0,0,0,2135-12-14,0
44178,61,126988,2335,544,7,1,0,1,1,2135-12-15,0
44179,52,144318,28156,333,32,0,1,1,0,2135-12-16,0
44180,26,81096,28466,788,10,2,0,0,1,2135-12-17,1
44181,23,86403,37734,654,5,2,1,1,1,2135-12-18,0
44182,43,59768,31527,492,3,3,0,0,1,2135-12-19,0
44183,55,91404,49751,523,37,4,1,0,1,2135-12-20,0
44184,56,91497,27718,645,1,3,1,0,0,2135-12-21,1
44185,44,146695,23485,460,3,0,1,0,1,2135-12-22,0
44186,57,73709,22689,336,39,2,0,0,1,2135-12-23,0
44187,48,126991,3096,548,5,1,1,1,0,2135-12-24,0
44188,20,93753,28856,583,18,4,0,1,0,2135-12-25,0
44189,41,78109,11465,844,31,0,0,1,1,2135-12-26,1
44190,32,137714,21234,390,1,4,1,0,1,2135-12-27,0
44191,23,124477,18797,779,10,3,0,1,0,2135-12-28,1
44192,28,48025,6050,567,12,1,1,0,0,2135-12-29,0
44193,47,88966,7066,688,32,2,0,1,0,2135-12-30,1
44194,52,63403,47256,777,3,2,0,1,0,2135-12-31,0
44195,65,148798,13400,338,11,1,0,0,1,2136-01-01,0
44196,55,131724,27358,619,24,0,1,1,1,2136-01-02,1
44197,60,32142,42080,522,20,2,1,0,0,2136-01-03,0
44198,57,136590,30614,689,13,3,1,1,1,2136-01-04,0
44199,46,24945,4884,564,5,0,1,0,0,2136-01-05,0
44200,40,121633,8216,542,18,3,0,1,1,2136-01-06,0
44201,59,118637,45199,778,27,2,1,0,1,2136-01-07,0
44202,59,119731,20207,772,39,1,0,1,1,2136-01-08,1
44203,20,95193,13781,846,26,0,1,1,1,2136-01-09,1
44204,43,74502,17153,320,12,4,0,0,0,2136-01-10,0
44205,31,46771,1755,348,19,3,0,1,1,2136-01-11,0
44206,36,121921,2419,779,23,1,0,1,0,2136-01-12,1
44207,38,135259,9800,483,32,2,1,1,1,2136-01-13,0
44208,38,53569,27092,664,36,2,0,1,0,2136-01-14,1
44209,26,53956,35166,385,20,1,0,0,0,2136-01-15,0
44210,30,77538,46903,457,27,3,1,1,0,2136-01-16,0
44211,58,114690,13376,796,3,4,1,1,1,2136-01-17,1
44212,61,77470,46431,405,14,2,0,0,0,2136-01-18,0
44213,63,57088,6666,508,22,0,0,0,1,2136-01-19,0
44214,54,80178,13636,427,18,2,1,1,1,2136-01-20,0
44215,55,39678,25809,315,16,4,1,1,1,2136-01-21,0
44216,62,55379,20291,650,23,1,0,0,0,2136-01-22,1
44217,62,57419,36983,738,2,4,1,1,1,2136-01-23,0
44218,41,29813,6714,574,39,1,0,1,0,2136-01-24,0
44219,55,122554,18063,366,29,3,0,0,1,2136-01-25,0
44220,63,67141,39661,695,13,0,1,1,1,2136-01-26,0
44221,28,65659,8770,326,27,0,0,1,1,2136-01-27,0
44222,46,56500,25545,578,9,0,0,0,1,2136-01-28,0
44223,62,145907,31352,624,6,2,1,0,0,2136-01-29,0
44224,61,101317,22279,787,15,0,0,1,1,2136-01-30,1
44225,65,75308,42367,556,14,1,0,1,0,2136-01-31,0
44226,55,79740,45002,754,22,0,0,1,0,2136-02-01,0
44227,58,55220,20106,828,31,0,1,0,0,2136-02-02,1
44228,34,86345,17479,779,21,1,0,1,0,2136-02-03,1
44229,69,126720,37404,341,18,0,0,0,1,2136-02-04,0
44230,65,141695,35683,787,26,0,0,1,1,2136-02-05,0
44231,43,40783,9078,555,1,4,1,1,1,2136-02-06,0
44232,43,64077,5004,404,18,1,0,0,1,2136-02-07,0
44233,29,36603,35388,483,38,4,0,0,1,2136-02-08,0
44234,35,93329,5045,586,19,4,0,0,0,2136-02-09,0
44235,26,128621,42366,370,21,0,1,0,0,2136-02-10,0
44236,20,117080,42990,541,3,2,1,0,0,2136-02-11,0
44237,27,144905,26860,497,25,0,0,0,1,2136-02-12,0
44238,60,130387,33594,722,7,1,1,0,1,2136-02-13,0
44239,19,61237,36434,408,17,4,1,1,0,2136-02-14,0
44240,25,132612,22190,735,33,1,0,1,1,2136-02-15,1
44241,69,140801,26543,597,19,1,1,1,1,2136-02-16,0
44242,60,143408,16939,826,7,4,0,1,0,2136-02-17,1
44243,35,115328,43875,582,27,2,0,0,0,2136-02-18,0
44244,69,143360,45900,776,13,1,1,1,1,2136-02-19,0
44245,56,105093,17265,578,9,2,1,0,1,2136-02-20,0
44246,48,137529,16153,787,29,3,0,0,0,2136-02-21,1
44247,31,139462,10723,799,3,2,0,0,1,2136-02-22,1
44248,56,107110,38744,335,2,1,0,0,0,2136-02-23,0
44249,50,103902,26851,334,1,0,0,0,1,2136-02-24,0
44250,46,55544,11637,594,14,0,1,1,0,2136-02-25,0
44251,61,43279,35789,805,32,0,1,0,0,2136-02-26,0
44252,50,128210,21079,398,4,0,1,1,1,2136-02-27,0
44253,52,103101,27473,365,16,4,0,1,1,2136-02-28,0
44254,19,139336,18269,588,4,2,1,0,0,2136-02-29,0
44255,52,142784,8238,447,21,0,1,0,0,2136-03-01,0
44256,49,38481,21884,597,7,0,1,0,0,2136-03-02,0
44257,53,142814,41672,369,23,0,0,0,0,2136-03-03,0
44258,63,27078,4466,800,20,4,0,0,0,2136-03-04,0
44259,67,46395,17803,494,7,4,0,1,1,2136-03-05,0
44260,40,124849,16946,645,27,4,1,0,1,2136-03-06,1
44261,22,101481,45065,523,32,3,0,1,1,2136-03-07,0
44262,64,132314,44485,521,14,0,1,0,1,2136-03-08,0
44263,33,71955,44720,483,2,3,1,0,0,2136-03-09,0
44264,57,67999,36654,496,11,0,1,1,1,2136-03-10,0
44265,41,63073,21397,787,31,3,0,1,1,2136-03-11,1
44266,57,115466,29603,387,35,2,0,0,1,2136-03-12,0
44267,45,71825,19321,453,14,0,1,0,0,2136-03-13,0
44268,42,47562,10308,826,19,4,1,1,1,2136-03-14,1
44269,24,101613,40252,810,34,4,1,1,0,2136-03-15,0
44270,55,34604,43893,319,17,1,1,1,0,2136-03-16,0
44271,24,107296,45815,818,0,2,1,0,1,2136-03-17,0
44272,68,28607,22657,848,35,3,0,1,0,2136-03-18,0
44273,39,121464,27740,493,31,4,1,0,0,2136-03-19,0
44274,39,55337,10210,522,5,0,0,0,0,2136-03-20,0
44275,44,130478,12570,304,16,4,0,1,1,2136-03-21,0
44276,50,79890,5447,692,25,2,0,0,0,2136-03-22,1
44277,62,93086,12097,724,20,4,0,0,0,2136-03-23,1
44278,49,76796,29731,529,18,0,1,0,1,2136-03-24,0
44279,56,145328,41612,478,18,2,0,1,1,2136-03-25,0
44280,49,138462,24434,323,36,3,1,1,0,2136-03-26,0
44281,18,125705,39604,465,26,2,1,1,0,2136-03-27,0
44282,27,55381,18825,656,33,2,0,1,1,2136-03-28,1
44283,62,140807,39752,705,28,0,0,1,0,2136-03-29,0
44284,21,38070,38177,541,1,3,0,1,1,2136-03-30,0
44285,46,102758,14507,707,37,3,1,1,0,2136-03-31,1
44286,24,26449,6685,589,18,4,0,0,0,2136-04-01,0
44287,55,143811,7599,515,1,1,0,0,1,2136-04-02,0
44288,23,71461,13401,454,15,2,1,0,1,2136-04-03,0
44289,28,32737,17827,687,11,3,1,1,0,2136-04-04,0
44290,26,106892,2802,352,28,1,1,1,1,2136-04-05,0
44291,47,144959,36009,770,33,2,1,1,0,2136-04-06,0
44292,39,100692,34240,553,22,4,0,0,0,2136-04-07,0
44293,56,122251,36379,779,6,3,0,0,1,2136-04-08,0
44294,26,73316,41846,414,13,1,0,0,0,2136-04-09,0
44295,55,134770,27187,432,28,2,1,0,0,2136-04-10,0
44296,68,78113,18248,788,29,4,1,1,0,2136-04-11,1
44297,63,45386,4487,465,2,3,1,0,0,2136-04-12,0
44298,50,94198,18477,579,39,1,0,1,1,2136-04-13,0
44299,43,105543,11346,713,10,0,0,1,1,2136-04-14,1
44300,33,34275,23784,374,9,1,0,1,1,2136-04-15,0
44301,26,90659,7629,482,14,0,0,0,1,2136-04-16,0
44302,40,108650,45647,649,34,4,0,1,1,2136-04-17,0
44303,32,146125,4603,623,37,1,1,1,1,2136-04-18,1
44304,36,90760,14425,791,4,3,1,1,0,2136-04-19,1
44305,59,79539,25100,461,30,0,0,1,1,2136-04-20,0
44306,33,77465,1359,729,12,4,1,1,1,2136-04-21,1
44307,42,51757,23529,428,37,0,1,1,0,2136-04-22,0
44308,52,148507,47669,345,29,3,0,1,1,2136-04-23,0
44309,68,54658,41657,370,7,2,1,0,1,2136-04-24,0
44310,30,96282,41080,667,27,0,1,0,1,2136-04-25,0
44311,63,109964,3663,659,29,0,0,0,1,2136-04-26,1
44312,24,95661,33617,485,19,3,1,0,0,2136-04-27,0
44313,51,90320,34566,732,39,4,1,0,0,2136-04-28,0
44314,31,62370,44794,783,10,1,0,0,1,2136-04-29,0
44315,40,91630,14628,474,28,2,0,1,0,2136-04-30,0
44316,40,49204,48519,770,14,3,0,0,0,2136-05-01,0
44317,34,135004,6456,623,14,2,1,0,0,2136-05-02,1
44318,30,132385,13631,572,26,2,1,0,1,2136-05-03,0
44319,44,130740,35279,770,18,3,0,0,1,2136-05-04,0
44320,19,69656,40555,830,20,2,1,0,0,2136-05-05,0
44321,54,63785,38188,544,16,0,1,0,0,2136-05-06,0
44322,47,62842,24412,339,35,2,1,1,0,2136-05-07,0
44323,21,117909,19942,711,32,2,0,1,1,2136-05-08,1
44324,47,47118,23138,847,2,4,1,0,1,2136-05-09,1
44325,20,98738,12763,474,38,4,1,1,0,2136-05-10,0
44326,31,113620,12304,653,6,3,0,1,1,2136-05-11,1
44327,28,85355,38248,706,28,4,0,1,0,2136-05-12,0
44328,57,143312,6545,703,22,2,0,1,1,2136-05-13,1
44329,40,28783,49834,399,16,4,1,1,1,2136-05-14,0
44330,58,141095,13822,570,15,3,0,0,0,2136-05-15,0
44331,65,112856,16628,567,7,1,1,1,1,2136-05-16,0
44332,49,60036,12989,392,31,3,0,1,0,2136-05-17,0
44333,20,135288,27334,671,23,3,1,1,1,2136-05-18,1
44334,59,72631,45445,463,31,3,1,1,0,2136-05-19,0
44335,18,80974,31667,483,16,1,1,0,0,2136-05-20,0
44336,26,30215,41021,436,36,0,0,1,1,2136-05-21,0
44337,65,47729,21494,827,12,0,0,1,1,2136-05-22,1
44338,26,38836,29091,712,26,3,0,0,0,2136-05-23,0
44339,29,70299,30310,624,26,0,0,1,0,2136-05-24,0
44340,18,24359,2048,608,37,2,0,0,1,2136-05-25,0
44341,33,45234,25505,525,18,1,1,0,0,2136-05-26,0
44342,47,76093,18921,672,5,4,0,0,1,2136-05-27,1
44343,25,53882,2088,711,16,4,0,1,0,2136-05-28,1
44344,63,34563,13115,624,28,4,1,0,0,2136-05-29,0
44345,63,111107,42131,490,27,0,1,0,0,2136-05-30,0
44346,27,115385,38017,527,4,0,0,0,0,2136-05-31,0
44347,50,145843,44399,700,4,4,0,1,0,2136-06-01,0
44348,55,92051,37946,409,2,2,0,1,1,2136-06-02,0
44349,58,77704,43142,749,10,2,0,0,0,2136-06-03,0
44350,68,43290,29265,636,8,2,0,1,1,2136-06-04,1
44351,39,67437,27561,630,36,3,1,1,1,2136-06-05,1
44352,33,115712,47556,373,17,4,0,0,1,2136-06-06,0
44353,36,89320,3441,774,36,2,0,1,1,2136-06-07,1
44354,28,46838,10455,645,33,4,1,0,1,2136-06-08,1
44355,28,128204,1045,704,29,1,0,0,0,2136-06-09,1
44356,31,140383,32417,502,9,2,1,0,1,2136-06-10,0
44357,56,107581,18620,353,4,1,1,1,0,2136-06-11,0
