ID,Age,Income,LoanAmount,CreditScore,EmploymentYears,FamilySize,OwnsCar,OwnsPropertyBefore,OwnsHouse
42136,43,145080,285212,652,32,1,0,0,1
42137,61,43413,117741,597,34,5,0,1,1
42138,50,53440,119086,481,23,1,1,1,1
42139,38,154151,104385,413,21,6,0,1,1
42140,30,185223,244334,687,8,3,0,0,1
42141,48,143020,318066,821,21,1,0,1,1
42142,24,182183,313566,459,8,9,1,0,1
42143,37,55055,111993,669,29,8,0,1,1
42144,22,131097,276126,690,6,2,1,1,1
42145,59,86164,171021,341,25,2,1,0,1
42146,30,119953,457366,572,23,7,0,0,1
42147,40,114234,313566,462,33,7,1,1,1
42148,49,158549,245029,821,0,3,1,1,1
42149,38,51618,416975,673,17,9,1,0,1
42150,44,84288,66695,444,38,2,0,1,1
42151,54,52478,206283,401,33,4,1,1,1
42152,31,44731,451456,657,8,6,1,0,1
42153,66,112339,259771,352,11,4,0,0,1
42154,45,55612,482943,535,2,4,0,0,0
42155,67,63100,488103,765,5,1,0,0,0
42156,24,56028,415757,675,33,5,1,0,1
42157,38,88851,192219,730,33,5,1,0,1
42158,46,117084,483520,559,5,6,1,1,1
42159,57,114869,397781,679,1,5,0,1,1
42160,48,154855,336364,722,33,2,0,0,1
42161,31,130392,261019,816,12,1,0,0,1
42162,38,110156,5196,402,30,2,1,1,1
42163,28,102512,175175,373,12,5,1,1,1
42164,37,43254,186105,484,32,6,0,1,1
42165,48,79110,425910,745,4,8,0,0,0
42166,22,87534,18610,619,12,9,1,1,1
42167,42,138925,154246,804,3,6,0,1,1
42168,49,76024,46210,437,6,8,1,1,1
42169,65,186896,145498,421,31,5,1,0,1
42170,43,95695,328466,364,32,6,0,0,1
42171,56,195775,123245,336,16,4,0,0,1
42172,56,98701,480532,778,31,3,1,0,1
42173,23,78533,450289,536,5,6,0,1,0
42174,47,127123,288764,642,15,8,1,1,1
42175,35,179796,446251,773,13,2,1,0,1
42176,32,81305,55487,654,18,2,1,0,1
42177,27,177488,176192,378,4,7,0,0,0
42178,67,144960,243549,654,15,9,0,1,1
42179,44,130348,382867,843,22,6,0,0,1
42180,21,179430,143308,482,2,3,0,1,1
42181,49,190687,443523,699,25,8,0,1,1
42182,59,98994,441331,368,22,5,0,0,1
42183,22,136308,96603,541,9,2,0,1,1
42184,42,133207,203737,847,23,5,1,0,1
42185,48,76612,310905,686,4,4,0,1,1
42186,60,121945,315710,395,0,9,1,1,1
42187,49,196259,147048,684,30,7,1,0,1
42188,30,151038,373186,780,29,2,1,0,1
42189,40,43110,221053,659,34,9,1,1,1
42190,46,62892,446373,594,34,5,0,0,0
42191,43,170718,346364,712,36,2,1,0,1
42192,50,100999,97702,445,25,7,0,0,1
42193,49,165654,293702,478,37,6,0,1,1
42194,20,64092,32132,634,33,9,1,1,1
42195,20,75715,466769,619,16,4,1,1,1
42196,27,40743,58369,793,3,4,0,0,0
42197,67,173071,379256,782,22,1,1,1,1
42198,61,67001,382156,701,15,6,1,1,1
42199,53,86604,165836,488,11,6,1,0,1
42200,35,42441,290094,785,19,7,1,0,1
42201,46,89901,390752,350,30,1,0,0,1
42202,23,38281,96365,745,37,4,0,0,1
42203,38,160780,434976,745,6,1,1,1,1
42204,48,84071,36014,726,8,9,1,1,1
42205,60,137111,45007,322,31,7,0,0,1
42206,22,196691,363783,317,7,6,0,1,1
42207,30,169444,81206,622,36,2,1,0,1
42208,27,41172,405611,502,35,2,1,1,1
42209,58,126444,164655,337,22,1,0,1,1
42210,52,193615,102383,432,35,8,0,1,1
42211,27,120431,268939,709,30,3,1,1,1
42212,44,67718,485477,632,8,6,1,1,1
42213,43,89706,341823,573,0,2,1,0,0
42214,45,115146,43179,342,29,6,1,1,1
42215,45,107260,475810,753,29,2,1,1,1
42216,36,169261,543,765,6,6,1,0,1
42217,46,162319,489537,332,17,3,0,1,1
42218,48,134614,211006,359,16,4,0,1,1
42219,62,124917,299691,334,21,2,0,0,1
42220,58,93006,87110,705,19,5,1,1,1
42221,28,146319,406650,822,23,9,1,1,1
42222,33,61889,220336,566,7,7,0,0,0
42223,24,30622,465127,803,26,3,1,0,1
42224,69,135583,394686,605,21,8,0,0,1
42225,49,54150,356983,786,26,2,1,1,1
42226,47,199390,408056,617,17,8,1,1,1
42227,64,172298,97704,768,22,6,1,1,1
42228,56,122417,380408,472,9,2,1,1,1
42229,27,129973,458054,671,31,2,1,1,1
42230,34,99876,343586,478,21,8,0,1,1
42231,47,86847,238414,420,31,4,0,0,1
42232,55,112531,390585,422,7,6,0,0,1
42233,52,128208,242885,651,15,2,1,1,1
42234,25,170435,336901,516,4,3,0,0,0
42235,31,199784,250123,759,10,6,0,1,1
42236,26,116525,455905,624,23,5,1,0,1
42237,64,73055,388739,481,26,2,1,0,0
42238,47,37951,365089,632,3,8,1,1,1
42239,26,45558,134690,679,1,6,1,0,0
42240,60,121996,337606,500,20,1,1,0,1
42241,20,26963,351591,359,3,3,0,1,0
42242,43,116364,230858,532,9,9,1,1,1
42243,64,164340,54624,786,29,1,0,0,1
42244,38,101500,437703,418,39,7,0,0,1
42245,51,95233,495340,687,17,9,1,0,1
42246,49,49688,153466,635,10,8,0,1,1
42247,20,61685,409079,467,6,6,1,1,1
42248,51,85604,480726,419,31,9,0,0,1
42249,39,72921,147394,776,38,5,0,0,1
42250,40,74615,190344,586,38,6,0,1,1
42251,38,82625,300060,531,9,7,0,1,1
42252,49,184276,476410,466,7,1,0,0,1
42253,69,170121,73906,808,30,4,1,1,1
42254,47,181651,484614,418,28,5,0,0,1
42255,51,103593,273015,401,30,2,0,0,1
42256,49,150329,88081,335,38,7,0,1,1
42257,42,113928,427731,623,18,9,1,1,1
42258,46,159179,480094,331,8,7,1,1,1
42259,56,165734,445203,544,3,7,0,1,1
42260,45,43992,460222,651,28,1,0,1,1
42261,22,166802,472854,544,6,7,0,1,1
42262,50,132047,352981,580,14,5,0,0,1
42263,21,92526,417593,475,9,5,1,0,1
42264,29,60509,263982,736,8,6,1,0,1
42265,57,89052,95253,383,20,8,1,0,1
42266,38,82146,360885,789,31,6,0,1,1
42267,50,40156,305579,763,1,5,0,1,1
42268,48,108281,6824,758,29,1,1,1,1
42269,44,48033,240462,801,10,7,1,1,1
42270,51,186749,203788,628,33,7,0,0,1
42271,36,161358,451850,849,18,8,1,0,1
42272,64,139525,179411,669,38,6,1,0,1
42273,68,126780,255770,795,20,5,1,0,1
42274,42,69773,434649,755,27,9,0,1,1
42275,37,64803,57646,475,26,7,1,1,1
42276,30,72804,341009,485,5,6,1,0,0
42277,39,43614,397659,692,21,6,0,1,1
42278,32,118053,246401,808,9,3,1,0,1
42279,43,154994,445963,351,28,7,1,1,1
42280,62,99377,162680,371,35,6,0,1,1
42281,39,133011,457219,775,18,1,0,1,1
42282,61,37955,40649,786,20,1,1,0,1
42283,47,151403,96040,748,9,7,0,1,1
42284,54,56439,212333,461,14,1,1,0,0
42285,40,43224,153248,453,7,2,0,0,0
42286,25,107197,326571,514,12,5,0,0,1
42287,26,50455,95290,404,13,6,1,1,1
42288,48,43437,241658,565,20,1,0,1,1
42289,42,138566,411585,626,11,5,0,0,1
42290,24,116033,370414,396,15,9,1,0,1
42291,41,165977,343294,565,15,8,0,0,1
42292,28,21396,242390,551,4,8,1,1,0
42293,51,60147,53069,561,9,7,1,0,0
42294,29,60307,26651,779,16,7,1,0,1
42295,65,53494,318826,665,17,4,1,1,1
42296,62,157634,255478,441,2,3,1,1,1
42297,68,186356,198907,756,35,8,1,1,1
42298,47,187781,236026,317,11,6,1,1,1
42299,30,113677,400480,508,11,2,0,1,1
42300,26,45342,230575,326,19,9,1,0,0
42301,49,100061,356695,737,39,7,1,1,1
42302,62,135549,16283,518,12,6,0,0,1
42303,64,125582,213990,509,36,1,1,1,1
42304,57,21203,345498,635,20,9,0,1,1
42305,53,127091,32780,423,23,6,1,1,1
42306,65,100854,383161,338,7,3,1,1,1
42307,47,124531,157697,574,4,3,0,1,1
42308,51,86349,320891,332,11,8,1,1,1
42309,35,148854,451932,490,13,3,1,1,1
42310,58,98211,269712,329,5,2,0,0,0
42311,20,51293,216465,518,26,6,1,0,0
42312,53,144839,416758,840,17,5,0,0,1
42313,60,194212,348603,471,33,3,1,1,1
42314,42,65713,909,789,5,3,0,0,0
42315,69,158328,215385,462,30,6,0,1,1
42316,39,157982,473539,612,13,5,1,0,1
42317,37,116464,181509,401,19,5,0,1,1
42318,37,120706,360276,787,22,2,0,1,1
42319,61,67593,110766,339,21,5,1,0,0
42320,59,64282,390343,610,3,2,0,1,1
42321,40,69476,208262,843,13,3,0,1,1
42322,27,197824,486138,668,28,6,0,1,1
42323,53,23040,94157,555,10,5,0,0,0
42324,69,87822,353454,565,20,8,0,0,1
42325,30,44890,15174,392,8,4,1,0,0
42326,62,184478,166474,663,22,1,0,1,1
42327,62,189689,300330,691,0,1,1,1,1
42328,29,184196,177128,834,24,6,1,0,1
42329,27,27253,392659,550,22,8,0,1,1
42330,66,67818,54879,848,35,3,0,1,1
42331,27,43600,390482,432,39,9,1,1,1
42332,38,59385,158398,812,15,7,0,1,1
42333,20,150765,42546,731,25,2,0,0,1
42334,22,76424,276681,750,34,8,0,1,1
42335,63,43088,240898,689,37,2,1,1,1
42336,51,131686,453736,741,34,2,0,0,1
42337,67,45039,325103,684,0,1,0,1,1
42338,35,69132,377005,437,0,7,0,1,0
42339,49,163533,445680,413,9,4,1,0,1
42340,68,82783,217182,515,29,1,0,0,1
42341,47,39889,276133,495,0,9,1,0,0
42342,47,51483,195686,632,4,8,0,0,0
42343,35,68042,443520,322,28,7,0,0,0
42344,60,124090,79956,694,12,4,1,0,1
42345,52,44421,485336,404,14,9,1,0,0
42346,44,177284,286989,830,31,2,0,0,1
42347,37,78050,11499,624,11,6,0,0,1
42348,45,36390,29221,446,24,7,0,0,0
42349,25,199682,194339,430,10,7,1,1,1
42350,57,137740,313279,603,39,9,1,0,1
42351,63,170650,131708,433,35,8,0,1,1
42352,22,117406,490739,541,2,4,1,1,1
42353,62,150775,22109,674,36,7,1,1,1
42354,25,100257,489340,734,20,3,1,0,1
42355,33,165649,494804,738,4,7,0,0,1
42356,37,105817,26660,393,1,7,1,1,1
42357,35,108016,114045,793,29,4,1,1,1
42358,43,81962,123477,785,10,5,1,0,1
42359,32,29990,295099,722,39,6,0,0,1
42360,20,127329,66718,705,9,9,0,0,1
42361,57,86093,233773,386,29,7,0,0,1
42362,33,180069,150658,434,27,5,1,0,1
42363,36,169245,490990,557,35,5,1,0,1
42364,32,165636,262963,302,36,5,1,0,1
42365,32,64013,326900,611,10,1,0,1,1
42366,28,72020,327249,603,0,7,1,0,0
42367,25,49532,65631,567,20,2,1,0,0
42368,25,113251,299403,709,25,4,1,0,1
42369,49,194637,286457,476,25,9,0,1,1
42370,56,35691,264339,846,11,1,1,0,1
42371,65,167610,173462,413,12,1,1,1,1
42372,33,189752,225052,538,15,8,0,0,1
42373,23,163340,435727,449,19,5,0,1,1
42374,53,198684,415331,329,38,1,1,0,1
42375,21,27179,390559,764,12,2,1,1,1
42376,36,20187,229431,689,27,1,1,0,1
42377,61,38448,30976,706,11,7,1,0,1
42378,33,85457,134056,755,19,5,1,0,1
42379,36,99819,136548,338,15,5,0,0,1
42380,49,177022,291674,476,12,6,0,1,1
42381,62,150056,435025,801,2,7,0,0,1
42382,48,93333,100341,386,5,1,1,0,0
42383,26,149052,157980,593,7,9,1,0,1
42384,28,78239,165191,837,6,3,0,1,1
42385,65,116664,332887,820,12,9,0,1,1
42386,42,179630,18569,432,31,6,0,1,1
42387,55,131496,121062,385,22,6,1,0,1
42388,33,170318,351995,419,4,9,1,1,1
42389,39,67481,179931,699,27,8,0,0,1
42390,36,121321,425922,387,21,1,1,1,1
42391,51,44465,33769,542,9,4,0,0,0
42392,44,108572,415727,671,15,1,1,1,1
42393,49,65449,409395,669,9,6,0,1,1
42394,68,135875,328258,476,35,9,1,1,1
42395,46,38299,97814,398,32,7,0,0,0
42396,46,37371,20634,635,38,1,0,0,1
42397,65,195288,308777,691,14,8,1,0,1
42398,50,63266,427543,564,34,8,1,0,0
42399,64,100787,434494,420,36,5,1,0,1
42400,45,68529,372586,510,14,1,0,0,0
42401,33,124880,269319,539,3,9,1,1,1
42402,67,44228,112007,710,6,9,1,0,1
42403,40,113715,7598,363,30,1,1,1,1
42404,47,143873,466704,601,26,7,0,0,1
42405,34,161759,121888,418,15,4,0,1,1
42406,49,127285,290175,496,28,5,0,1,1
42407,44,55476,160777,737,36,4,0,0,1
42408,30,115456,363887,412,8,1,0,0,1
42409,63,32623,253668,823,1,5,0,0,0
42410,30,126985,32394,504,20,9,0,0,1
42411,47,196546,91609,445,1,8,0,1,1
42412,24,180355,128507,693,15,2,1,1,1
42413,47,138656,319538,399,31,6,0,1,1
42414,27,144299,99296,815,28,6,1,0,1
42415,45,49708,256490,799,30,8,1,0,1
42416,25,118311,495217,339,12,3,1,0,1
42417,51,194238,290631,602,15,1,0,1,1
42418,67,160036,6812,710,13,8,0,0,1
42419,51,180427,302541,521,33,6,1,1,1
42420,31,37202,438867,510,29,7,0,1,1
42421,25,68483,228641,614,35,7,0,1,1
42422,32,37390,223079,359,22,6,0,1,1
42423,58,95719,437877,643,9,3,0,1,1
42424,59,68261,250250,570,10,9,0,1,1
42425,63,169552,349319,391,27,5,0,0,1
42426,53,89627,386816,830,39,8,1,0,1
42427,42,44743,28442,651,10,8,0,1,1
42428,60,97559,328910,402,17,9,1,1,1
42429,64,87434,27506,544,37,7,1,1,1
42430,36,169607,384176,716,3,5,0,1,1
42431,64,112260,84755,537,32,7,0,0,1
42432,67,34449,288989,497,15,1,0,0,0
42433,20,197597,142196,746,29,6,1,0,1
42434,26,75613,8238,595,33,9,0,0,0
42435,32,94269,454092,367,0,6,1,0,0
42436,33,83826,153061,703,36,3,0,0,1
42437,36,100748,230870,318,21,8,1,0,1
42438,49,175222,496661,461,13,9,1,1,1
42439,67,185387,281794,364,26,7,0,0,1
42440,66,188200,153213,307,28,9,1,1,1
42441,68,193436,233806,738,8,1,1,1,1
42442,53,154052,285937,742,22,2,1,1,1
42443,46,110018,17484,449,27,7,1,0,1
42444,44,26642,302158,831,24,3,0,1,1
42445,63,25102,187703,703,25,4,1,1,1
42446,54,85384,249877,782,13,9,1,0,1
42447,28,75261,431819,401,38,8,1,1,1
42448,25,192408,84591,350,16,9,0,0,1
42449,45,53851,436139,347,37,9,1,1,1
42450,57,76771,2128,481,1,9,0,1,0
42451,58,22007,489977,360,4,2,0,1,0
42452,46,123560,352127,335,38,4,0,1,1
42453,59,59690,27068,486,13,6,1,0,0
42454,50,49930,153465,311,3,6,1,1,0
42455,22,95251,316383,440,4,1,0,0,0
42456,43,103198,185772,806,35,8,1,0,1
42457,34,193884,338088,643,8,7,1,1,1
42458,25,111484,149553,647,39,1,0,1,1
42459,30,168193,283977,723,8,4,0,0,1
42460,49,80918,272108,316,35,5,1,1,1
42461,54,111412,151210,454,32,2,0,1,1
42462,67,106040,30580,577,26,8,0,0,1
42463,57,96244,6033,311,14,5,0,1,1
42464,62,42077,483320,626,26,4,0,1,1
42465,59,78963,433320,711,8,7,1,0,1
42466,48,179255,213970,343,35,3,1,0,1
42467,42,38856,335466,581,12,2,0,0,0
42468,61,27096,372465,627,0,7,0,0,0
42469,61,99112,311386,645,1,7,0,1,1
42470,22,158474,256519,646,16,5,0,0,1
42471,45,73895,194936,802,18,3,1,1,1
42472,33,157341,16913,620,2,6,0,0,1
42473,38,108902,265069,829,28,7,1,0,1
42474,40,53317,164701,687,18,9,0,1,1
42475,40,185370,417466,603,20,1,1,1,1
42476,28,196686,33944,789,6,8,0,0,1
42477,32,87662,13362,332,25,6,0,0,1
42478,60,41019,254592,575,6,5,0,1,1
42479,63,90110,292197,673,21,4,1,0,1
42480,65,32219,220881,742,24,5,1,0,1
42481,56,30517,293040,632,32,1,0,1,1
42482,57,79111,443853,363,28,8,0,1,1
42483,64,173266,437235,483,19,1,0,1,1
42484,64,43777,498316,668,32,3,0,0,1
42485,43,123496,209902,608,13,9,0,1,1
42486,57,163420,446808,530,20,5,1,0,1
42487,65,180257,33087,764,17,1,0,0,1
42488,30,146316,420795,463,4,1,1,1,1
42489,48,23075,110738,650,16,7,1,0,1
42490,64,183314,312381,703,5,4,1,0,1
42491,63,153863,62375,468,20,2,0,1,1
42492,67,49310,446837,460,32,9,0,0,0
42493,57,109868,107828,359,27,8,0,0,1
42494,60,70908,111216,382,26,9,1,1,1
42495,36,68863,211304,804,37,5,0,0,1
42496,67,99389,179572,813,20,1,1,0,1
42497,45,126854,38914,490,7,4,0,0,1
42498,45,107929,111481,303,4,4,1,0,0
42499,31,86299,219676,410,12,4,1,1,1
42500,37,99165,267654,319,37,7,0,1,1
42501,28,172768,423920,377,35,7,1,1,1
42502,22,117802,343613,806,21,8,0,0,1
42503,29,76150,427956,802,9,7,0,1,1
42504,62,83920,55892,431,7,7,1,1,1
42505,21,184368,378093,316,13,9,1,1,1
42506,27,120750,426666,751,14,8,1,0,1
42507,62,114874,431885,431,1,9,1,0,0
42508,37,181908,486310,565,19,8,1,0,1
42509,58,136617,463127,839,28,2,0,1,1
42510,50,75247,261103,334,33,4,1,0,0
42511,33,186116,410845,538,3,4,1,1,1
42512,58,186811,278775,313,18,5,1,1,1
42513,52,79265,76576,515,23,7,1,0,0
42514,48,171842,80243,644,14,2,1,0,1
42515,63,146138,492373,338,13,8,1,0,1
42516,52,174058,207817,797,13,5,1,0,1
42517,54,35520,32317,398,4,6,0,1,0
42518,21,185942,362045,349,29,5,0,1,1
42519,54,152815,217546,438,17,9,1,0,1
42520,51,116211,180686,499,2,9,0,0,0
42521,55,44115,468337,647,0,9,1,1,1
42522,65,115250,332143,592,24,4,1,1,1
42523,69,78790,488886,405,28,9,0,0,0
42524,42,157969,31709,398,21,8,1,0,1
42525,24,144374,149496,709,15,4,0,1,1
42526,66,107739,444429,799,36,2,0,0,1
42527,35,27489,426591,353,4,5,1,1,0
42528,59,24185,498237,582,39,5,1,0,0
42529,43,69319,354841,634,30,9,0,0,1
42530,59,174592,171988,319,2,6,1,1,1
42531,47,68511,259836,373,13,5,0,1,1
42532,44,134186,230404,581,19,1,0,0,1
42533,26,193619,74670,442,25,4,1,1,1
42534,57,50859,193739,535,32,2,1,0,0
42535,26,67805,403996,317,6,9,0,0,0
42536,41,145256,302996,673,34,1,0,0,1
42537,41,136421,417432,330,4,8,0,0,0
42538,46,56145,457140,326,2,8,1,0,0
42539,52,130655,191567,678,37,7,1,0,1
42540,64,92338,80211,620,21,3,1,1,1
42541,51,83699,46558,473,18,4,1,1,1
42542,58,39866,29691,796,33,5,0,1,1
42543,51,27776,120906,335,10,3,1,1,1
42544,20,181260,269879,340,23,9,1,1,1
42545,29,38219,92019,811,12,9,0,1,1
42546,64,41565,460220,422,6,2,0,1,1
42547,23,185297,351775,702,10,8,1,1,1
42548,48,48250,12527,731,18,2,1,1,1
42549,26,124244,128647,310,7,3,0,1,1
42550,57,78726,28118,417,25,7,1,0,0
42551,25,167004,165063,620,17,7,1,1,1
42552,30,36177,106881,813,1,7,0,0,0
42553,28,120405,306586,365,8,8,1,1,1
42554,49,84397,375587,358,20,9,0,1,1
42555,41,55526,409442,843,20,8,1,0,1
42556,58,44910,471958,445,10,1,1,0,0
42557,28,102277,180520,496,26,7,0,1,1
42558,57,26571,404847,546,34,2,1,1,1
42559,65,190282,480652,614,38,4,0,1,1
42560,52,56607,149982,366,11,4,0,1,1
42561,45,64945,226924,800,7,8,1,1,1
42562,35,196035,499165,732,38,2,0,0,1
42563,28,174270,466821,802,23,6,1,0,1
42564,42,119203,193210,388,6,2,1,0,1
42565,34,167788,391001,417,31,3,0,0,1
42566,38,69958,260451,688,30,7,1,1,1
42567,61,87677,368402,524,9,3,0,0,1
42568,35,85554,433493,655,23,9,1,0,1
42569,44,43747,35467,758,15,4,1,0,1
42570,54,169568,72194,731,24,8,0,1,1
42571,32,55623,103028,460,9,7,1,1,1
42572,65,98175,151940,662,31,4,1,1,1
42573,26,99947,63556,774,19,4,0,1,1
42574,53,82410,69034,624,5,9,0,1,1
42575,33,134036,419798,304,30,7,1,1,1
42576,42,179856,451021,818,24,6,0,1,1
42577,42,196669,499252,348,28,1,1,0,1
42578,36,38416,157168,825,37,9,0,1,1
42579,32,171019,18598,468,27,7,1,1,1
42580,46,46011,421382,400,25,5,1,1,1
42581,21,170763,306297,413,29,4,1,1,1
42582,56,103632,2850,336,28,3,0,1,1
42583,49,34933,29541,845,32,4,0,1,1
42584,23,185996,3277,739,2,6,0,0,1
42585,49,98128,79284,798,21,8,0,1,1
42586,22,159420,262928,460,38,2,0,0,1
42587,33,117236,88006,696,1,4,0,0,1
42588,30,66366,132883,726,36,4,1,1,1
42589,59,177978,320033,770,5,3,1,0,1
42590,42,60226,361085,526,11,6,1,0,0
42591,60,118233,167197,533,18,9,1,0,1
42592,67,87271,311921,674,39,2,0,0,1
42593,51,73902,348967,495,22,9,0,0,0
42594,22,100804,444812,641,27,6,1,0,1
42595,61,51429,454578,739,19,1,0,0,1
42596,20,105404,263045,767,0,4,1,0,1
42597,28,165337,492343,637,24,4,0,1,1
42598,67,97656,481654,480,2,9,1,0,0
42599,28,191990,334194,550,21,6,0,0,1
42600,31,86650,107000,306,34,3,0,1,1
42601,20,191625,377946,381,39,9,0,0,1
42602,35,191611,98940,367,8,5,0,0,1
42603,49,72991,343057,738,36,4,1,1,1
42604,27,190529,222295,608,28,8,1,0,1
42605,65,32857,130783,666,13,6,1,1,1
42606,65,65766,287078,806,25,9,1,1,1
42607,29,137132,433313,754,28,1,1,0,1
42608,52,31523,251284,791,30,6,0,1,1
42609,57,107946,112155,618,17,5,1,0,1
42610,60,28369,431364,509,17,1,0,1,1
42611,41,158811,141673,587,26,4,0,0,1
42612,35,50100,230225,461,3,5,0,0,0
42613,38,132298,468743,405,8,9,0,1,1
42614,30,49872,85738,661,28,3,1,0,1
42615,30,57246,129903,333,1,8,0,0,0
42616,33,113231,107681,671,19,1,1,0,1
42617,58,130740,279094,579,13,3,1,1,1
42618,45,43781,455445,580,3,5,0,0,0
42619,63,146194,324694,668,13,6,1,0,1
42620,39,75458,319304,644,36,3,1,0,1
42621,39,188991,355892,332,37,2,0,1,1
42622,24,88022,24886,769,1,6,1,0,1
42623,20,127914,201114,326,36,1,1,0,1
42624,30,161926,347258,669,14,7,0,0,1
42625,66,86270,168269,776,39,8,0,1,1
42626,29,46021,3955,415,5,6,0,1,0
42627,66,83021,429395,543,25,4,0,1,1
42628,47,26269,430120,596,6,4,1,0,0
42629,64,64412,459718,309,24,8,0,0,0
42630,66,126131,34519,400,4,9,0,0,0
42631,53,137095,455402,491,16,7,1,0,1
42632,32,131641,374854,793,5,2,1,1,1
42633,63,177322,447204,496,22,3,1,0,1
42634,44,157921,351427,635,11,6,1,1,1
42635,42,84464,271806,671,19,8,1,1,1
42636,55,108791,486730,741,35,3,1,1,1
42637,31,125309,181955,587,36,4,0,0,1
42638,66,141221,420059,541,38,4,0,0,1
42639,64,36821,105654,489,16,4,1,1,1
42640,21,175120,221360,751,20,7,1,1,1
42641,39,83702,175578,415,22,5,0,0,1
42642,35,118478,268112,574,34,4,0,0,1
42643,33,29698,190823,347,30,2,0,1,1
42644,21,105294,408197,540,19,7,1,1,1
42645,68,100374,375248,605,24,5,0,0,1
42646,35,97977,328938,366,23,6,1,1,1
42647,23,141112,96692,304,25,3,0,1,1
42648,62,192451,94347,633,6,1,0,1,1
42649,32,39433,127463,748,25,1,1,1,1
42650,57,24025,122624,780,32,4,0,1,1
42651,68,73034,216348,694,1,9,0,1,1
42652,20,142134,189017,618,5,9,0,0,1
42653,28,160888,89415,674,1,7,0,1,1
42654,40,171637,3122,717,10,1,1,1,1
42655,37,115336,488121,582,38,7,1,1,1
42656,62,75156,415197,766,17,4,0,0,1
42657,51,163307,132381,390,25,5,1,0,1
42658,65,199850,61759,691,4,6,0,1,1
42659,53,153167,277113,473,30,5,1,0,1
42660,39,49319,152754,691,5,3,1,1,1
42661,62,87378,299139,394,9,6,0,1,1
42662,21,26535,369239,423,11,4,0,1,1
42663,23,85124,207868,376,5,6,0,0,0
42664,64,99088,122585,643,19,1,0,1,1
42665,57,123631,262750,651,0,6,0,1,1
42666,26,94211,121425,818,18,7,1,1,1
42667,41,154015,393889,607,21,5,0,0,1
42668,39,131313,103738,352,36,1,1,0,1
42669,54,161652,367604,570,30,5,0,1,1
42670,23,62051,386848,656,4,1,1,1,1
42671,39,145297,61223,734,2,6,0,0,1
42672,54,66150,198728,552,39,1,1,1,1
42673,52,129412,279379,705,30,1,0,0,1
42674,40,100669,361255,501,19,8,0,0,1
42675,64,148395,361390,325,34,6,0,1,1
42676,33,108893,110253,771,39,8,1,0,1
42677,50,53290,171009,744,16,7,1,0,1
42678,41,190056,67178,505,16,4,0,1,1
42679,67,135898,162470,501,3,4,0,1,1
42680,49,34407,421908,524,37,3,0,1,1
42681,48,192244,121181,344,6,7,1,1,1
42682,55,122471,265769,709,1,2,0,1,1
42683,68,150949,275245,508,14,8,0,0,1
42684,61,88406,254322,764,1,1,1,0,1
42685,48,54053,450576,822,26,5,1,0,1
42686,26,182219,203040,548,34,3,1,0,1
42687,51,198036,281930,475,22,3,0,1,1
42688,32,197238,101879,649,7,6,1,0,1
42689,32,20209,288809,439,4,4,0,0,0
42690,33,192924,88047,483,27,9,1,0,1
42691,25,70394,65764,354,27,5,0,1,1
42692,35,40396,232199,763,11,2,0,1,1
42693,60,50338,58499,525,29,3,1,1,1
42694,67,103898,262630,400,21,5,1,1,1
42695,40,198425,248425,731,6,4,0,0,1
42696,63,42283,434174,715,16,7,0,0,1
42697,35,105075,114826,642,8,7,0,0,1
42698,24,74290,430228,423,30,2,0,0,0
42699,43,74660,108931,700,2,5,0,1,1
42700,62,116818,181486,411,6,6,1,0,1
42701,20,58802,161514,597,33,6,1,1,1
42702,29,191275,105740,567,10,5,1,0,1
42703,62,61380,66846,802,36,9,1,0,1
42704,66,67865,296884,841,37,2,0,1,1
42705,54,56943,23939,429,37,1,1,0,0
42706,50,93022,155902,767,10,8,0,1,1
42707,34,133283,341263,590,24,9,1,0,1
42708,30,175502,215922,713,28,8,0,1,1
42709,28,77653,297063,711,31,9,1,1,1
42710,21,141222,119797,405,33,8,1,1,1
42711,63,151873,372784,604,21,2,1,1,1
42712,49,130659,43305,318,18,5,1,0,1
42713,35,198062,190775,463,14,3,1,0,1
42714,67,71912,329181,318,0,3,0,1,0
42715,20,174404,170831,473,29,5,1,1,1
42716,67,95728,281539,810,5,5,1,0,1
42717,25,194797,146289,331,13,7,0,0,1
42718,65,113086,304627,776,10,3,1,1,1
42719,30,28129,18264,480,15,9,0,0,0
42720,52,179085,427558,697,38,9,1,1,1
42721,36,37106,142569,331,12,6,1,0,0
42722,53,45403,23212,712,38,7,0,1,1
42723,65,145942,147774,827,24,7,0,1,1
42724,59,156084,131606,319,34,1,0,0,1
42725,44,57035,495981,805,28,3,0,1,1
42726,41,189912,207148,660,19,8,0,0,1
42727,45,27808,390017,668,9,8,1,1,1
42728,46,158759,327647,402,6,5,1,1,1
42729,57,21996,363522,467,36,4,1,0,0
42730,28,111070,179446,595,8,5,0,1,1
42731,56,117746,109332,838,10,6,1,0,1
42732,24,40729,222471,779,28,8,0,0,1
42733,37,186673,326118,758,26,5,1,1,1
42734,41,29250,212483,639,13,6,0,1,1
42735,65,24476,184538,642,3,1,0,0,0
42736,31,126283,182819,434,6,4,1,1,1
42737,63,94366,118583,509,18,7,1,0,1
42738,41,153115,400111,571,1,2,0,1,1
42739,25,33010,332399,454,8,3,0,1,1
42740,55,89162,322888,502,19,6,1,1,1
42741,46,58951,141127,392,35,6,1,1,1
